FIPS,2014 RPL_THEMES,2015 RPL_THEMES,2016 RPL_THEMES,2017 RPL_THEMES,2018 RPL_THEMES,2019 RPL_THEMES,2020 RPL_THEMES
41005,26.58,24.36,22.13,20.54,18.95,24.5,30.04
41007,62.11,58.29,54.47,53.16,51.85,53.96,56.08
41009,34.54,37.36,40.18,40.22,40.25,35.62,31.0
41011,61.22,66.04,70.87,72.58,74.3,75.1,75.91
41013,69.66,65.09,60.52,58.9,57.29,51.86,46.44
41015,49.6,50.52,51.45,50.12,48.79,55.72,62.64
41017,25.31,22.97,20.63,18.5,16.37,23.8,31.22
41019,71.03,73.04,75.04,73.9,72.77,67.78,62.79
41021,14.74,30.74,46.74,48.83,50.92,44.24,37.56
41023,42.79,43.78,44.76,49.7,54.65,53.76,52.86
41025,81.85,72.78,63.71,67.4,71.08,62.72,54.36
41027,56.92,58.36,59.79,57.17,54.55,60.48,66.42
41029,76.15,76.38,76.6,75.07,73.54,71.65,69.76
41031,93.28,92.74,92.2,91.69,91.18,91.48,91.79
41033,66.92,67.97,69.02,67.29,65.57,68.42,71.26
41035,82.36,83.18,83.99,85.43,86.88,86.8,86.73
41037,56.22,63.59,70.96,73.52,76.08,79.32,82.56
41039,61.92,63.26,64.6,64.75,64.9,69.13,73.36
41041,61.64,63.39,65.14,60.18,55.22,63.36,71.51
41043,68.35,68.6,68.86,68.38,67.9,67.64,67.38
41045,99.52,99.62,99.71,99.68,99.65,99.54,99.43
41047,92.74,91.02,89.3,87.32,85.35,86.96,88.57
41049,89.59,82.62,75.64,76.04,76.43,74.34,72.25
41051,53.07,52.21,51.35,49.05,46.75,52.22,57.7
41053,65.11,62.39,59.66,58.72,57.77,54.38,50.99
41055,29.58,26.26,22.95,18.23,13.5,23.16,32.81
41057,50.68,54.49,58.29,62.07,65.86,62.77,59.68
41059,91.53,93.66,95.8,96.34,96.88,95.82,94.75
41061,63.64,61.81,59.98,63.64,67.29,67.4,67.5
41063,38.87,46.3,53.74,52.03,50.32,40.46,30.59
41065,87.77,87.82,87.87,85.88,83.89,85.84,87.78
41067,36.17,36.06,35.94,33.94,31.94,33.44,34.95
41069,37.03,32.49,27.95,33.48,39.01,37.38,35.74
41071,77.68,75.85,74.02,70.05,66.08,63.04,59.99
42001,22.89,22.65,22.41,21.8,21.18,20.95,20.72
42003,24.58,24.6,24.61,24.84,25.06,27.25,29.44
42005,25.5,27.08,28.65,26.7,24.75,21.05,17.35
42007,23.78,22.67,21.55,23.18,24.81,24.64,24.47
42009,32.28,32.6,32.92,30.1,27.29,20.82,14.35
42011,62.46,62.53,62.59,62.1,61.62,62.73,63.84
42013,33.65,34.96,36.26,38.03,39.81,38.75,37.68
42015,29.96,28.54,27.13,30.92,34.71,37.1,39.5
42017,7.55,8.01,8.47,8.39,8.31,11.02,13.72
42019,8.12,7.93,7.74,7.82,7.9,8.01,8.12
42021,43.39,44.62,45.85,47.38,48.92,41.09,33.26
42023,29.99,33.24,36.49,33.28,30.06,42.56,55.06
42025,26.55,27.62,28.69,29.58,30.48,28.56,26.64
42027,30.12,29.5,28.88,28.9,28.92,29.62,30.33
42029,12.61,12.97,13.34,13.85,14.36,15.51,16.65
42031,44.44,46.68,48.93,48.32,47.71,42.14,36.57
42033,47.82,51.21,54.6,57.57,60.54,58.52,56.49
42035,43.97,46.98,49.98,49.29,48.6,50.26,51.91
42037,24.48,25.07,25.66,26.67,27.68,24.88,22.09
42039,52.69,51.14,49.6,50.12,50.64,50.42,50.19
42041,15.22,16.07,16.91,16.53,16.15,17.88,19.61
42043,47.72,49.86,51.99,50.87,49.75,51.45,53.15
42045,37.76,39.06,40.37,40.84,41.31,48.04,54.77
42047,8.37,8.92,9.46,10.56,11.66,9.11,6.56
42049,56.0,57.21,58.42,60.18,61.94,63.29,64.64
42051,63.48,62.6,61.73,62.1,62.48,60.09,57.7
42053,57.05,58.68,60.3,65.72,71.15,63.66,56.17
42055,30.15,30.52,30.88,32.3,33.73,32.64,31.54
42057,23.56,21.11,18.66,20.33,22.01,18.26,14.51
42059,41.36,46.82,52.28,47.89,43.5,39.16,34.82
42061,40.66,41.34,42.02,45.55,49.08,41.2,33.32
42063,41.61,44.96,48.3,51.57,54.84,54.25,53.66
42065,32.92,32.81,32.7,32.91,33.12,29.72,26.32
42067,41.42,42.02,42.63,43.74,44.84,44.18,43.51
42069,40.08,43.64,47.21,49.86,52.52,53.5,54.49
42071,42.09,44.18,46.26,46.0,45.73,50.8,55.86
42073,39.92,40.54,41.17,44.06,46.94,47.4,47.87
42075,44.48,47.79,51.1,52.19,53.28,57.64,62.0
42077,62.15,61.76,61.38,62.44,63.5,68.67,73.84
42079,55.84,56.64,57.43,59.16,60.89,62.18,63.46
42081,46.1,45.38,44.67,43.38,42.1,44.32,46.53
42083,54.54,54.17,53.8,54.21,54.62,49.1,43.57
42085,49.67,48.64,47.6,50.9,54.2,54.58,54.96
42087,60.01,57.67,55.33,51.28,47.23,47.38,47.52
42089,35.63,33.19,30.75,30.7,30.64,35.29,39.94
42091,14.52,14.93,15.35,15.94,16.53,18.98,21.42
42093,20.15,20.2,20.25,25.68,31.11,32.92,34.72
42095,31.93,30.66,29.39,29.08,28.76,31.96,35.17
42097,43.11,46.58,50.05,50.06,50.06,46.34,42.62
42099,10.73,10.0,9.26,10.08,10.89,12.27,13.65
42101,91.4,91.66,91.91,91.98,92.04,93.44,94.84
42103,17.29,16.75,16.21,14.54,12.87,17.05,21.23
42105,25.63,27.72,29.8,36.98,44.17,46.1,48.03
42107,43.74,44.12,44.51,44.78,45.06,44.11,43.16
42109,28.46,31.18,33.91,28.45,22.99,23.68,24.38
42111,36.13,38.2,40.27,41.26,42.26,38.02,33.77
42113,30.28,31.06,31.84,33.8,35.76,35.18,34.6
42115,13.98,16.51,19.04,19.84,20.64,21.41,22.18
42117,29.86,28.52,27.19,29.36,31.53,30.82,30.11
42119,36.93,36.82,36.71,36.38,36.05,36.82,37.59
42121,36.29,39.06,41.83,42.06,42.29,39.4,36.51
42123,22.92,23.51,24.1,22.72,21.34,18.06,14.77
42125,16.71,16.83,16.94,16.94,16.94,17.76,18.59
42127,25.47,25.18,24.9,25.6,26.31,29.76,33.2
42129,13.82,13.51,13.21,13.5,13.79,12.91,12.03
42131,12.42,10.96,9.49,10.35,11.21,12.05,12.89
42133,27.35,28.04,28.72,30.81,32.9,33.06,33.23
44001,16.08,13.56,11.05,11.7,12.36,13.9,15.44
44003,15.03,14.36,13.69,14.44,15.19,18.51,21.83
44005,17.35,18.84,20.34,19.12,17.9,24.08,30.27
44007,77.01,76.18,75.36,75.64,75.92,77.42,78.93
44009,4.65,6.55,8.44,8.67,8.89,10.73,12.57
45001,87.65,85.85,84.05,84.84,85.64,84.22,82.81
45003,68.55,68.55,68.55,67.6,66.66,66.73,66.8
45005,99.81,99.74,99.68,99.49,99.3,99.52,99.75
45007,69.75,69.18,68.61,69.36,70.1,69.4,68.71
45009,95.19,96.99,98.79,96.98,95.16,93.44,91.73
45011,99.08,99.12,99.17,99.1,99.04,97.4,95.77
45013,48.68,46.8,44.92,42.49,40.06,45.38,50.7
45015,60.3,58.08,55.87,53.66,51.46,56.79,62.13
45017,67.24,68.1,68.96,62.61,56.27,68.47,80.68
45019,45.4,41.84,38.27,34.92,31.56,38.38,45.19
45021,90.7,87.47,84.24,77.01,69.78,70.67,71.55
45023,84.15,80.85,77.55,75.59,73.63,69.22,64.8
45025,90.74,90.79,90.83,92.85,94.87,94.02,93.16
45027,98.25,97.93,97.61,97.77,97.93,97.76,97.58
45029,93.03,91.69,90.35,85.18,80.0,83.51,87.01
45031,90.89,90.59,90.29,91.48,92.68,92.86,93.03
45033,98.69,98.22,97.74,97.28,96.82,96.4,95.99
45035,46.45,44.7,42.95,42.42,41.88,53.24,64.61
45037,81.28,79.77,78.26,81.55,84.84,83.94,83.04
45039,85.45,85.1,84.75,79.79,74.84,73.94,73.04
45041,87.87,87.18,86.5,88.18,89.87,87.2,84.53
45043,72.62,72.2,71.79,69.75,67.71,69.04,70.37
45045,56.83,55.21,53.58,51.98,50.38,55.4,60.41
45047,93.51,93.68,93.86,93.65,93.44,92.57,91.69
45049,96.02,89.94,83.86,82.09,80.32,82.81,85.3
45051,67.46,64.0,60.55,60.78,61.02,67.35,73.68
45053,96.56,96.13,95.7,95.1,94.49,94.41,94.33
45055,57.85,50.36,42.88,46.24,49.59,49.19,48.79
45057,70.36,66.38,62.4,56.8,51.21,51.43,51.65
45059,90.93,90.5,90.07,90.9,91.72,91.16,90.61
45061,98.76,97.7,96.63,94.36,92.1,92.38,92.65
45063,40.88,41.78,42.69,43.44,44.2,47.02,49.84
45065,86.47,78.45,70.42,72.08,73.73,66.22,58.72
45067,91.18,91.29,91.4,92.16,92.93,93.24,93.54
45069,98.19,97.93,97.68,98.18,98.69,98.8,98.92
45071,87.93,89.28,90.64,91.48,92.32,87.3,82.27
45073,72.37,71.64,70.9,71.91,72.93,75.55,78.17
45075,95.99,94.67,93.35,92.82,92.29,90.76,89.24
45077,62.62,62.22,61.83,60.86,59.9,58.24,56.59
45079,60.27,59.82,59.38,61.23,63.09,70.6,78.1
45081,87.23,82.78,78.32,78.9,79.49,83.88,88.26
45083,84.65,82.98,81.31,78.74,76.18,76.95,77.72
45085,95.03,95.52,96.02,96.67,97.32,94.56,91.79
45087,84.4,84.9,85.39,86.08,86.78,86.24,85.71
45089,97.04,96.98,96.91,96.98,97.04,96.72,96.4
45091,46.39,43.46,40.53,38.58,36.62,36.94,37.27
46003,19.87,20.51,21.14,24.2,27.26,21.48,15.69
46005,73.8,71.98,70.17,67.62,65.06,62.75,60.44
46007,93.0,89.13,85.26,82.26,79.27,83.35,87.43
46009,22.7,21.6,20.5,22.16,23.82,20.86,17.89
46011,16.65,14.49,12.32,13.96,15.61,14.88,14.16
46013,24.67,26.71,28.75,30.81,32.87,26.48,20.08
46015,62.37,64.52,66.67,61.9,57.13,43.4,29.66
46017,96.12,96.47,96.82,96.96,97.1,97.86,98.63
46019,21.81,22.43,23.05,29.66,36.27,43.12,49.97
46021,5.32,4.3,3.28,1.96,0.64,1.5,2.36
46023,78.45,76.09,73.73,73.81,73.89,73.39,72.88
46025,26.84,28.78,30.72,23.91,17.1,15.78,14.45
46027,25.02,24.05,23.08,23.88,24.68,40.76,56.84
46029,29.16,27.0,24.83,24.66,24.49,29.58,34.66
46031,83.03,84.12,85.2,84.58,83.95,79.85,75.75
46033,8.79,12.7,16.62,19.71,22.8,28.67,34.53
46035,26.62,28.92,31.23,27.3,23.38,28.14,32.91
46037,47.28,35.06,22.83,20.66,18.5,16.02,13.53
46039,7.23,4.54,1.85,5.03,8.22,5.83,3.44
46041,91.34,90.76,90.19,89.25,88.31,85.28,82.24
46043,11.59,11.48,11.37,13.2,15.03,19.34,23.65
46045,3.18,4.5,5.83,4.62,3.41,2.15,0.89
46047,37.47,40.96,44.44,43.08,41.72,48.4,55.09
46049,22.06,14.83,7.61,7.69,7.77,16.62,25.46
46051,13.94,9.36,4.78,5.14,5.51,7.4,9.29
46053,41.2,37.24,33.27,30.87,28.47,22.14,15.82
46055,21.27,21.8,22.32,29.28,36.24,33.38,30.52
46057,19.55,17.08,14.61,15.24,15.86,14.12,12.38
46059,6.08,4.52,2.96,3.02,3.09,3.28,3.47
46061,4.97,3.7,2.42,1.27,0.13,0.18,0.22
46063,2.16,3.18,4.2,6.24,8.28,5.6,2.93
46065,27.67,28.96,30.25,35.43,40.61,38.81,37.01
46067,20.41,22.97,25.53,25.2,24.87,21.14,17.41
46069,14.26,16.58,18.91,14.17,9.43,4.97,0.51
46071,61.57,76.66,91.75,94.21,96.66,97.3,97.93
46073,24.39,15.86,7.32,6.19,5.06,9.08,13.11
46075,1.46,1.36,1.27,0.89,0.51,6.67,12.83
46077,5.06,5.14,5.22,3.73,2.23,3.42,4.61
46079,13.91,13.02,12.13,15.89,19.65,17.48,15.31
46081,30.75,28.24,25.72,25.95,26.18,29.99,33.8
46083,1.18,1.58,1.97,1.99,2.01,2.98,3.95
46085,58.1,63.85,69.6,70.48,71.37,74.23,77.08
46087,8.02,13.15,18.27,20.28,22.29,15.1,7.92
46089,31.77,31.4,31.04,29.96,28.89,20.02,11.14
46091,28.3,24.67,21.04,21.18,21.31,16.26,11.2
46093,23.11,22.36,21.62,15.27,8.92,13.96,19.0
46095,89.65,90.48,91.31,91.44,91.56,88.1,84.63
46097,4.55,6.63,8.72,9.65,10.57,12.91,15.25
46099,36.33,35.78,35.24,35.57,35.89,38.01,40.13
46101,35.47,41.68,47.88,43.48,39.08,33.19,27.31
46102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46103,39.64,39.88,40.11,40.86,41.62,49.44,57.26
46105,23.4,24.2,24.99,17.98,10.96,22.19,33.42
46107,13.53,10.41,7.29,6.22,5.16,4.44,3.72
46109,67.75,68.26,68.77,70.28,71.78,72.93,74.09
46111,5.09,3.96,2.83,3.34,3.85,6.11,8.37
46115,23.53,22.18,20.82,19.25,17.68,11.61,5.54
46117,8.66,11.92,15.19,13.09,10.99,6.24,1.5
46119,3.02,1.97,0.92,0.82,0.73,1.88,3.02
46121,97.52,97.32,97.13,96.38,95.64,95.96,96.28
46123,42.82,41.93,41.04,37.58,34.11,42.66,51.21
46125,8.5,9.16,9.81,10.3,10.8,9.68,8.56
46127,1.4,2.23,3.06,2.9,2.74,4.85,6.97
46129,35.18,35.26,35.34,37.36,39.39,43.88,48.38
46135,23.62,22.65,21.68,26.64,31.59,29.48,27.37
46137,88.83,91.7,94.56,94.97,95.38,93.22,91.06
47001,51.93,55.5,59.06,59.85,60.64,61.82,62.99
47003,85.1,81.82,78.54,78.06,77.58,73.74,69.89
47005,78.67,78.54,78.41,74.35,70.29,57.24,44.18
47007,81.41,84.5,87.58,84.58,81.59,74.58,67.57
47009,32.66,29.38,26.11,25.32,24.52,26.47,28.42
47011,72.78,71.98,71.19,70.17,69.14,71.03,72.92
47013,67.81,66.95,66.09,69.74,73.38,74.53,75.68
47015,56.99,55.5,54.0,45.52,37.04,34.24,31.44
47017,70.23,71.76,73.29,73.86,74.43,64.68,54.93
47019,61.32,61.43,61.54,61.54,61.53,63.04,64.54
47021,29.39,25.18,20.98,22.34,23.69,25.66,27.63
47023,70.65,68.4,66.16,65.26,64.36,57.5,50.64
47025,65.78,65.59,65.39,68.2,71.02,67.36,63.69
47027,58.68,69.17,79.66,69.52,59.39,62.08,64.77
47029,77.3,75.22,73.13,70.85,68.57,68.36,68.14
47031,77.14,67.03,56.92,53.03,49.14,51.64,54.14
47033,74.12,73.5,72.87,75.5,78.12,77.03,75.94
47035,41.45,45.86,50.27,52.0,53.73,48.5,43.28
47037,59.6,58.08,56.57,55.1,53.63,61.4,69.16
47039,65.3,63.77,62.24,56.55,50.86,43.82,36.79
47041,59.12,63.23,67.34,55.2,43.06,52.87,62.67
47043,44.19,46.52,48.84,45.87,42.9,38.76,34.63
47045,60.43,67.38,74.34,75.15,75.96,72.84,69.73
47047,30.91,31.18,31.45,28.5,25.54,36.05,46.56
47049,64.88,65.3,65.71,64.72,63.73,55.0,46.28
47051,57.21,55.56,53.9,45.77,37.64,45.22,52.8
47053,74.88,73.56,72.24,72.87,73.5,75.9,78.29
47055,74.85,72.76,70.68,65.5,60.32,54.38,48.44
47057,56.26,54.84,53.42,56.36,59.3,54.87,50.45
47059,68.39,64.36,60.33,57.4,54.46,56.66,58.85
47061,86.72,87.5,88.28,87.56,86.85,84.36,81.86
47063,78.99,81.27,83.54,82.5,81.46,84.18,86.89
47065,51.83,49.6,47.37,44.37,41.37,47.7,54.04
47067,77.52,77.86,78.19,77.42,76.66,80.16,83.67
47069,87.62,87.65,87.68,87.2,86.72,87.8,88.89
47071,62.08,64.48,66.89,68.77,70.64,61.4,52.16
47073,46.83,52.48,58.13,64.46,70.8,64.38,57.96
47075,87.33,82.89,78.45,82.81,87.17,87.66,88.16
47077,68.93,70.12,71.31,70.56,69.81,65.72,61.62
47079,64.72,60.47,56.22,59.85,63.47,62.4,61.33
47081,76.19,76.72,77.24,66.93,56.62,45.24,33.86
47083,68.64,67.0,65.36,60.43,55.51,52.49,49.46
47085,46.51,47.23,47.95,42.42,36.88,33.78,30.68
47087,61.19,63.46,65.74,62.87,60.0,60.78,61.55
47089,67.94,63.48,59.03,57.56,56.08,56.19,56.3
47091,76.06,76.83,77.59,67.06,56.53,59.95,63.37
47093,29.19,31.0,32.82,31.58,30.35,32.66,34.98
47095,96.63,94.67,92.71,92.28,91.85,93.56,95.26
47097,95.54,96.16,96.78,96.75,96.72,96.96,97.2
47099,73.51,76.72,79.94,81.56,83.18,81.69,80.2
47101,67.08,66.02,64.95,64.29,63.63,57.37,51.11
47103,50.4,59.7,68.99,68.38,67.77,56.58,45.39
47105,42.22,43.3,44.38,41.5,38.63,31.71,24.79
47107,59.12,60.36,61.6,63.56,65.51,65.44,65.37
47109,76.28,76.12,75.96,73.84,71.72,56.58,41.44
47111,82.97,76.32,69.66,69.46,69.27,62.69,56.11
47113,71.31,67.46,63.61,67.42,71.24,78.3,85.36
47115,71.79,67.27,62.75,56.68,50.61,46.66,42.71
47117,62.34,61.35,60.36,60.68,60.99,55.16,49.33
47119,57.08,54.55,52.02,45.76,39.49,36.14,32.78
47121,74.79,71.35,67.91,58.62,49.33,49.56,49.78
47123,70.55,67.27,63.99,64.39,64.78,64.76,64.74
47125,56.1,54.36,52.63,52.18,51.72,53.8,55.89
47127,27.6,22.84,18.08,13.61,9.14,10.11,11.08
47129,70.39,73.48,76.57,75.76,74.94,71.89,68.84
47131,74.69,77.67,80.64,78.79,76.94,76.6,76.26
47133,57.24,57.36,57.47,51.62,45.76,45.36,44.97
47135,72.56,72.74,72.91,70.45,67.99,61.43,54.87
47137,37.22,43.38,49.54,45.54,41.53,34.74,27.94
47139,53.2,53.66,54.12,51.58,49.04,47.85,46.66
47141,63.39,62.18,60.97,61.4,61.82,62.74,63.65
47143,83.22,83.11,83.0,82.54,82.07,78.56,75.05
47145,45.81,46.83,47.85,43.14,38.44,35.25,32.05
47147,32.6,34.26,35.91,39.39,42.87,36.92,30.97
47149,37.54,36.06,34.57,33.62,32.68,36.21,39.75
47151,58.93,61.56,64.18,70.28,76.37,75.46,74.54
47153,74.24,74.14,74.05,65.62,57.2,55.6,54.01
47155,58.23,56.9,55.56,58.34,61.11,63.72,66.33
47157,78.1,78.53,78.96,78.72,78.47,83.25,88.03
47159,37.44,35.7,33.97,30.02,26.08,32.34,38.61
47161,34.35,34.32,34.29,37.58,40.86,35.18,29.5
47163,50.53,51.85,53.17,53.64,54.11,54.32,54.52
47165,22.95,21.16,19.36,19.96,20.57,25.29,30.01
47167,43.3,46.43,49.57,47.28,45.0,42.18,39.37
47169,62.18,49.76,37.34,44.77,52.2,41.81,31.41
47171,80.87,81.34,81.82,80.82,79.81,71.34,62.86
47173,67.65,69.02,70.39,68.55,66.72,58.88,51.05
47175,45.69,42.01,38.33,49.29,60.25,58.96,57.67
47177,82.71,80.64,78.57,80.9,83.22,80.79,78.36
47179,35.02,36.58,38.14,42.02,45.89,53.62,61.36
47181,65.2,61.76,58.33,67.28,76.24,75.15,74.06
47183,61.06,58.54,56.03,60.93,65.83,64.94,64.04
47185,72.4,66.08,59.76,59.8,59.84,53.38,46.91
47187,1.37,1.59,1.81,1.96,2.1,2.12,2.13
47189,17.16,15.46,13.75,14.2,14.65,16.02,17.38
48001,79.59,77.54,75.49,77.48,79.46,81.87,84.28
48003,43.46,45.91,48.36,47.86,47.36,55.78,64.19
48005,94.84,95.76,96.69,97.2,97.71,98.3,98.89
48007,71.12,69.2,67.27,73.73,80.19,86.98,93.76
48009,8.88,8.61,8.34,8.66,8.98,15.99,23.01
48011,22.09,17.57,13.05,14.52,15.99,14.77,13.56
48013,74.53,73.96,73.38,79.18,84.97,81.87,78.77
48015,29.74,41.98,54.22,51.79,49.36,62.74,76.13
48017,71.57,78.24,84.91,82.47,80.03,79.66,79.28
48019,31.58,32.68,33.78,42.27,50.76,55.9,61.04
48021,71.25,72.81,74.37,74.48,74.59,77.33,80.08
48023,29.48,20.14,10.79,13.16,15.54,23.2,30.87
48025,93.31,92.66,92.01,94.48,96.94,95.83,94.72
48027,69.21,72.22,75.23,77.87,80.51,86.32,92.14
48029,81.25,81.51,81.76,82.17,82.58,87.54,92.49
48031,28.43,26.02,23.62,25.72,27.83,30.4,32.97
48033,4.71,4.33,3.95,5.08,6.21,20.09,33.96
48035,60.04,59.56,59.09,60.42,61.75,63.3,64.86
48037,81.44,83.88,86.31,85.8,85.29,85.55,85.81
48039,52.88,52.37,51.86,51.6,51.34,56.54,61.74
48041,74.02,70.32,66.63,65.98,65.32,73.32,81.32
48043,47.56,55.74,63.93,64.83,65.73,72.11,78.49
48045,47.37,43.16,38.94,42.29,45.64,48.8,51.97
48047,99.97,99.94,99.9,99.95,100.0,98.82,97.64
48049,70.61,67.81,65.01,63.89,62.77,70.66,78.55
48051,69.05,67.66,66.28,63.54,60.8,56.53,52.26
48053,58.55,57.36,56.16,54.58,52.99,56.88,60.76
48055,93.38,90.66,87.93,87.62,87.32,88.94,90.55
48057,85.67,84.81,83.95,85.06,86.18,80.05,73.93
48059,43.04,39.52,36.01,32.84,29.68,28.73,27.78
48061,97.74,97.82,97.9,97.74,97.58,97.93,98.28
48063,93.25,89.1,84.94,87.56,90.19,88.68,87.17
48065,9.84,8.47,7.1,5.24,3.38,3.58,3.79
48067,79.78,75.68,71.57,74.99,78.41,81.17,83.93
48069,66.99,67.15,67.3,72.52,77.74,80.92,84.09
48071,26.04,27.56,29.07,35.08,41.08,44.25,47.42
48073,91.63,92.16,92.68,92.29,91.91,93.42,94.94
48075,47.12,62.24,77.36,76.18,75.0,73.4,71.8
48077,21.11,25.6,30.09,30.96,31.82,27.38,22.95
48079,92.96,92.7,92.45,89.26,86.08,88.17,90.26
48081,34.67,43.42,52.18,57.11,62.04,55.64,49.24
48083,59.5,51.9,44.29,43.07,41.85,51.51,61.17
48085,14.65,14.49,14.33,14.7,15.06,22.18,29.31
48087,74.59,78.94,83.29,86.02,88.76,92.5,96.24
48089,58.39,60.28,62.18,65.32,68.47,70.93,73.39
48091,29.29,28.65,28.02,25.9,23.79,26.86,29.92
48093,80.39,82.11,83.83,78.24,72.64,70.88,69.13
48095,47.44,40.6,33.75,38.29,42.83,46.35,49.87
48097,67.05,63.08,59.12,60.69,62.26,63.1,63.94
48099,68.29,71.49,74.69,76.39,78.09,79.84,81.6
48101,59.73,73.37,87.01,90.32,93.63,90.07,86.51
48103,71.19,65.46,59.73,53.56,47.39,55.64,63.88
48105,73.83,65.82,57.82,63.37,68.92,69.6,70.27
48107,90.29,90.7,91.12,92.54,93.95,93.36,92.78
48109,96.85,96.06,95.26,97.48,99.71,99.1,98.5
48111,74.63,75.18,75.74,65.39,55.03,59.04,63.05
48113,76.41,76.55,76.7,76.04,75.38,82.18,88.99
48115,86.91,83.34,79.78,87.26,94.75,96.92,99.08
48117,82.46,82.6,82.74,83.42,84.11,80.32,76.54
48119,60.55,63.02,65.49,61.26,57.04,46.04,35.04
48121,25.34,25.55,25.76,23.93,22.1,28.28,34.47
48123,78.03,78.96,79.88,81.08,82.29,84.84,87.4
48125,72.08,79.1,86.12,87.04,87.96,88.13,88.29
48127,95.83,96.91,97.99,98.98,99.97,99.98,100.0
48129,57.75,54.52,51.29,48.27,45.25,39.54,33.83
48131,99.59,99.7,99.81,99.88,99.94,99.1,98.25
48133,74.37,71.92,69.47,75.07,80.67,81.52,82.37
48135,77.49,76.89,76.28,77.76,79.24,84.54,89.85
48137,73.45,61.38,49.32,46.58,43.85,55.6,67.35
48139,50.72,48.52,46.32,42.78,39.24,46.29,53.34
48141,94.46,95.06,95.67,95.51,95.35,96.69,98.03
48143,62.75,62.89,63.04,62.78,62.52,71.25,79.98
48145,91.79,93.66,95.54,96.76,97.99,98.52,99.05
48147,73.54,69.79,66.03,61.8,57.58,57.19,56.81
48149,28.97,29.96,30.95,37.29,43.63,44.49,45.35
48151,42.44,46.26,50.08,46.6,43.12,33.76,24.41
48153,85.48,86.84,88.19,85.59,82.99,79.57,76.16
48155,49.25,45.22,41.2,44.52,47.83,58.32,68.81
48157,26.2,26.72,27.25,27.99,28.73,36.93,45.13
48159,44.7,51.72,58.74,55.76,52.77,47.93,43.09
48161,78.96,78.97,78.99,81.64,84.3,84.51,84.72
48163,97.84,98.11,98.38,98.52,98.66,98.52,98.38
48165,52.72,49.95,47.18,57.72,68.25,72.04,75.84
48167,51.19,54.08,56.96,57.73,58.5,66.01,73.52
48169,48.81,58.14,67.46,69.8,72.13,67.86,63.59
48171,46.32,42.07,37.82,36.78,35.73,47.48,59.23
48173,9.81,10.81,11.81,14.71,17.61,26.4,35.2
48175,56.29,60.98,65.68,61.92,58.15,56.22,54.3
48177,97.13,96.74,96.34,92.96,89.59,89.13,88.67
48179,60.59,68.1,75.61,80.04,84.46,81.03,77.59
48181,72.75,73.53,74.31,70.11,65.92,66.66,67.41
48183,83.95,84.78,85.61,86.93,88.25,89.76,91.28
48185,85.51,86.12,86.72,86.37,86.02,86.76,87.49
48187,44.22,43.98,43.74,43.59,43.44,48.38,53.31
48189,91.56,90.66,89.75,91.44,93.12,93.12,93.13
48191,90.32,92.34,94.36,94.68,95.0,92.72,90.45
48193,47.02,46.78,46.55,53.69,60.83,59.82,58.82
48195,52.4,55.19,57.98,67.06,76.15,76.26,76.38
48197,87.9,75.89,63.87,68.34,72.8,68.62,64.45
48199,31.36,26.57,21.78,23.55,25.32,37.1,48.89
48201,71.22,70.71,70.2,71.28,72.36,80.94,89.53
48203,73.77,74.15,74.53,73.8,73.06,81.32,89.59
48205,35.4,39.55,43.71,48.58,53.44,56.54,59.64
48207,85.07,90.13,95.19,96.37,97.55,95.7,93.86
48209,48.33,49.52,50.72,49.98,49.24,57.54,65.85
48211,47.34,53.77,60.2,67.24,74.27,71.84,69.41
48213,76.25,73.39,70.52,71.26,72.01,78.96,85.9
48215,97.01,97.18,97.36,97.58,97.8,98.31,98.82
48217,88.51,88.92,89.33,88.2,87.07,87.44,87.81
48219,80.55,82.23,83.92,87.08,90.25,92.1,93.95
48221,37.25,35.11,32.98,29.5,26.02,35.74,45.45
48223,81.57,80.39,79.21,74.94,70.67,69.34,68.01
48225,91.66,88.81,85.96,88.64,91.31,92.98,94.65
48227,86.02,84.88,83.73,87.63,91.53,91.24,90.96
48229,97.96,96.46,94.97,96.61,98.25,99.11,99.97
48231,88.32,88.52,88.73,86.07,83.41,85.92,88.42
48233,64.25,64.29,64.34,65.32,66.31,55.66,45.0
48235,9.33,10.76,12.19,16.16,20.13,28.8,37.46
48237,54.63,60.11,65.58,65.48,65.38,73.52,81.67
48239,67.4,66.16,64.92,66.33,67.74,72.1,76.45
48241,88.67,84.21,79.75,81.07,82.39,88.32,94.24
48243,43.17,47.34,51.51,43.81,36.11,48.28,60.44
48245,89.27,87.41,85.55,85.61,85.67,90.6,95.54
48247,92.17,95.8,99.43,99.3,99.17,97.98,96.79
48249,94.17,92.68,91.18,91.72,92.26,89.27,86.28
48251,55.01,55.73,56.45,53.59,50.73,55.9,61.08
48253,64.06,63.0,61.95,62.61,63.28,63.45,63.62
48255,89.56,88.43,87.3,85.77,84.24,84.46,84.69
48257,58.83,57.44,56.06,56.49,56.91,63.5,70.08
48259,27.28,27.1,26.93,24.88,22.83,22.64,22.44
48261,66.28,69.24,72.21,72.74,73.28,69.88,66.49
48263,41.64,43.3,44.95,44.61,44.27,30.79,17.31
48265,67.84,75.24,82.65,76.12,69.59,74.0,78.42
48267,51.38,52.44,53.49,56.17,58.85,60.78,62.7
48269,18.59,15.7,12.8,16.18,19.55,25.85,32.15
