FIPS,2014 EPL_POV,2015 EPL_POV,2016 EPL_POV,2017 EPL_POV,2018 EPL_POV,2019 EPL_POV,2020 EPL_POV
34023,6.97,8.29,9.61,10.05,10.48,9.09,7.7
34025,4.23,4.79,5.35,5.73,6.11,4.52,2.93
34027,0.41,0.44,0.48,0.57,0.67,0.7,0.73
34029,18.18,20.04,21.9,22.51,23.12,19.71,16.3
34031,52.09,54.76,57.43,60.4,63.38,56.53,49.68
34033,33.24,35.64,38.05,37.88,37.71,39.82,41.92
34035,0.67,0.85,1.02,0.91,0.8,0.83,0.86
34037,1.18,1.45,1.72,1.53,1.34,1.37,1.4
34039,18.18,18.69,19.2,18.31,17.42,16.18,14.93
34041,5.41,5.74,6.08,6.78,7.48,6.14,4.81
35001,65.71,67.27,68.83,68.14,67.45,64.83,62.22
35003,88.98,87.31,85.64,86.46,87.29,92.7,98.12
35005,80.36,81.74,83.13,81.96,80.8,84.3,87.81
35006,95.22,94.64,94.05,94.03,94.01,93.4,92.78
35007,67.62,74.11,80.61,84.97,89.33,90.21,91.09
35009,72.62,77.0,81.38,81.09,80.8,81.86,82.91
35011,79.4,77.33,75.26,69.6,63.95,66.71,69.48
35013,94.11,94.18,94.24,94.76,95.29,94.49,93.7
35015,29.83,33.66,37.5,45.55,53.6,54.06,54.52
35017,71.28,76.12,80.96,82.71,84.46,88.56,92.65
35019,44.54,42.48,40.43,44.21,47.99,52.75,57.51
35021,59.15,50.05,40.94,56.36,71.78,81.72,91.66
35023,84.08,86.32,88.57,92.12,95.67,93.66,91.66
35025,52.09,51.42,50.75,56.66,62.58,65.01,67.44
35027,50.53,57.66,64.79,62.2,59.62,58.91,58.21
35028,0.96,0.84,0.73,1.1,1.46,0.81,0.16
35029,96.37,96.12,95.86,96.53,97.2,97.5,97.8
35031,99.04,99.15,99.27,99.15,99.04,99.04,99.05
35033,80.36,82.41,84.46,80.19,75.92,80.41,84.91
35035,80.83,85.29,89.75,86.28,82.8,80.85,78.9
35037,73.77,72.91,72.05,78.73,85.41,87.68,89.94
35039,82.65,84.67,86.69,87.2725,87.85499999999999,88.43749999999999,89.02
35041,94.11,92.88,91.66,92.22,92.77,90.12,87.46
35043,40.69,41.12,41.55,44.04,46.53,36.06,25.59
35045,78.89,78.14,77.4,80.23,83.06,84.71,86.35
35047,95.64,95.98,96.31,95.8,95.29,94.24,93.19
35049,53.49,51.48,49.47,42.95,36.43,40.67,44.91
35051,59.79,71.33,82.87,87.28,91.69,89.91,88.13
35053,89.59,87.02,84.46,90.48,96.5,96.06,95.61
35055,86.34,84.28,82.23,79.24,76.24,80.26,84.28
35057,95.35,96.12,96.88,94.92,92.96,91.92,90.87
35059,33.24,45.58,57.91,51.52,45.13,61.33,77.53
35061,88.98,87.68,86.37,81.61,76.85,71.71,66.58
36001,34.0,33.22,32.44,31.86,31.27,27.82,24.38
36003,55.65,57.45,59.25,62.1,64.94,64.78,64.61
36005,96.53,96.56,96.59,96.54,96.5,95.21,93.92
36007,60.39,60.68,60.97,62.96,64.94,64.49,64.04
36009,59.79,60.74,61.7,61.82,61.94,64.26,66.58
36011,26.11,24.66,23.21,26.32,29.43,35.68,41.92
36013,70.23,71.41,72.59,73.12,73.66,71.25,68.84
36015,49.25,50.16,51.07,50.57,50.06,49.87,49.68
36017,52.09,50.1,48.11,47.32,46.53,48.32,50.1
36019,43.97,48.16,52.34,52.97,53.6,45.61,37.62
36021,14.93,22.8,30.66,30.64,30.61,29.78,28.96
36023,33.24,35.64,38.05,46.38,54.71,50.11,45.51
36025,33.24,42.16,51.07,55.34,59.62,59.2,58.78
36027,8.15,9.41,10.67,12.04,13.41,11.7,9.99
36029,40.69,42.16,43.62,45.8,47.99,44.12,40.26
36031,20.22,17.75,15.28,15.39,15.51,21.12,26.73
36033,71.73,71.6,71.47,71.39,71.31,68.94,66.58
36035,50.53,53.58,56.64,55.68,54.71,55.73,56.75
36037,27.09,28.2,29.32,28.18,27.04,25.44,23.84
36039,35.94,34.56,33.17,36.39,39.62,34.69,29.76
36041,10.92,16.81,22.7,13.66,4.62,22.44,40.26
36043,48.39,43.72,39.06,43.83,48.6,47.42,46.24
36045,42.79,42.82,42.85,44.34,45.83,48.23,50.64
36047,85.61,85.21,84.81,83.66,82.52,77.53,72.53
36049,31.68,35.37,39.06,42.1,45.13,48.9,52.67
36051,40.69,42.88,45.08,43.38,41.69,34.67,27.66
36053,18.91,22.34,25.76,21.94,18.12,17.04,15.95
36055,45.3,45.19,45.08,47.22,49.36,43.79,38.22
36057,68.55,72.97,77.4,77.9,78.41,74.34,70.27
36059,2.07,2.05,2.04,2.24,2.45,1.98,1.5
36061,59.79,61.03,62.27,62.42,62.58,52.98,43.38
36063,34.0,35.32,36.64,38.59,40.54,37.55,34.56
36065,52.56,54.6,56.64,57.76,58.89,52.2,45.51
36067,43.97,45.43,46.9,47.75,48.6,44.22,39.85
36069,14.93,15.52,16.11,16.23,16.34,16.32,16.3
36071,27.09,28.55,30.02,30.01,30.0,26.92,23.84
36073,45.85,47.66,49.47,48.0,46.53,51.45,56.37
36075,65.01,65.76,66.51,68.24,69.97,62.78,55.6
36077,52.09,52.98,53.87,53.94,54.01,49.17,44.33
36079,1.05,1.04,1.02,1.24,1.46,1.26,1.05
36081,44.54,43.7,42.85,40.28,37.71,35.74,33.77
36083,29.83,29.26,28.69,29.98,31.27,24.26,17.25
36085,25.63,29.04,32.44,34.44,36.43,27.36,18.3
36087,37.15,39.64,42.12,44.32,46.53,43.78,41.02
36089,71.73,71.6,71.47,70.3,69.14,67.86,66.58
36091,2.96,2.92,2.87,3.1,3.34,3.1,2.86
36093,28.33,27.32,26.3,26.67,27.04,26.08,25.11
36095,29.19,34.49,39.8,39.44,39.08,33.37,27.66
36097,32.35,37.6,42.85,43.14,43.44,49.52,55.6
36099,29.83,29.26,28.69,31.14,33.6,37.6,41.6
36101,48.39,47.37,46.35,45.32,44.3,46.99,49.68
36103,2.96,3.76,4.55,4.89,5.22,4.01,2.8
36105,61.67,60.46,59.25,54.31,49.36,48.04,46.72
36107,10.92,15.71,20.5,21.12,21.75,24.7,27.66
36109,76.06,75.82,75.58,76.4,77.23,63.93,50.64
36111,25.63,29.4,33.17,38.3,43.44,38.3,33.16
36113,23.56,22.42,21.27,21.51,21.75,17.82,13.88
36115,29.83,31.14,32.44,31.86,31.27,30.69,30.11
36117,23.56,24.66,25.76,26.18,26.59,26.92,27.24
36119,11.17,12.5,13.82,13.87,13.92,11.22,8.53
36121,13.88,18.81,23.75,24.01,24.27,20.98,17.7
36123,45.3,41.91,38.52,32.78,27.04,35.68,44.33
37001,66.7,67.13,67.56,65.76,63.95,63.08,62.22
37003,54.25,57.61,60.97,55.87,50.76,48.74,46.72
37005,78.0,75.47,72.94,82.06,91.18,90.92,90.67
37007,87.36,86.24,85.13,81.64,78.15,80.77,83.39
37009,75.61,75.2,74.79,72.62,70.45,61.4,52.36
37011,63.13,59.88,56.64,51.93,47.23,52.37,57.51
37013,72.62,67.16,61.7,68.58,75.45,74.16,72.88
37015,90.39,84.71,79.02,83.28,87.55,90.49,93.44
37017,94.33,94.58,94.84,94.08,93.31,92.85,92.39
37019,51.19,49.04,46.9,42.13,37.36,30.32,23.27
37021,52.56,48.47,44.38,38.74,33.09,38.24,43.38
37023,76.31,75.55,74.79,72.81,70.83,73.56,76.29
37025,30.63,27.59,24.55,24.41,24.27,22.22,20.18
37027,75.61,68.94,62.27,62.42,62.58,64.79,67.0
37029,2.8,9.79,16.78,21.43,26.08,21.46,16.84
37031,43.97,38.8,33.62,31.08,28.54,24.66,20.78
37033,79.59,81.23,82.87,80.05,77.23,65.59,53.95
37035,44.54,47.8,51.07,45.08,39.08,39.83,40.58
37037,38.78,37.71,36.64,33.62,30.61,30.84,31.06
37039,70.23,71.59,72.94,67.44,61.94,69.73,77.53
37041,93.35,91.07,88.79,83.01,77.23,75.61,74.0
37043,86.15,69.6,53.04,54.9,56.75,57.13,57.51
37045,73.77,76.22,78.67,79.18,79.68,80.34,81.0
37047,87.93,86.9,85.86,87.6,89.33,89.64,89.94
37049,50.53,48.72,46.9,50.25,53.6,52.78,51.97
37051,58.29,60.28,62.27,66.79,71.31,73.53,75.75
37053,14.29,14.52,14.74,16.64,18.54,14.0,9.45
37055,9.14,8.15,7.16,7.99,8.82,12.08,15.34
37057,50.05,51.54,53.04,53.88,54.71,57.79,60.88
37059,38.78,38.65,38.52,40.4,42.29,37.72,33.16
37061,92.84,93.54,94.24,92.18,90.13,86.94,83.74
37063,62.4,61.68,60.97,59.64,58.31,49.44,40.58
37065,89.88,90.68,91.47,90.14,88.82,89.3,89.78
37067,68.55,70.74,72.94,70.77,68.6,63.69,58.78
37069,45.3,49.58,53.87,50.55,47.23,46.98,46.72
37071,62.4,61.08,59.76,57.57,55.38,53.87,52.36
37073,49.25,37.78,26.3,25.9,25.51,37.21,48.92
37075,78.64,75.34,72.05,71.44,70.83,58.78,46.72
37077,47.76,51.56,55.36,49.4,43.44,47.04,50.64
37079,89.24,88.9,88.57,90.72,92.87,88.13,83.39
37081,61.25,61.76,62.27,59.83,57.39,55.96,54.52
37083,90.83,92.07,93.31,92.79,92.26,94.0,95.74
37085,63.13,64.82,66.51,65.72,64.94,63.85,62.76
37087,47.76,52.2,56.64,50.04,43.44,44.18,44.91
37089,41.29,38.06,34.83,28.61,22.39,25.02,27.66
37091,91.91,90.35,88.79,88.63,88.47,89.13,89.78
37093,81.6,83.62,85.64,83.9,82.17,74.08,65.98
37095,77.49,80.72,83.95,84.96,85.96,81.49,77.02
37097,32.35,33.59,34.83,32.42,30.0,26.92,23.84
37099,82.01,84.05,86.09,81.16,76.24,74.56,72.88
37101,52.09,47.47,42.85,41.24,39.62,41.26,42.9
37103,66.7,75.91,85.13,89.38,93.63,91.4,89.18
37105,66.19,66.35,66.51,62.7,58.89,63.4,67.92
37107,86.34,84.6,82.87,85.21,87.55,87.5,87.46
37109,46.55,46.45,46.35,46.79,47.23,38.67,30.11
37111,74.18,74.72,75.26,70.54,65.83,66.88,67.92
37113,76.31,71.68,67.05,64.82,62.58,64.12,65.66
37115,63.13,59.63,56.13,62.36,68.6,62.1,55.6
37117,82.65,79.32,75.99,73.65,71.31,78.33,85.36
37119,45.85,43.14,40.43,38.08,35.73,32.34,28.96
37121,71.28,68.04,64.79,54.54,44.3,45.72,47.14
37123,91.79,87.01,82.23,80.0,77.77,71.55,65.34
37125,51.19,47.02,42.85,38.91,34.97,29.12,23.27
37127,60.39,60.68,60.97,57.84,54.71,60.35,65.98
37129,62.4,62.65,62.91,64.99,67.07,59.23,51.4
37131,91.79,93.52,95.26,90.05,84.84,84.88,84.91
37133,40.69,39.61,38.52,40.66,42.8,50.15,57.51
37135,54.25,48.18,42.12,41.33,40.54,32.82,25.11
37137,31.68,36.9,42.12,43.62,45.13,56.86,68.59
37139,70.9,65.94,60.97,59.93,58.89,52.41,45.93
37141,61.67,65.25,68.83,60.56,52.29,47.1,41.92
37143,66.7,61.03,55.36,55.04,54.71,50.92,47.14
37145,72.62,70.09,67.56,68.35,69.14,60.27,51.4
37147,87.14,88.06,88.98,89.26,89.55,82.82,76.1
37149,32.35,37.24,42.12,28.82,15.51,20.18,24.86
37151,61.67,59.79,57.91,57.33,56.75,60.68,64.61
37153,86.79,89.2,91.6,90.86,90.13,89.58,89.02
37155,97.33,97.06,96.78,96.22,95.67,95.91,96.15
37157,66.7,69.64,72.59,71.52,70.45,68.95,67.44
37159,68.55,66.67,64.79,63.36,61.94,62.76,63.59
37161,77.27,74.66,72.05,71.25,70.45,74.68,78.9
37163,88.86,88.57,88.28,89.2,90.13,86.52,82.91
37165,96.91,97.02,97.13,96.21,95.29,95.42,95.54
37167,52.98,56.12,59.25,52.89,46.53,43.4,40.26
37169,56.29,52.2,48.11,44.9,41.69,45.3,48.92
37171,72.21,68.22,64.22,64.32,64.43,70.09,75.75
37173,93.86,90.28,86.69,76.88,67.07,73.3,79.54
37175,35.31,38.43,41.55,45.46,49.36,52.16,54.96
37177,84.53,87.7,90.86,91.56,92.26,84.52,76.77
37179,11.17,12.22,13.28,12.94,12.61,10.89,9.17
37181,90.39,90.86,91.34,90.44,89.55,88.07,86.6
37183,19.48,19.34,19.2,18.31,17.42,13.84,10.25
37185,88.98,88.63,88.28,81.86,75.45,81.46,87.46
37187,87.68,87.4,87.11,87.85,88.6,89.96,91.31
37189,97.39,97.18,96.98,95.98,94.97,90.93,86.89
37191,82.65,82.32,81.98,82.63,83.28,79.52,75.75
37193,87.93,83.81,79.69,79.05,78.41,73.3,68.2
37195,87.14,85.8,84.46,84.06,83.66,86.23,88.8
37197,70.23,70.32,70.42,62.01,53.6,58.37,63.14
37199,78.89,79.57,80.26,77.85,75.45,67.39,59.33
38001,9.58,13.5,17.41,13.38,9.36,22.42,35.49
38003,4.23,9.02,13.82,17.78,21.75,16.94,12.13
38005,98.6,98.33,98.06,98.41,98.76,97.82,96.88
38007,13.47,16.98,20.5,15.82,11.15,7.53,3.91
38009,14.93,12.42,9.9,14.7,19.49,15.3,11.11
38011,5.41,5.38,5.35,6.42,7.48,6.85,6.21
38013,34.0,29.59,25.18,14.58,3.98,3.9,3.82
38015,5.41,5.46,5.51,7.44,9.36,7.29,5.22
38017,27.67,26.42,25.18,24.15,23.12,20.18,17.25
38019,0.22,0.7,1.18,9.86,18.54,20.9,23.27
38021,7.32,7.82,8.31,4.88,1.46,2.53,3.6
38023,4.08,7.94,11.81,27.05,42.29,41.44,40.58
38025,20.98,22.76,24.55,18.58,12.61,9.68,6.75
38027,47.28,41.34,35.4,38.84,42.29,40.25,38.22
38029,33.24,29.77,26.3,23.2,20.1,21.97,23.84
38031,20.98,16.4,11.81,8.74,5.67,15.39,25.11
38033,5.41,8.84,12.26,8.04,3.82,9.1,14.39
38035,62.4,62.65,62.91,64.67,66.43,58.26,50.1
38037,37.15,36.9,36.64,33.32,30.0,32.28,34.56
38039,2.64,3.6,4.55,6.46,8.38,6.8,5.22
38041,8.47,7.99,7.51,11.51,15.51,16.38,17.25
38043,7.67,5.74,3.82,11.18,18.54,35.84,53.15
38045,8.47,10.62,12.77,20.66,28.54,27.06,25.59
38047,9.14,6.48,3.82,5.14,6.46,10.17,13.88
38049,33.24,23.99,14.74,12.94,11.15,13.55,15.95
38051,31.68,22.22,12.77,10.58,8.38,22.25,36.12
38053,40.02,35.82,31.61,36.38,41.15,39.68,38.22
38055,21.43,17.62,13.82,11.32,8.82,7.02,5.22
38057,6.43,5.78,5.13,5.18,5.22,10.76,16.3
38059,7.67,8.2,8.72,8.55,8.38,8.55,8.72
38061,24.23,24.7,25.18,22.34,19.49,30.26,41.02
38063,7.32,7.82,8.31,15.03,21.75,20.02,18.3
38065,4.93,2.59,0.25,6.64,13.03,16.12,19.22
38067,3.5,2.77,2.04,3.5,4.97,11.34,17.7
38069,21.43,43.97,66.51,66.17,65.83,50.66,35.49
38071,26.58,23.54,20.5,24.52,28.54,36.72,44.91
38073,6.65,8.66,10.67,6.64,2.61,11.87,21.13
38075,7.32,5.28,3.25,2.02,0.8,2.7,4.61
38077,18.91,16.6,14.29,14.63,14.97,23.83,32.69
38079,99.14,98.22,97.29,96.98,96.66,95.46,94.27
38081,2.39,2.05,1.72,0.99,0.25,0.64,1.02
38083,15.98,36.94,57.91,51.1,44.3,25.26,6.21
38085,98.95,99.1,99.24,99.18,99.11,99.22,99.33
38087,4.23,9.75,15.28,8.62,1.97,7.7,13.43
38089,4.62,4.01,3.41,7.76,12.1,15.92,19.73
38091,2.64,2.5,2.36,2.62,2.87,6.43,9.99
38093,19.48,19.34,19.2,24.6,30.0,30.53,31.06
38095,21.43,30.62,39.8,36.12,32.45,32.8,33.16
38097,13.47,10.49,7.51,5.74,3.98,4.49,5.0
38099,16.87,17.5,18.12,17.23,16.34,29.62,42.9
38101,9.96,7.26,4.55,8.98,13.41,11.06,8.72
38103,4.93,2.97,1.02,2.5,3.98,7.67,11.36
38105,6.24,10.03,13.82,9.22,4.62,5.68,6.75
39001,89.88,89.43,88.98,87.86,86.75,85.96,85.17
39003,64.31,58.32,52.34,51.2,50.06,47.2,44.33
39005,45.3,46.71,48.11,43.86,39.62,39.74,39.85
39007,68.13,70.81,73.48,76.82,80.16,81.39,82.62
39009,97.04,96.98,96.91,97.18,97.45,95.12,92.78
39011,9.58,9.39,9.2,10.43,11.66,9.33,7.0
39013,39.29,42.82,46.35,44.02,41.69,38.12,34.56
39015,40.02,48.33,56.64,57.01,57.39,58.36,59.33
39017,35.31,35.98,36.64,37.18,37.71,31.65,25.59
39019,48.39,43.72,39.06,38.72,38.38,37.71,37.05
39021,27.09,24.5,21.9,23.44,24.97,23.62,22.28
39023,68.13,66.18,64.22,60.48,56.75,58.82,60.88
39025,15.57,16.49,17.41,16.46,15.51,16.6,17.7
39027,54.98,50.94,46.9,42.3,37.71,45.62,53.53
39029,50.53,50.64,50.75,49.68,48.6,47.87,47.14
39031,62.4,50.73,39.06,50.08,61.11,65.69,70.27
39033,51.19,50.67,50.14,50.7,51.27,54.39,57.51
39035,65.01,66.28,67.56,69.2,70.83,65.85,60.88
39037,35.94,32.32,28.69,24.09,19.49,30.26,41.02
39039,33.24,34.94,36.64,30.16,23.69,22.24,20.78
39041,0.54,0.57,0.6,0.64,0.67,0.54,0.41
39043,27.67,29.64,31.61,31.44,31.27,30.12,28.96
39045,17.29,16.46,15.63,15.3,14.97,13.16,11.36
39047,63.13,65.64,68.16,66.55,64.94,64.26,63.59
39049,61.67,60.46,59.25,59.78,60.32,53.73,47.14
39051,24.23,23.06,21.9,18.44,14.97,16.63,18.3
39053,72.62,76.61,80.61,83.52,86.43,71.02,55.6
39055,5.41,4.47,3.53,3.28,3.03,3.58,4.14
39057,38.24,34.92,31.61,32.03,32.45,25.38,18.3
39059,66.19,70.25,74.31,76.99,79.68,74.13,68.59
39061,64.31,63.98,63.64,61.63,59.62,51.7,43.79
39063,41.29,38.66,36.04,32.29,28.54,24.83,21.13
39065,67.62,58.54,49.47,56.42,63.38,55.26,47.14
39067,61.25,63.42,65.58,65.26,64.94,57.52,50.1
39069,27.67,21.65,15.63,16.19,16.75,16.35,15.95
39071,74.72,76.44,78.16,79.97,81.78,76.55,71.32
39073,54.25,55.19,56.13,48.91,41.69,45.9,50.1
39075,38.78,35.61,32.44,28.98,25.51,26.59,27.66
39077,35.94,34.19,32.44,37.07,41.69,39.96,38.22
39079,86.15,86.0,85.86,81.54,77.23,76.76,76.29
39081,58.68,59.22,59.76,65.3,70.83,66.98,63.14
39083,45.85,47.66,49.47,47.65,45.83,35.99,26.16
39085,9.58,8.74,7.9,8.63,9.36,9.5,9.64
39087,58.29,62.67,67.05,70.13,73.22,74.48,75.75
39089,26.11,28.06,30.02,28.53,27.04,23.38,19.73
39091,54.98,47.02,39.06,39.8,40.54,36.26,31.99
39093,40.02,39.54,39.06,40.67,42.29,36.92,31.54
39095,77.49,77.82,78.16,76.55,74.94,71.19,67.44
39097,21.43,19.77,18.12,19.11,20.1,16.47,12.83
39099,61.25,63.42,65.58,67.09,68.6,66.32,64.04
39101,68.55,64.76,60.97,59.64,58.31,57.34,56.37
39103,4.46,3.76,3.06,3.34,3.63,3.17,2.71
39105,84.53,84.83,85.13,85.7,86.27,85.22,84.18
39107,8.15,7.83,7.51,6.06,4.62,6.25,7.89
39109,28.33,24.8,21.27,18.12,14.97,14.68,14.39
39111,66.7,68.07,69.44,66.01,62.58,61.73,60.88
39113,65.01,66.28,67.56,67.5,67.45,61.53,55.6
39115,70.9,73.67,76.44,75.69,74.94,77.97,81.0
39117,32.35,26.42,20.5,20.3,20.1,18.68,17.25
39119,69.12,65.04,60.97,60.64,60.32,60.16,59.99
39121,34.51,30.14,25.76,39.89,54.01,48.46,42.9
39123,14.29,17.78,21.27,21.21,21.15,18.04,14.93
39125,36.68,28.59,20.5,20.53,20.57,22.84,25.11
39127,66.7,72.05,77.4,76.82,76.24,65.38,54.52
39129,28.33,28.14,27.95,28.69,29.43,30.48,31.54
39131,87.68,82.92,78.16,77.2,76.24,80.32,84.4
39133,49.25,47.5,45.75,42.06,38.38,33.02,27.66
39135,28.33,32.18,36.04,32.29,28.54,21.46,14.39
39137,2.8,4.33,5.86,5.0,4.14,4.82,5.51
39139,51.19,53.28,55.36,50.94,46.53,50.03,53.53
39141,70.23,69.84,69.44,69.7,69.97,65.42,60.88
39143,40.69,37.46,34.22,37.96,41.69,39.65,37.62
39145,88.32,88.06,87.81,88.32,88.82,88.48,88.13
39147,56.29,52.88,49.47,49.42,49.36,46.0,42.65
39149,20.22,16.24,12.26,12.84,13.41,19.13,24.86
39151,42.79,41.3,39.8,41.62,43.44,42.01,40.58
39153,40.69,40.82,40.94,39.66,38.38,37.71,37.05
39155,57.82,59.76,61.7,64.92,68.15,66.38,64.61
39157,38.24,37.44,36.64,37.86,39.08,42.0,44.91
39159,5.41,5.74,6.08,5.35,4.62,3.42,2.23
39161,31.68,29.96,28.24,26.88,25.51,23.32,21.13
39163,83.57,81.92,80.26,81.02,81.78,81.99,82.21
39165,1.31,1.31,1.31,0.99,0.67,1.19,1.72
39167,52.98,51.56,50.14,51.22,52.29,48.31,44.33
39169,32.35,31.5,30.66,32.13,33.6,29.88,26.16
39171,39.29,40.42,41.55,41.92,42.29,33.06,23.84
39173,41.29,39.4,37.5,38.56,39.62,36.16,32.69
39175,19.48,20.38,21.27,18.39,15.51,17.62,19.73
40001,93.16,94.73,96.31,96.48,96.66,95.79,94.91
40003,35.94,32.63,29.32,20.96,12.61,21.66,30.71
40005,83.09,82.86,82.62,81.15,79.68,81.15,82.62
40007,9.58,12.43,15.28,25.12,34.97,37.12,39.27
40009,38.78,38.92,39.06,42.44,45.83,59.62,73.42
40011,43.97,41.88,39.8,38.12,36.43,45.19,53.95
40013,60.39,61.04,61.7,62.54,63.38,71.14,78.9
40015,75.14,76.9,78.67,78.78,78.89,77.83,76.77
40017,4.46,5.44,6.43,8.2,9.97,8.93,7.89
40019,46.55,47.57,48.58,56.5,64.43,64.24,64.04
40021,83.09,83.52,83.95,82.86,81.78,83.03,84.28
40023,93.86,94.56,95.26,95.83,96.4,94.34,92.27
40025,76.06,63.1,50.14,55.62,61.11,59.95,58.78
40027,31.68,30.5,29.32,31.81,34.3,32.68,31.06
40029,77.49,75.48,73.48,80.38,87.29,89.41,91.53
40031,61.67,59.55,57.43,55.72,54.01,60.51,67.0
40033,54.25,53.3,52.34,59.9,67.45,68.86,70.27
40035,60.39,61.65,62.91,67.81,72.71,77.24,81.76
40037,45.3,45.53,45.75,50.23,54.71,51.45,48.19
40039,52.98,52.66,52.34,60.47,68.6,73.75,78.9
40041,78.89,76.6,74.31,74.41,74.52,77.18,79.85
40043,34.51,50.05,65.58,65.7,65.83,68.58,71.32
40045,47.28,47.7,48.11,58.36,68.6,65.68,62.76
40047,31.14,32.38,33.62,41.49,49.36,47.8,46.24
40049,68.55,68.36,68.16,63.89,59.62,66.65,73.68
40051,33.24,31.95,30.66,29.34,28.03,25.93,23.84
40053,10.7,10.56,10.41,12.69,14.97,23.26,31.54
40055,37.73,54.08,70.42,77.44,84.46,76.97,69.48
40057,84.85,68.37,51.89,53.96,56.02,65.12,74.22
40059,45.3,41.68,38.05,29.9,21.75,47.14,72.53
40061,64.31,70.15,75.99,76.61,77.23,81.92,86.6
40063,82.01,78.16,74.31,79.38,84.46,87.42,90.39
40065,49.25,53.34,57.43,62.44,67.45,62.1,56.75
40067,80.36,76.65,72.94,80.02,87.1,86.85,86.6
40069,72.21,76.06,79.91,79.55,79.2,80.48,81.76
40071,63.13,63.39,63.64,65.9,68.15,69.86,71.58
40073,3.25,5.5,7.74,17.39,27.04,24.66,22.28
40075,87.93,84.65,81.38,83.52,85.67,87.72,89.78
40077,55.65,63.29,70.93,72.55,74.17,77.96,81.76
40079,85.35,85.24,85.13,84.7,84.27,85.43,86.6
40081,46.55,46.15,45.75,45.79,45.83,49.49,53.15
40083,27.67,27.96,28.24,32.8,37.36,34.67,31.99
40085,42.02,36.34,30.66,35.9,41.15,57.58,74.0
40087,16.36,14.56,12.77,12.69,12.61,13.24,13.88
40089,88.6,87.95,87.3,87.2,87.1,90.04,92.97
40091,76.31,73.11,69.91,76.6,83.28,85.08,86.89
40093,38.24,37.44,36.64,33.96,31.27,31.98,32.69
40095,57.82,56.97,56.13,56.76,57.39,63.69,69.99
40097,76.06,77.73,79.4,73.43,67.45,71.01,74.57
40099,47.76,44.66,41.55,46.16,50.76,51.72,52.67
40101,80.83,80.72,80.61,81.56,82.52,82.96,83.39
40103,37.73,34.67,31.61,33.29,34.97,35.23,35.49
40105,53.49,61.7,69.91,67.17,64.43,68.01,71.58
40107,92.1,92.22,92.33,91.69,91.05,93.1,95.16
40109,65.01,63.96,62.91,63.15,63.38,61.08,58.78
40111,73.32,74.66,75.99,77.44,78.89,80.23,81.57
40113,49.25,47.5,45.75,53.84,61.94,60.07,58.21
40115,82.65,83.56,84.46,83.87,83.28,84.7,86.12
40117,39.29,41.07,42.85,48.43,54.01,56.4,58.78
40119,89.88,91.24,92.61,93.28,93.95,91.12,88.29
40121,71.73,66.72,61.7,64.58,67.45,69.29,71.13
40123,69.12,67.35,65.58,59.8,54.01,53.34,52.67
40125,65.71,65.64,65.58,62.95,60.32,60.28,60.25
40127,89.37,86.0,82.62,77.49,72.36,80.09,87.81
40129,46.55,39.08,31.61,54.23,76.85,75.89,74.92
40131,9.96,10.88,11.81,13.66,15.51,15.9,16.3
40133,84.85,84.99,85.13,83.65,82.17,87.68,93.19
40135,85.61,87.72,89.84,88.84,87.83,86.6,85.36
40137,43.27,45.92,48.58,48.97,49.36,55.92,62.48
40139,25.63,30.51,35.4,52.0,68.6,77.24,85.87
40141,87.68,84.83,81.98,82.96,83.95,85.5,87.05
40143,47.76,49.42,51.07,51.68,52.29,51.2,50.1
40145,19.48,19.34,19.2,20.8,22.39,21.76,21.13
40147,38.24,39.9,41.55,42.5,43.44,46.04,48.63
40149,39.29,45.18,51.07,46.94,42.8,37.4,31.99
40151,50.53,41.07,31.61,36.65,41.69,52.22,62.76
40153,39.29,35.45,31.61,30.07,28.54,38.04,47.55
41001,63.8,55.08,46.35,51.18,56.02,57.12,58.21
41003,83.57,82.26,80.96,78.6,76.24,67.22,58.21
41005,11.75,11.21,10.67,10.58,10.48,8.09,5.7
41007,47.76,43.41,39.06,30.4,21.75,29.98,38.22
41009,30.63,33.02,35.4,33.67,31.94,25.42,18.91
41011,61.67,63.62,65.58,65.7,65.83,66.64,67.44
41013,76.66,69.78,62.91,55.76,48.6,41.81,35.01
41015,45.3,46.1,46.9,47.44,47.99,44.96,41.92
41017,42.79,40.65,38.52,31.1,23.69,21.0,18.3
41019,71.73,69.95,68.16,63.89,59.62,56.14,52.67
41021,5.13,13.51,21.9,22.51,23.12,46.9,70.69
41023,45.3,45.19,45.08,46.84,48.6,51.78,54.96
41025,77.49,66.07,54.66,58.62,62.58,51.8,41.02
41027,47.28,41.06,34.83,26.68,18.54,14.76,10.98
41029,60.39,62.59,64.79,62.56,60.32,55.48,50.64
41031,76.92,76.68,76.44,77.42,78.41,67.39,56.37
41033,71.73,72.34,72.94,73.08,73.22,76.54,79.85
41035,65.71,66.94,68.16,74.16,80.16,80.2,80.24
41037,60.39,61.33,62.27,62.42,62.58,69.16,75.75
41039,75.14,74.6,74.05,73.38,72.71,68.15,63.59
41041,56.29,62.22,68.16,65.77,63.38,60.44,57.51
41043,70.9,65.69,60.49,53.86,47.23,46.07,44.91
41045,94.72,92.24,89.75,88.65,87.55,88.06,88.57
41047,68.55,64.16,59.76,56.32,52.87,53.92,54.96
41049,69.63,58.26,46.9,50.8,54.71,68.96,83.2
