FIPS,2014 EPL_CROWD,2015 EPL_CROWD,2016 EPL_CROWD,2017 EPL_CROWD,2018 EPL_CROWD,2019 EPL_CROWD,2020 EPL_CROWD
34023,86.79,87.96,89.14,88.94,88.73,89.21,89.69
34025,40.59,38.3,36.01,34.8,33.59,34.8,36.0
34027,30.44,30.56,30.69,33.86,37.03,34.43,31.83
34029,53.36,58.26,63.16,63.15,63.13,61.36,59.58
34031,98.47,97.9,97.33,97.04,96.75,96.54,96.34
34033,21.39,22.25,23.11,28.35,33.59,26.78,19.96
34035,40.62,35.49,30.37,28.2,26.04,34.84,43.63
34037,11.72,10.78,9.84,8.82,7.8,8.27,8.75
34039,95.99,94.38,92.77,91.6,90.42,90.64,90.87
34041,33.65,33.19,32.73,29.38,26.04,23.0,19.96
35001,73.99,75.79,77.59,74.12,70.65,70.43,70.21
35003,20.09,35.25,50.4,26.81,3.22,3.14,3.06
35005,88.76,88.78,88.79,87.15,85.51,77.86,70.21
35006,96.69,97.32,97.96,98.18,98.41,97.78,97.14
35007,43.9,54.76,65.62,70.92,76.22,69.32,62.41
35009,56.8,66.82,76.85,78.88,80.9,82.0,83.1
35011,22.29,13.5,4.71,10.1,15.5,12.12,8.75
35013,88.25,87.12,85.99,87.14,88.28,88.35,88.42
35015,85.55,88.78,92.01,91.22,90.42,85.28,80.14
35017,54.6,61.75,68.9,70.69,72.49,73.23,73.97
35019,36.42,43.1,49.79,31.01,12.23,8.06,3.88
35021,4.33,2.16,0.0,6.12,12.23,47.16,82.08
35023,89.91,68.8,47.69,44.12,40.56,59.66,78.77
35025,92.87,93.81,94.75,94.28,93.82,93.33,92.84
35027,93.63,89.6,85.58,75.9,66.22,58.27,50.32
35028,20.47,16.84,13.21,9.44,5.67,6.29,6.91
35029,87.2,79.96,72.72,66.6,60.49,46.16,31.83
35031,99.14,99.22,99.3,99.41,99.52,99.57,99.62
35033,76.79,80.92,85.04,82.97,80.9,60.57,40.23
35035,80.93,76.4,71.86,64.94,58.01,69.08,80.14
35037,80.55,43.9,7.26,4.49,1.72,2.39,3.06
35039,84.4,78.66,72.91,68.82249999999999,64.73499999999999,60.64749999999999,56.56
35041,88.83,85.04,81.25,82.9,84.56,84.72,84.88
35043,84.34,85.94,87.55,81.88,76.22,70.52,64.83
35045,96.63,96.04,95.45,95.51,95.57,95.89,96.21
35047,22.45,23.45,24.45,36.31,48.17,61.85,75.53
35049,75.77,74.14,72.52,73.43,74.34,75.76,77.18
35051,29.16,32.68,36.2,25.85,15.5,12.12,8.75
35053,68.93,70.68,72.43,65.22,58.01,72.56,87.11
35055,56.51,58.26,60.01,55.9,51.8,52.62,53.44
35057,90.35,85.86,81.38,77.86,74.34,76.55,78.77
35059,63.71,33.74,3.76,5.78,7.8,37.62,67.44
35061,83.25,79.13,75.01,75.61,76.22,80.55,84.88
36001,17.26,15.18,13.09,14.3,15.5,23.67,31.83
36003,54.28,55.4,56.51,41.28,26.04,33.14,40.23
36005,99.17,99.22,99.27,99.28,99.3,99.43,99.55
36007,34.35,31.93,29.51,31.55,33.59,41.96,50.32
36009,55.52,58.82,62.11,55.14,48.17,47.8,47.42
36011,16.24,17.69,19.13,17.32,15.5,21.54,27.59
36013,37.7,36.99,36.29,34.94,33.59,28.68,23.77
36015,13.82,14.55,15.28,12.54,9.81,18.7,27.59
36017,51.67,55.24,58.8,60.96,63.13,55.28,47.42
36019,37.73,36.04,34.35,28.19,22.03,34.72,47.42
36021,26.55,23.59,20.63,25.14,29.64,23.22,16.8
36023,28.37,23.22,18.08,23.86,29.64,39.98,50.32
36025,80.32,82.46,84.59,77.62,70.65,47.21,23.77
36027,56.35,70.17,83.99,82.98,81.98,66.15,50.32
36029,12.77,15.56,18.34,20.18,22.03,24.81,27.59
36031,57.69,59.52,61.35,50.96,40.56,38.28,36.0
36033,35.37,34.99,34.61,41.39,48.17,35.97,23.77
36035,23.43,19.98,16.52,14.38,12.23,11.67,11.11
36037,11.62,11.2,10.79,9.3,7.8,25.72,43.63
36039,30.95,32.17,33.4,36.98,40.56,42.1,43.63
36041,6.49,26.35,46.2,43.38,40.56,23.04,5.51
36043,38.52,37.15,35.78,38.17,40.56,32.16,23.77
36045,60.97,60.01,59.06,49.81,40.56,47.0,53.44
36047,98.82,98.86,98.89,98.89,98.89,98.78,98.66
36049,38.46,34.08,29.7,27.87,26.04,26.82,27.59
36051,38.33,41.24,44.16,38.88,33.59,23.83,14.07
36053,17.1,22.61,28.11,23.49,18.88,12.9,6.91
36055,20.06,18.74,17.41,19.72,22.03,24.81,27.59
36057,61.41,54.14,46.86,47.52,48.17,45.9,43.63
36059,67.56,67.94,68.32,68.48,68.64,71.3,73.97
36061,94.14,94.18,94.21,94.49,94.78,94.96,95.13
36063,14.29,14.52,14.74,16.81,18.88,17.84,16.8
36065,27.25,30.88,34.51,37.54,40.56,47.0,53.44
36067,27.89,29.37,30.85,32.22,33.59,38.61,43.63
36069,20.6,19.82,19.04,17.27,15.5,17.73,19.96
36071,86.02,85.54,85.07,85.29,85.51,85.2,84.88
36073,50.81,52.28,53.74,55.88,58.01,42.8,27.59
36075,49.57,53.31,57.05,60.09,63.13,63.98,64.83
36077,69.25,70.68,72.11,56.34,40.56,34.08,27.59
36079,53.3,51.78,50.27,36.15,22.03,26.93,31.83
36081,98.57,98.5,98.44,98.54,98.63,98.52,98.41
36083,24.77,25.28,25.79,31.41,37.03,34.43,31.83
36085,86.15,86.4,86.66,87.88,89.11,89.68,90.26
36087,95.61,95.72,95.83,95.88,95.92,96.13,96.34
36089,45.72,43.92,42.12,45.14,48.17,57.8,67.44
36091,8.79,8.46,8.12,10.18,12.23,14.52,16.8
36093,25.47,22.06,18.66,18.77,18.88,19.42,19.96
36095,37.09,34.45,31.81,23.65,15.5,32.91,50.32
36097,58.45,55.11,51.77,54.89,58.01,67.6,77.18
36099,17.19,19.36,21.52,16.88,12.23,13.15,14.07
36101,33.17,34.26,35.34,25.42,15.5,14.78,14.07
36103,65.58,68.32,71.06,69.85,68.64,64.11,59.58
36105,61.64,56.72,51.8,59.01,66.22,58.27,50.32
36107,20.41,18.94,17.48,21.76,26.04,17.4,8.75
36109,34.0,37.98,41.96,37.78,33.59,36.91,40.23
36111,38.08,43.64,49.19,46.88,44.57,47.44,50.32
36113,23.08,29.22,35.37,28.7,22.03,16.57,11.11
36115,42.95,41.61,40.27,42.42,44.57,44.1,43.63
36117,29.64,32.98,36.33,31.18,26.04,31.02,36.0
36119,89.84,89.8,89.75,89.02,88.28,87.32,86.35
36121,6.69,12.54,18.4,16.95,15.5,12.12,8.75
36123,59.22,63.7,68.19,61.58,54.98,51.2,47.42
37001,74.91,72.93,70.96,68.59,66.22,56.82,47.42
37003,78.73,80.31,81.88,78.11,74.34,72.28,70.21
37005,25.44,28.22,31.01,26.52,22.03,36.18,50.32
37007,56.83,70.09,83.35,79.78,76.22,69.32,62.41
37009,27.92,19.24,10.57,10.19,9.81,14.89,19.96
37011,86.53,80.46,74.4,57.48,40.56,38.28,36.0
37013,25.34,21.88,18.43,14.12,9.81,25.02,40.23
37015,46.1,37.32,28.53,47.38,66.22,72.5,78.77
37017,57.12,60.07,63.01,63.07,63.13,39.97,16.8
37019,26.17,31.82,37.47,41.02,44.57,40.28,36.0
37021,65.2,72.51,79.82,79.68,79.53,69.56,59.58
37023,65.11,70.96,76.82,79.4,81.98,74.71,67.44
37025,72.4,78.46,84.53,85.82,87.11,84.6,82.08
37027,39.16,39.03,38.9,46.94,54.98,59.9,64.83
37029,59.12,45.6,32.09,19.94,7.8,21.9,36.0
37031,38.27,32.22,26.17,24.1,22.03,19.42,16.8
37033,36.49,50.08,63.67,55.92,48.17,27.54,6.91
37035,74.88,73.86,72.84,73.59,74.34,74.15,73.97
37037,50.4,46.62,42.85,41.71,40.56,34.08,27.59
37039,27.41,44.35,61.29,58.14,54.98,41.28,27.59
37041,92.52,90.68,88.83,59.23,29.64,15.82,2.01
37043,32.19,19.8,7.42,7.61,7.8,10.94,14.07
37045,57.15,56.04,54.92,54.95,54.98,66.88,78.77
37047,49.92,57.66,65.39,64.26,63.13,59.84,56.56
37049,45.11,44.14,43.17,51.83,60.49,65.35,70.21
37051,49.63,48.94,48.26,48.22,48.17,56.5,64.83
37053,27.86,41.2,54.54,51.36,48.17,29.64,11.11
37055,23.78,31.62,39.45,55.97,72.49,73.23,73.97
37057,66.19,71.47,76.76,69.94,63.13,56.72,50.32
37059,48.55,52.26,55.97,63.31,70.65,65.11,59.58
37061,92.39,92.62,92.84,91.88,90.93,91.06,91.18
37063,71.0,70.95,70.9,71.69,72.49,73.23,73.97
37065,79.27,82.6,85.93,83.96,81.98,81.56,81.13
37067,68.7,65.36,62.02,58.5,54.98,55.77,56.56
37069,63.55,63.92,64.28,61.14,58.01,62.72,67.44
37071,83.76,79.66,75.55,73.1,70.65,63.6,56.56
37073,29.58,47.47,65.36,51.2,37.03,45.24,53.44
37075,55.14,30.77,6.4,5.35,4.3,4.09,3.88
37077,65.27,62.61,59.95,40.99,22.03,22.9,23.77
37079,90.04,89.0,87.97,85.72,83.48,81.81,80.14
37081,63.83,64.53,65.23,62.86,60.49,63.96,67.44
37083,30.91,33.57,36.23,36.63,37.03,43.68,50.32
37085,75.29,73.16,71.03,65.76,60.49,52.06,43.63
37087,53.52,54.57,55.62,46.32,37.03,32.31,27.59
37089,63.77,66.98,70.2,65.34,60.49,52.06,43.63
37091,76.89,69.74,62.59,61.54,60.49,52.06,43.63
37093,83.48,82.27,81.06,69.54,58.01,65.19,72.37
37095,7.35,45.72,84.08,86.4,88.73,91.8,94.88
37097,64.92,68.9,72.87,69.54,66.22,61.39,56.56
37099,51.42,51.2,50.97,54.49,58.01,61.42,64.83
37101,71.6,66.17,60.74,56.27,51.8,59.62,67.44
37103,61.25,47.99,34.73,51.68,68.64,66.74,64.83
37105,84.3,80.24,76.19,72.42,68.64,74.39,80.14
37107,61.48,64.39,67.3,66.76,66.22,69.3,72.37
37109,57.98,57.78,57.59,54.7,51.8,52.62,53.44
37111,56.57,64.39,72.21,71.43,70.65,66.53,62.41
37113,77.2,64.04,50.88,52.93,54.98,47.6,40.23
37115,48.07,57.48,66.89,55.73,44.57,47.44,50.32
37117,71.41,62.68,53.96,31.88,9.81,16.79,23.77
37119,66.79,65.87,64.95,61.48,58.01,60.21,62.41
37121,60.74,39.88,19.01,14.41,9.81,16.79,23.77
37123,87.77,88.04,88.32,88.72,89.11,85.6,82.08
37125,46.07,45.21,44.35,40.69,37.03,40.33,43.63
37127,74.12,75.2,76.28,73.46,70.65,78.88,87.11
37129,57.37,51.72,46.07,37.85,29.64,21.86,14.07
37131,39.51,32.16,24.8,17.3,9.81,6.85,3.88
37133,44.95,45.5,46.04,43.3,40.56,43.99,47.42
37135,61.29,56.83,52.37,53.68,54.98,58.7,62.41
37137,63.26,63.64,64.02,66.33,68.64,48.11,27.59
37139,91.75,83.66,75.58,47.23,18.88,11.38,3.88
37141,73.64,62.76,51.89,51.85,51.8,51.06,50.32
37143,20.98,32.44,43.9,34.97,26.04,16.48,6.91
37145,80.45,81.01,81.57,76.11,70.65,60.48,50.32
37147,59.85,55.95,52.05,56.27,60.49,66.43,72.37
37149,47.41,59.42,71.44,68.83,66.22,59.83,53.44
37151,79.08,73.48,67.88,64.18,60.49,63.96,67.44
37153,58.71,52.92,47.12,57.88,68.64,64.11,59.58
37155,92.2,88.25,84.3,84.43,84.56,85.46,86.35
37157,45.85,50.51,55.17,59.15,63.13,61.36,59.58
37159,59.31,64.47,69.63,65.06,60.49,65.35,70.21
37161,72.17,73.35,74.53,55.78,37.03,55.5,73.97
37163,89.11,86.96,84.81,84.68,84.56,82.35,80.14
37165,81.31,73.72,66.13,77.88,89.62,91.38,93.13
37167,71.51,75.91,80.32,80.61,80.9,72.87,64.83
37169,64.44,58.22,51.99,42.79,33.59,55.38,77.18
37171,72.62,69.06,65.49,62.99,60.49,68.84,77.18
37173,81.85,73.21,64.57,66.6,68.64,78.83,89.02
37175,11.17,24.53,37.89,43.03,48.17,56.5,64.83
37177,8.09,34.85,61.6,53.09,44.57,36.08,27.59
37179,68.04,63.17,58.29,62.26,66.22,64.32,62.41
37181,76.31,80.64,84.97,83.48,81.98,70.78,59.58
37183,68.39,68.4,68.42,63.22,58.01,54.16,50.32
37185,55.21,34.33,13.44,16.16,18.88,37.72,56.56
37187,34.32,38.73,43.14,31.01,18.88,27.44,36.0
37189,18.75,25.2,31.65,34.34,37.03,32.31,27.59
37191,75.14,72.48,69.82,66.47,63.13,67.75,72.37
37193,66.95,58.74,50.53,43.78,37.03,32.31,27.59
37195,77.71,77.94,78.16,78.84,79.53,77.53,75.53
37197,76.6,77.94,79.27,73.96,68.64,68.04,67.44
37199,79.31,64.61,49.92,43.47,37.03,42.22,47.42
38001,4.08,4.08,4.08,4.19,4.3,9.18,14.07
38003,3.02,3.4,3.79,3.04,2.29,2.15,2.01
38005,98.31,98.17,98.03,98.06,98.09,98.36,98.63
38007,0.0,0.0,0.0,1.14,2.29,6.7,11.11
38009,15.7,11.08,6.46,9.35,12.23,11.67,11.11
38011,6.34,23.8,41.26,48.12,54.98,49.3,43.63
38013,61.8,66.91,72.02,65.02,58.01,57.28,56.56
38015,52.66,55.27,57.88,53.02,48.17,44.2,40.23
38017,20.03,30.62,41.2,39.12,37.03,46.79,56.56
38019,1.4,8.14,14.87,13.55,12.23,41.22,70.21
38021,5.32,27.33,49.35,41.47,33.59,23.83,14.07
38023,7.26,5.6,3.95,1.98,0.0,0.0,0.0
38025,73.73,69.3,64.88,65.55,66.22,68.22,70.21
38027,0.0,0.7,1.4,2.85,4.3,7.71,11.11
38029,4.65,4.58,4.52,3.12,1.72,3.62,5.51
38031,5.79,5.95,6.11,10.81,15.5,9.28,3.06
38033,22.73,25.46,28.18,17.99,7.8,35.11,62.41
38035,21.62,32.28,42.95,53.04,63.13,62.77,62.41
38037,8.47,22.67,36.87,35.23,33.59,32.71,31.83
38039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38041,65.52,49.32,33.11,16.56,0.0,0.0,0.0
38043,3.25,13.48,23.72,46.18,68.64,69.42,70.21
38045,3.31,3.76,4.2,2.77,1.34,7.7,14.07
38047,21.71,21.33,20.95,25.3,29.64,14.82,0.0
38049,56.99,31.95,6.91,5.6,4.3,2.99,1.69
38051,9.49,9.55,9.61,6.42,3.22,2.62,2.01
38053,74.02,83.16,92.3,94.83,97.36,97.31,97.26
38055,35.24,36.6,37.95,39.26,40.56,27.32,14.07
38057,3.88,26.25,48.62,51.8,54.98,59.9,64.83
38059,22.38,19.28,16.17,17.53,18.88,10.97,3.06
38061,87.04,89.34,91.63,91.8,91.98,92.56,93.13
38063,2.8,7.47,12.13,28.35,44.57,42.4,40.23
38065,27.06,18.7,10.35,25.46,40.56,42.1,43.63
38067,15.73,11.91,8.09,6.88,5.67,4.36,3.06
38069,1.5,1.46,1.43,1.58,1.72,2.39,3.06
38071,56.38,63.43,70.49,53.76,37.03,36.52,36.0
38073,2.55,2.46,2.36,2.04,1.72,2.39,3.06
38075,13.5,18.18,22.86,24.45,26.04,21.42,16.8
38077,4.43,4.36,4.3,7.06,9.81,22.9,36.0
38079,94.78,95.18,95.57,95.24,94.91,95.5,96.09
38081,2.39,12.48,22.57,28.08,33.59,30.59,27.59
38083,14.74,10.19,5.64,6.72,7.8,3.9,0.0
38085,99.46,99.48,99.49,99.38,99.27,98.96,98.66
38087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38089,60.11,70.36,80.61,78.42,76.22,67.9,59.58
38091,40.4,26.16,11.91,18.98,26.04,58.61,91.18
38093,1.78,2.85,3.92,8.08,12.23,13.15,14.07
38095,4.58,41.64,78.7,78.36,78.03,40.02,2.01
38097,11.4,11.62,11.84,7.53,3.22,2.46,1.69
38099,11.56,16.6,21.65,18.58,15.5,29.56,43.63
38101,43.33,47.3,51.26,58.74,66.22,68.22,70.21
38103,22.38,17.0,11.62,10.72,9.81,9.28,8.75
38105,67.81,79.32,90.83,87.16,83.48,88.88,94.27
39001,65.68,50.07,34.45,35.74,37.03,43.68,50.32
39003,48.36,39.43,30.5,24.69,18.88,16.48,14.07
39005,53.26,54.78,56.29,55.63,54.98,52.65,50.32
39007,26.87,37.18,47.5,47.84,48.17,49.24,50.32
39009,20.5,40.02,59.54,60.01,60.49,50.36,40.23
39011,24.26,27.66,31.07,24.98,18.88,23.24,27.59
39013,5.22,5.32,5.41,4.32,3.22,4.36,5.51
39015,44.51,42.54,40.56,40.56,40.56,38.28,36.0
39017,37.6,36.21,34.83,34.21,33.59,34.8,36.0
39019,75.49,63.9,52.31,35.6,18.88,29.56,40.23
39021,11.37,21.48,31.58,26.8,22.03,24.81,27.59
39023,39.83,34.98,30.12,31.86,33.59,34.8,36.0
39025,18.85,19.2,19.55,20.79,22.03,29.02,36.0
39027,30.12,41.64,53.17,50.67,48.17,45.9,43.63
39029,26.71,37.34,47.98,48.08,48.17,45.9,43.63
39031,47.44,51.36,55.27,60.74,66.22,61.39,56.56
39033,9.74,10.65,11.56,8.62,5.67,7.21,8.75
39035,14.84,16.73,18.62,20.32,22.03,22.9,23.77
39037,19.42,18.16,16.91,17.9,18.88,21.32,23.77
39039,37.47,37.93,38.4,24.1,9.81,13.3,16.8
39041,12.1,10.82,9.55,8.67,7.8,8.27,8.75
39043,13.34,9.18,5.03,4.66,4.3,7.71,11.11
39045,40.15,37.03,33.91,37.24,40.56,36.2,31.83
39047,29.32,31.15,32.98,22.6,12.23,13.15,14.07
39049,58.39,58.48,58.58,56.78,54.98,58.7,62.41
39051,35.15,32.84,30.53,35.54,40.56,32.16,23.77
39053,47.34,53.56,59.79,53.98,48.17,37.88,27.59
39055,43.87,49.41,54.95,54.96,54.98,51.2,47.42
39057,8.76,11.12,13.47,14.48,15.5,13.3,11.11
39059,29.77,26.92,24.07,30.55,37.03,40.33,43.63
39061,36.61,36.8,36.99,37.01,37.03,38.63,40.23
39063,6.21,6.68,7.16,8.49,9.81,11.94,14.07
39065,56.67,54.68,52.69,44.86,37.03,28.5,19.96
39067,12.7,18.26,23.81,30.42,37.03,53.62,70.21
39069,17.38,14.58,11.78,8.04,4.3,4.09,3.88
39071,48.84,45.26,41.67,39.35,37.03,45.24,53.44
39073,51.54,45.84,40.15,49.08,58.01,66.77,75.53
39075,91.15,90.74,90.32,90.37,90.42,89.05,87.68
39077,55.71,43.14,30.56,28.3,26.04,23.0,19.96
39079,49.09,43.5,37.92,50.52,63.13,59.84,56.56
39081,14.96,12.89,10.82,7.56,4.3,6.52,8.75
39083,36.39,36.14,35.88,27.38,18.88,23.24,27.59
39085,10.51,11.16,11.81,10.81,9.81,11.94,14.07
39087,46.67,36.84,27.0,24.52,22.03,15.39,8.75
39089,33.14,32.17,31.2,34.12,37.03,40.33,43.63
39091,54.79,48.7,42.6,54.41,66.22,54.92,43.63
39093,25.5,21.88,18.27,16.89,15.5,16.15,16.8
39095,15.47,17.21,18.94,20.48,22.03,24.81,27.59
39097,39.0,38.97,38.94,37.98,37.03,28.5,19.96
39099,8.44,8.4,8.37,8.09,7.8,10.94,14.07
39101,28.94,27.28,25.63,27.64,29.64,21.86,14.07
39103,19.23,21.94,24.64,21.76,18.88,15.0,11.11
39105,12.29,26.26,40.24,50.36,60.49,44.04,27.59
39107,23.88,17.91,11.94,16.98,22.03,29.02,36.0
39109,13.37,15.04,16.71,11.19,5.67,8.39,11.11
39111,11.43,10.14,8.85,12.18,15.5,25.75,36.0
39113,24.39,25.49,26.58,26.31,26.04,28.94,31.83
39115,49.12,44.57,40.02,34.83,29.64,38.53,47.42
39117,40.69,48.74,56.8,57.4,58.01,60.21,62.41
39119,38.24,36.5,34.77,32.2,29.64,32.82,36.0
39121,55.43,32.73,10.03,7.85,5.67,9.87,14.07
39123,6.56,5.0,3.44,3.33,3.22,7.16,11.11
39125,36.68,45.99,55.3,55.14,54.98,47.6,40.23
39127,35.72,33.35,30.98,30.31,29.64,41.54,53.44
39129,26.27,26.7,27.13,33.85,40.56,45.44,50.32
39131,48.93,53.44,57.94,53.06,48.17,50.8,53.44
39133,13.66,11.95,10.25,7.28,4.3,9.18,14.07
39135,16.59,19.6,22.6,26.12,29.64,24.8,19.96
39137,12.26,8.66,5.06,8.64,12.23,13.15,14.07
39139,9.77,14.9,20.03,24.84,29.64,30.74,31.83
39141,61.0,54.84,48.68,44.62,40.56,36.2,31.83
39143,7.45,8.23,9.01,7.34,5.67,12.81,19.96
39145,28.08,30.8,33.52,40.84,48.17,50.8,53.44
39147,7.9,7.76,7.61,5.96,4.3,6.52,8.75
39149,31.33,39.74,48.14,46.36,44.57,52.08,59.58
39151,11.84,13.09,14.33,14.92,15.5,14.78,14.07
39153,11.78,10.22,8.66,12.08,15.5,13.3,11.11
39155,20.34,23.03,25.72,22.3,18.88,27.44,36.0
39157,31.65,34.07,36.49,35.04,33.59,41.96,50.32
39159,20.18,21.86,23.53,22.78,22.03,15.39,8.75
39161,21.33,18.91,16.49,11.08,5.67,6.29,6.91
39163,81.66,79.16,76.66,65.82,54.98,54.21,53.44
39165,8.02,7.74,7.45,5.88,4.3,7.71,11.11
39167,18.02,21.19,24.36,25.2,26.04,28.94,31.83
39169,66.51,67.13,67.75,65.44,63.13,56.72,50.32
39171,21.01,25.2,29.39,25.71,22.03,14.47,6.91
39173,16.14,16.58,17.03,14.63,12.23,9.57,6.91
39175,15.98,20.0,24.01,19.76,15.5,13.3,11.11
40001,91.21,92.82,94.43,94.12,93.82,91.76,89.69
40003,7.7,9.65,11.59,20.62,29.64,47.24,64.83
40005,60.24,53.84,47.44,46.0,44.57,58.47,72.37
40007,5.95,13.69,21.43,33.0,44.57,46.0,47.42
40009,47.82,48.26,48.71,60.6,72.49,78.26,84.02
40011,32.28,38.71,45.14,57.9,70.65,63.6,56.56
40013,74.15,77.11,80.07,82.79,85.51,84.3,83.1
40015,74.24,75.37,76.5,81.8,87.11,86.73,86.35
40017,39.32,49.98,60.65,64.64,68.64,64.11,59.58
40019,73.67,77.74,81.82,77.16,72.49,67.45,62.41
40021,84.5,85.12,85.74,85.62,85.51,69.47,53.44
40023,71.7,71.04,70.39,74.21,78.03,59.13,40.23
40025,81.88,87.38,92.87,80.76,68.64,35.85,3.06
40027,67.62,67.6,67.59,65.36,63.13,65.28,67.44
40029,92.14,81.76,71.38,70.01,68.64,74.89,81.13
40031,59.95,57.64,55.33,62.99,70.65,73.91,77.18
40033,82.33,78.57,74.82,73.66,72.49,69.96,67.44
40035,55.33,56.69,58.04,49.3,40.56,57.26,73.97
40037,83.64,85.64,87.65,84.82,81.98,81.56,81.13
40039,81.22,83.54,85.86,88.55,91.24,72.34,53.44
40041,83.0,79.54,76.09,74.29,72.49,69.96,67.44
40043,53.49,33.93,14.36,12.08,9.81,20.82,31.83
40045,8.18,7.29,6.4,8.1,9.81,8.36,6.91
40047,80.2,81.03,81.85,69.93,58.01,64.11,70.21
40049,67.37,67.53,67.69,64.09,60.49,52.06,43.63
40051,68.42,62.67,56.92,58.71,60.49,62.66,64.83
40053,9.9,9.7,9.49,9.65,9.81,7.66,5.51
40055,67.59,42.52,17.45,9.4,1.34,18.67,36.0
40057,30.79,49.11,67.43,65.28,63.13,61.36,59.58
40059,13.85,28.48,43.11,47.46,51.8,64.49,77.18
40061,70.42,75.58,80.74,85.58,90.42,83.8,77.18
40063,54.41,47.72,41.04,42.8,44.57,50.56,56.56
40065,79.91,77.45,74.98,64.98,54.98,47.6,40.23
40067,51.64,44.08,36.52,45.75,54.98,45.49,36.0
40069,85.9,72.8,59.69,68.86,78.03,86.15,94.27
40071,76.76,73.43,70.11,71.3,72.49,67.45,62.41
40073,72.56,61.53,50.49,54.25,58.01,40.89,23.77
40075,35.85,39.08,42.31,27.27,12.23,29.83,47.42
40077,46.35,62.19,78.03,80.76,83.48,85.58,87.68
40079,79.75,75.82,71.89,69.06,66.22,65.53,64.83
40081,77.24,72.94,68.64,68.64,68.64,70.5,72.37
40083,72.08,78.74,85.39,66.78,48.17,45.9,43.63
40085,62.94,65.42,67.91,65.52,63.13,72.6,82.08
40087,50.18,44.44,38.71,36.15,33.59,46.58,59.58
40089,82.62,86.22,89.81,91.38,92.96,92.07,91.18
40091,77.68,85.29,92.9,92.93,92.96,89.66,86.35
40093,55.78,68.9,82.01,63.29,44.57,52.08,59.58
40095,79.34,81.73,84.11,81.82,79.53,69.56,59.58
40097,70.04,75.1,80.17,84.02,87.87,84.0,80.14
40099,85.1,88.72,92.33,87.16,81.98,85.84,89.69
40101,42.41,45.16,47.91,52.96,58.01,67.6,77.18
40103,38.87,40.84,42.82,51.66,60.49,62.66,64.83
40105,77.62,68.48,59.34,42.69,26.04,41.3,56.56
40107,71.63,75.18,78.73,83.3,87.87,85.94,84.02
40109,75.33,75.1,74.88,73.68,72.49,72.43,72.37
40111,44.22,46.0,47.79,51.38,54.98,64.47,73.97
40113,70.58,73.92,77.27,75.81,74.34,74.94,75.53
40115,88.63,89.56,90.48,87.52,84.56,82.84,81.13
40117,81.34,84.22,87.11,86.8,86.5,83.32,80.14
40119,54.31,68.48,82.65,81.09,79.53,73.48,67.44
40121,65.74,59.93,54.12,57.31,60.49,62.66,64.83
40123,83.13,80.6,78.06,64.93,51.8,46.02,40.23
40125,74.75,73.13,71.51,70.08,68.64,66.74,64.83
40127,75.9,73.24,70.58,78.04,85.51,83.8,82.08
40129,73.29,39.74,6.18,23.37,40.56,38.28,36.0
40131,71.57,72.1,72.62,69.42,66.22,69.3,72.37
40133,81.92,82.06,82.2,82.09,81.98,83.74,85.49
40135,86.25,88.56,90.86,91.42,91.98,90.2,88.42
40137,64.02,58.12,52.21,42.9,33.59,36.91,40.23
40139,96.5,96.99,97.48,94.92,92.36,90.02,87.68
40141,81.47,80.62,79.78,83.44,87.11,88.06,89.02
40143,72.3,72.88,73.45,72.97,72.49,74.01,75.53
40145,59.25,64.63,70.01,73.11,76.22,76.7,77.18
40147,41.99,43.12,44.25,38.92,33.59,30.59,27.59
40149,64.72,67.66,70.61,61.2,51.8,46.02,40.23
40151,12.23,6.8,1.37,1.36,1.34,1.68,2.01
40153,61.16,50.81,40.46,35.05,29.64,30.74,31.83
41001,73.26,69.55,65.84,69.16,72.49,56.36,40.23
41003,60.3,64.01,67.72,59.76,51.8,47.72,43.63
41005,69.15,65.68,62.21,64.22,66.22,68.22,70.21
41007,80.83,73.35,65.87,63.18,60.49,52.06,43.63
41009,44.29,46.31,48.33,42.68,37.03,46.79,56.56
41011,44.35,57.6,70.84,71.67,72.49,69.96,67.44
41013,64.12,75.26,86.41,87.14,87.87,75.14,62.41
41015,54.76,57.4,60.04,36.14,12.23,44.71,77.18
41017,38.78,50.65,62.53,62.83,63.13,69.33,75.53
41019,71.98,71.2,70.42,71.46,72.49,66.04,59.58
41021,5.7,28.22,50.75,38.4,26.04,24.9,23.77
41023,2.64,20.92,39.19,52.7,66.22,58.27,50.32
41025,93.38,80.77,68.16,73.84,79.53,69.56,59.58
41027,90.58,89.75,88.92,89.02,89.11,86.56,84.02
41029,76.73,76.06,75.39,77.46,79.53,81.77,84.02
41031,77.84,82.94,88.03,88.82,89.62,89.32,89.02
41033,70.36,76.17,81.98,86.2,90.42,90.64,90.87
41035,72.81,74.97,77.14,79.56,81.98,77.18,72.37
41037,13.09,18.51,23.94,49.14,74.34,80.73,87.11
41039,55.08,59.22,63.36,64.79,66.22,68.22,70.21
41041,76.35,74.46,72.56,65.28,58.01,52.72,47.42
41043,76.25,76.68,77.11,76.67,76.22,76.7,77.18
41045,93.51,92.86,92.2,93.01,93.82,90.75,87.68
41047,93.76,93.0,92.23,91.9,91.56,92.2,92.84
41049,96.66,97.62,98.57,98.4,98.22,97.56,96.91
