FIPS,2014 EPL_UNEMP,2015 EPL_UNEMP,2016 EPL_UNEMP,2017 EPL_UNEMP,2018 EPL_UNEMP,2019 EPL_UNEMP,2020 EPL_UNEMP
41033,91.72,90.45,89.18,86.93,84.68,85.28,85.87
41035,89.37,90.3,91.24,89.64,88.03,86.95,85.87
41037,77.3,76.46,75.61,67.07,58.54,72.21,85.87
41039,78.13,75.91,73.7,74.26,74.81,78.67,82.53
41041,59.82,52.99,46.16,52.35,58.54,70.54,82.53
41043,79.05,81.2,83.35,82.84,82.32,81.12,79.92
41045,88.19,84.96,81.73,81.12,80.51,76.72,72.92
41047,86.37,81.94,77.52,68.92,60.32,59.12,57.92
41049,74.91,55.84,36.77,34.88,32.99,28.38,23.77
41051,66.35,64.98,63.61,57.66,51.72,53.79,55.86
41053,87.68,85.52,83.35,81.15,78.95,70.87,62.79
41055,33.43,44.47,55.52,39.43,23.34,14.49,5.63
41057,60.74,59.44,58.13,48.26,38.38,42.0,45.61
41059,69.02,73.27,77.52,79.92,82.32,81.52,80.71
41061,49.38,47.77,46.16,55.8,65.45,62.58,59.71
41063,54.09,58.07,62.05,47.52,32.99,42.36,51.72
41065,73.96,64.74,55.52,43.36,31.21,54.62,78.04
41067,55.21,50.68,46.16,43.91,41.66,40.39,39.12
41069,58.8,73.11,87.42,83.96,80.51,59.82,39.12
41071,69.02,68.58,68.13,58.44,48.76,33.62,18.49
42001,23.78,27.68,31.58,32.29,32.99,30.8,28.61
42003,41.39,42.54,43.68,45.3,46.91,48.23,49.55
42005,45.62,53.84,62.05,62.9,63.76,62.6,61.43
42007,36.55,38.1,39.64,41.34,43.03,48.44,53.85
42009,37.76,39.35,40.94,40.38,39.81,40.75,41.69
42011,61.99,65.06,68.13,68.9,69.68,66.24,62.79
42013,31.01,33.16,35.31,38.48,41.66,43.64,45.61
42015,23.78,26.98,30.18,34.28,38.38,42.0,45.61
42017,43.52,42.23,40.94,36.97,32.99,34.19,35.39
42019,28.84,28.02,27.19,27.32,27.45,35.66,43.86
42021,55.21,62.29,69.37,68.84,68.31,62.08,55.86
42023,17.77,20.73,23.69,21.58,19.46,57.9,96.34
42025,61.99,64.0,66.0,69.74,73.47,63.66,53.85
42027,17.77,20.73,23.69,26.46,29.24,31.24,33.23
42029,26.81,27.59,28.37,29.79,31.21,32.22,33.23
42031,50.72,52.49,54.25,61.28,68.31,69.23,70.15
42033,54.09,60.61,67.14,70.97,74.81,79.83,84.85
42035,33.43,39.8,46.16,48.94,51.72,58.94,66.17
42037,20.25,24.31,28.37,34.09,39.81,40.75,41.69
42039,47.06,48.32,49.57,53.13,56.69,61.43,66.17
42041,22.86,24.37,25.88,23.88,21.88,21.92,21.96
42043,40.08,40.51,40.94,41.3,41.66,40.39,39.12
42045,56.45,57.96,59.47,59.0,58.54,65.73,72.92
42047,20.25,23.06,25.88,23.88,21.88,46.02,70.15
42049,51.74,52.99,54.25,55.47,56.69,58.2,59.71
42051,63.01,63.31,63.61,70.44,77.26,80.54,83.83
42053,28.84,24.2,19.55,41.66,63.76,61.73,59.71
42055,36.55,40.12,43.68,45.3,46.91,37.76,28.61
42057,57.59,47.76,37.92,44.82,51.72,53.79,55.86
42059,28.02,40.29,52.56,41.88,31.21,40.38,49.55
42061,47.06,52.02,56.99,60.38,63.76,61.73,59.71
42063,51.74,56.9,62.05,69.66,77.26,80.26,83.26
42065,41.39,34.29,27.19,28.22,29.24,35.47,41.69
42067,37.76,33.06,28.37,25.86,23.34,18.11,12.89
42069,41.39,43.2,45.02,41.7,38.38,36.88,35.39
42071,31.01,31.3,31.58,28.06,24.55,24.16,23.77
42073,38.81,41.92,45.02,53.54,62.07,68.78,75.49
42075,43.52,44.27,45.02,45.96,46.91,48.23,49.55
42077,67.34,64.7,62.05,64.51,66.97,69.94,72.92
42079,52.88,56.83,60.78,62.27,63.76,66.96,70.15
42081,51.74,54.36,56.99,50.94,44.9,49.38,53.85
42083,69.02,66.84,64.66,67.79,70.92,73.9,76.89
42085,43.52,42.23,40.94,43.92,46.91,56.54,66.17
42087,43.52,35.35,27.19,23.32,19.46,20.71,21.96
42089,91.72,89.03,86.34,84.33,82.32,77.62,72.92
42091,32.22,34.49,36.77,35.82,34.87,38.28,41.69
42093,38.81,33.59,28.37,17.05,5.73,4.93,4.14
42095,48.2,48.22,48.23,47.57,46.91,45.38,43.86
42097,49.38,49.48,49.57,41.28,32.99,34.19,35.39
42099,40.08,33.64,27.19,23.86,20.54,20.3,20.05
42101,94.62,94.6,94.59,94.35,94.11,93.1,92.08
42103,89.37,86.71,84.05,80.97,77.9,82.74,87.59
42105,33.43,34.37,35.31,51.81,68.31,74.11,79.92
42107,58.8,62.4,66.0,64.04,62.07,58.96,55.86
42109,20.25,19.56,18.88,14.18,9.49,9.83,10.18
42111,40.08,44.16,48.23,48.5,48.76,48.09,47.42
42113,49.38,62.5,75.61,79.51,83.41,67.56,51.72
42115,45.62,51.88,58.13,59.22,60.32,65.91,71.51
42117,44.57,47.07,49.57,53.13,56.69,56.28,55.86
42119,28.84,26.26,23.69,22.12,20.54,17.26,13.97
42121,37.76,51.88,66.0,68.46,70.92,74.48,78.04
42123,34.54,34.92,35.31,40.11,44.9,42.01,39.12
42125,35.5,38.22,40.94,41.98,43.03,51.37,59.71
42127,48.2,53.16,58.13,58.34,58.54,56.19,53.85
42129,28.84,28.61,28.37,29.79,31.21,38.41,45.61
42131,43.52,48.04,52.56,53.68,54.81,52.18,49.55
42133,49.38,45.16,40.94,41.3,41.66,42.76,43.86
44001,48.2,36.61,25.02,21.62,18.22,19.14,20.05
44003,60.74,58.86,56.99,52.87,48.76,43.2,37.65
44005,40.08,42.55,45.02,39.94,34.87,50.52,66.17
44007,73.96,72.8,71.63,71.28,70.92,69.82,68.71
44009,30.25,38.2,46.16,53.24,60.32,64.52,68.71
45001,86.66,83.36,80.07,79.89,79.71,65.72,51.72
45003,70.77,78.08,85.39,83.44,81.5,82.66,83.83
45005,99.43,99.18,98.92,99.08,99.24,99.0,98.76
45007,69.91,68.53,67.14,60.98,54.81,58.12,61.43
45009,72.78,75.65,78.51,66.66,54.81,68.24,81.67
45011,96.66,92.92,89.18,86.3,83.41,80.73,78.04
45013,44.57,45.36,46.16,51.42,56.69,49.19,41.69
45015,79.05,72.52,66.0,55.45,44.9,41.28,37.65
45017,56.45,64.04,71.63,68.54,65.45,71.17,76.89
45019,56.45,52.34,48.23,39.72,31.21,28.32,25.43
45021,88.98,81.34,73.7,65.2,56.69,66.79,76.89
45023,95.96,93.89,91.82,83.82,75.83,62.69,49.55
45025,78.13,79.61,81.09,86.42,91.75,93.12,94.49
45027,98.54,98.32,98.09,97.4,96.72,97.18,97.64
45029,92.71,90.06,87.42,88.76,90.1,85.88,81.67
45031,97.64,97.9,98.15,97.32,96.5,92.56,88.61
45033,93.7,87.4,81.09,84.56,88.03,81.76,75.49
45035,64.02,56.12,48.23,51.52,54.81,59.61,64.42
45037,74.91,63.74,52.56,60.43,68.31,74.99,81.67
45039,94.43,91.8,89.18,85.75,82.32,67.02,51.72
45041,89.88,88.65,87.42,84.46,81.5,66.61,51.72
45043,84.37,82.73,81.09,83.92,86.75,83.73,80.71
45045,50.72,47.2,43.68,40.01,36.34,33.49,30.65
45047,91.05,91.29,91.53,88.47,85.41,78.46,71.51
45049,86.66,84.2,81.73,87.6,93.47,91.39,89.31
45051,68.04,67.02,66.0,65.72,65.45,67.8,70.15
45053,79.05,81.9,84.75,87.42,90.1,88.27,86.44
45055,80.58,74.97,69.37,68.84,68.31,71.25,74.19
45057,83.92,83.98,84.05,76.87,69.68,73.86,78.04
45059,82.36,79.53,76.7,81.4,86.11,83.02,79.92
45061,98.19,95.72,93.25,90.0,86.75,85.29,83.83
45063,52.88,52.02,51.16,52.3,53.44,50.43,47.42
45065,96.88,96.8,96.72,97.2,97.68,81.05,64.42
45067,96.98,95.26,93.54,93.71,93.89,92.24,90.58
45069,94.75,96.44,98.12,97.86,97.61,96.62,95.64
45071,72.78,72.84,72.91,74.37,75.83,63.78,51.72
45073,83.92,78.41,72.91,69.18,65.45,68.48,71.51
45075,90.29,90.76,91.24,91.22,91.21,93.3,95.39
45077,76.5,71.25,66.0,60.4,54.81,53.27,51.72
45079,71.89,71.76,71.63,71.28,70.92,71.22,71.51
45081,70.77,65.78,60.78,59.66,58.54,48.83,39.12
45083,70.77,65.78,60.78,57.11,53.44,56.58,59.71
45085,92.23,93.41,94.59,94.88,95.16,93.06,90.96
45087,92.71,88.38,84.05,81.5,78.95,82.88,86.82
45089,83.25,84.8,86.34,81.8,77.26,64.49,51.72
45091,71.89,67.75,63.61,61.08,58.54,55.13,51.72
46003,1.11,1.75,2.39,2.16,1.94,1.34,0.73
46005,7.04,7.07,7.1,5.38,3.66,5.82,7.99
46007,95.61,97.09,98.57,97.65,96.72,95.6,94.49
46009,1.02,0.88,0.73,1.68,2.64,19.02,35.39
46011,9.04,9.86,10.67,14.44,18.22,23.42,28.61
46013,3.37,3.74,4.11,4.92,5.73,6.54,7.35
46015,9.04,7.0,4.97,4.92,4.87,4.32,3.76
46017,94.21,95.75,97.29,98.46,99.62,99.74,99.87
46019,8.05,5.3,2.55,12.22,21.88,44.02,66.17
46021,1.11,0.92,0.73,1.06,1.4,1.54,1.69
46023,30.25,30.22,30.18,50.55,70.92,80.75,90.58
46025,8.05,9.98,11.91,15.07,18.22,20.09,21.96
46027,43.52,42.23,40.94,47.88,54.81,72.89,90.96
46029,8.63,7.61,6.59,7.59,8.6,9.9,11.2
46031,99.84,99.92,100.0,99.98,99.97,99.96,99.94
46033,16.17,18.37,20.57,18.87,17.17,38.44,59.71
46035,6.08,9.86,13.63,13.04,12.45,9.52,6.59
46037,14.74,8.9,3.06,3.7,4.33,4.04,3.76
46039,14.74,9.25,3.76,4.32,4.87,3.76,2.64
46041,99.68,99.73,99.78,99.81,99.84,99.82,99.81
46043,0.57,0.41,0.25,0.92,1.59,1.44,1.3
46045,1.11,2.31,3.5,6.05,8.6,6.37,4.14
46047,5.7,6.14,6.59,5.27,3.95,5.97,7.99
46049,2.36,1.44,0.51,0.56,0.61,27.23,53.85
46051,9.65,8.92,8.18,4.79,1.4,4.38,7.35
46053,8.05,4.92,1.78,1.68,1.59,4.79,7.99
46055,6.08,6.04,5.99,7.3,8.6,6.02,3.44
46057,5.7,4.9,4.11,4.49,4.87,6.43,7.99
46059,4.93,4.0,3.06,1.98,0.89,0.44,0.0
46061,1.91,1.08,0.25,1.1,1.94,4.96,7.99
46063,0.45,1.0,1.56,4.01,6.46,4.2,1.94
46065,3.37,4.0,4.62,4.93,5.25,5.06,4.87
46067,5.7,15.36,25.02,24.18,23.34,15.66,7.99
46069,3.37,3.74,4.11,4.22,4.33,2.74,1.15
46071,95.13,96.72,98.31,92.21,86.11,90.06,94.02
46073,0.38,0.49,0.6,0.54,0.48,0.6,0.73
46075,3.09,3.86,4.62,22.22,39.81,24.5,9.2
46077,2.36,3.06,3.76,2.39,1.02,1.52,2.01
46079,10.09,11.86,13.63,20.54,27.45,22.97,18.49
46081,11.56,10.34,9.11,8.85,8.6,10.3,12.0
46083,1.72,2.39,3.06,4.39,5.73,8.86,12.0
46085,54.09,53.32,52.56,61.12,69.68,71.3,72.92
46087,2.55,3.76,4.97,13.42,21.88,16.03,10.18
46089,18.53,27.65,36.77,60.48,84.2,44.17,4.14
46091,1.72,2.14,2.55,2.8,3.06,7.13,11.2
46093,6.08,3.93,1.78,2.21,2.64,6.41,10.18
46095,88.98,83.25,77.52,81.1,84.68,90.32,95.96
46097,6.65,11.72,16.78,12.69,8.6,5.51,2.42
46099,13.59,12.75,11.91,13.38,14.84,13.02,11.2
46101,22.86,36.21,49.57,41.28,32.99,21.58,10.18
46102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46103,17.77,20.16,22.54,22.21,21.88,27.55,33.23
46105,7.48,11.14,14.8,14.82,14.84,8.9,2.96
46107,0.29,0.51,0.73,0.88,1.02,1.52,2.01
46109,49.38,52.45,55.52,57.92,60.32,64.52,68.71
46111,8.63,7.86,7.1,10.97,14.84,9.3,3.76
46115,0.73,1.25,1.78,3.76,5.73,8.86,12.0
46117,2.36,1.9,1.43,2.37,3.31,1.65,0.0
46119,3.37,1.98,0.6,0.7,0.8,1.05,1.3
46121,99.87,99.76,99.65,98.66,97.68,97.26,96.85
46123,10.09,5.3,0.51,9.37,18.22,37.04,55.86
46125,2.55,3.58,4.62,6.2,7.77,8.49,9.2
46127,6.65,6.32,5.99,4.97,3.95,5.97,7.99
46129,17.06,13.5,9.93,10.14,10.35,29.95,49.55
46135,6.08,6.59,7.1,10.4,13.69,10.52,7.35
46137,100.0,99.97,99.94,99.9,99.87,99.94,100.0
47001,50.72,54.42,58.13,58.34,58.54,59.98,61.43
47003,51.74,45.69,39.64,41.34,43.03,41.08,39.12
47005,93.98,92.28,90.58,86.04,81.5,82.38,83.26
47007,86.37,82.84,79.31,85.26,91.21,88.54,85.87
47009,57.59,51.3,45.02,44.03,43.03,45.22,47.42
47011,79.05,79.18,79.31,68.92,58.54,59.13,59.71
47013,81.31,77.5,73.7,80.5,87.29,91.82,96.34
47015,87.17,85.61,84.05,61.93,39.81,27.45,15.09
47017,79.82,75.72,71.63,65.09,58.54,44.6,30.65
47019,59.82,57.03,54.25,51.5,48.76,58.74,68.71
47021,49.38,47.77,46.16,39.58,32.99,35.32,37.65
47023,95.38,91.96,88.54,90.35,92.17,88.0,83.83
47025,65.46,67.91,70.36,78.55,86.75,85.0,83.26
47027,31.01,51.32,71.63,51.42,31.21,44.56,57.92
47029,89.37,87.06,84.75,89.22,93.69,92.47,91.25
47031,76.5,64.53,52.56,51.31,50.06,44.59,39.12
47033,36.55,43.06,49.57,47.24,44.9,40.14,35.39
47035,66.35,70.44,74.53,72.72,70.92,71.92,72.92
47037,48.2,44.57,40.94,37.9,34.87,40.24,45.61
47039,74.91,72.14,69.37,79.16,88.95,88.78,88.61
47041,74.91,63.74,52.56,47.8,43.03,46.29,49.55
47043,50.72,41.85,32.98,28.76,24.55,23.26,21.96
47045,50.72,58.93,67.14,73.82,80.51,76.72,72.92
47047,66.35,68.36,70.36,70.64,70.92,73.21,75.49
47049,70.77,70.56,70.36,71.91,73.47,73.83,74.19
47051,79.82,75.72,71.63,53.25,34.87,32.76,30.65
47053,79.82,72.91,66.0,67.16,68.31,67.24,66.17
47055,77.3,65.78,54.25,57.28,60.32,60.01,59.71
47057,82.36,75.24,68.13,67.55,66.97,61.42,55.86
47059,69.02,67.51,66.0,66.48,66.97,59.35,51.72
47061,64.02,77.63,91.24,89.0,86.75,87.68,88.61
47063,81.31,77.5,73.7,78.01,82.32,84.57,86.82
47065,56.45,53.8,51.16,50.61,50.06,46.96,43.86
47067,95.89,95.67,95.45,90.78,86.11,92.1,98.09
47069,99.2,99.14,99.08,98.44,97.8,98.31,98.82
47071,96.88,95.48,94.08,88.2,82.32,63.09,43.86
47073,69.02,72.32,75.61,74.54,73.47,79.96,86.44
47075,81.31,68.42,55.52,65.68,75.83,71.0,66.17
47077,77.3,78.68,80.07,80.78,81.5,84.16,86.82
47079,87.17,75.91,64.66,67.17,69.68,57.64,45.61
47081,69.02,63.58,58.13,48.97,39.81,29.15,18.49
47083,49.38,53.76,58.13,56.47,54.81,60.49,66.17
47085,78.13,72.06,66.0,65.72,65.45,79.33,93.22
47087,95.13,91.57,88.0,85.16,82.32,84.38,86.44
47089,75.68,69.64,63.61,60.15,56.69,64.81,72.92
47091,69.91,59.07,48.23,35.06,21.88,18.49,15.09
47093,33.43,37.18,40.94,39.66,38.38,36.88,35.39
47095,92.23,93.16,94.08,93.58,93.09,95.73,98.38
47097,94.21,92.87,91.53,88.47,85.41,83.54,81.67
47099,80.58,77.55,74.53,81.28,88.03,88.92,89.82
47101,69.91,46.23,22.54,21.54,20.54,31.12,41.69
47103,47.06,54.56,62.05,50.93,39.81,33.51,27.21
47105,73.96,66.72,59.47,54.12,48.76,36.26,23.77
47107,69.02,70.96,72.91,73.19,73.47,73.19,72.92
47109,93.19,95.44,97.68,97.5,97.32,89.02,80.71
47111,67.34,58.46,49.57,40.39,31.21,35.16,39.12
47113,70.77,63.88,56.99,50.01,43.03,61.06,79.09
47115,47.06,46.04,45.02,44.96,44.9,50.38,55.86
47117,76.5,73.43,70.36,66.22,62.07,68.78,75.49
47119,56.45,55.35,54.25,49.58,44.9,36.06,27.21
47121,98.38,96.48,94.59,93.17,91.75,92.12,92.49
47123,91.72,91.77,91.82,91.18,90.54,85.62,80.71
47125,67.34,67.74,68.13,71.47,74.81,72.48,70.15
47127,75.68,55.5,35.31,35.83,36.34,32.48,28.61
47129,60.74,66.82,72.91,76.71,80.51,83.66,86.82
47131,88.19,88.68,89.18,76.47,63.76,68.34,72.92
47133,68.04,61.14,54.25,39.4,24.55,24.16,23.77
47135,84.97,69.61,54.25,69.83,85.41,88.74,92.08
47137,10.54,24.23,37.92,32.02,26.11,36.76,47.42
47139,84.97,80.84,76.7,80.45,84.2,79.19,74.19
47141,66.35,64.2,62.05,62.06,62.07,65.39,68.71
47143,84.97,75.48,66.0,73.26,80.51,86.3,92.08
47145,70.77,75.04,79.31,78.29,77.26,73.7,70.15
47147,58.8,58.46,58.13,58.34,58.54,52.08,45.61
47149,48.2,43.92,39.64,39.01,38.38,36.88,35.39
47151,93.7,94.94,96.18,92.84,89.49,89.66,89.82
47153,69.91,73.72,77.52,64.62,51.72,48.67,45.61
47155,57.59,50.64,43.68,48.56,53.44,50.43,47.42
47157,79.82,79.94,80.07,80.29,80.51,82.68,84.85
47159,40.08,28.43,16.78,18.12,19.46,22.44,25.43
47161,88.98,81.34,73.7,74.76,75.83,72.99,70.15
47163,60.74,61.4,62.05,62.06,62.07,69.48,76.89
47165,33.43,30.9,28.37,25.86,23.34,21.7,20.05
47167,84.37,82.22,80.07,80.29,80.51,69.22,57.92
47169,67.34,66.67,66.0,79.44,92.87,68.36,43.86
47171,80.58,86.2,91.82,91.18,90.54,81.02,71.51
47173,69.91,73.72,77.52,82.4,87.29,83.19,79.09
47175,60.74,76.66,92.58,94.65,96.72,74.22,51.72
47177,50.72,57.16,63.61,61.96,60.32,43.76,27.21
47179,26.81,30.52,34.22,36.3,38.38,42.9,47.42
47181,94.36,82.36,70.36,73.1,75.83,72.99,70.15
47183,88.19,86.47,84.75,71.65,58.54,52.08,45.61
47185,80.58,84.0,87.42,84.87,82.32,65.94,49.55
47187,14.74,13.32,11.91,14.01,16.11,13.15,10.18
47189,37.76,33.97,30.18,26.76,23.34,22.65,21.96
48001,19.33,18.44,17.54,16.83,16.11,18.08,20.05
48003,11.56,19.37,27.19,31.76,36.34,32.48,28.61
48005,61.99,65.68,69.37,75.85,82.32,80.7,79.09
48007,28.84,44.16,59.47,63.89,68.31,81.16,94.02
48009,6.65,7.88,9.11,13.66,18.22,21.82,25.43
48011,5.7,3.88,2.07,1.61,1.15,1.15,1.15
48013,42.73,49.12,55.52,69.86,84.2,83.73,83.26
48015,35.5,35.4,35.31,35.83,36.34,49.57,62.79
48017,23.78,13.77,3.76,4.74,5.73,10.41,15.09
48019,22.86,19.3,15.73,38.9,62.07,72.3,82.53
48021,57.59,65.25,72.91,71.3,69.68,61.76,53.85
48023,4.27,2.92,1.56,4.33,7.1,5.98,4.87
48025,37.76,38.7,39.64,64.29,88.95,89.56,90.17
48027,61.99,67.84,73.7,77.1,80.51,83.19,85.87
48029,45.62,46.92,48.23,51.52,54.81,59.61,64.42
48031,48.2,43.92,39.64,46.54,53.44,51.5,49.55
48033,0.57,0.82,1.08,3.16,5.25,33.34,61.43
48035,60.74,52.21,43.68,38.34,32.99,35.32,37.65
48037,50.72,58.93,67.14,67.73,68.31,57.86,47.42
48039,22.86,25.02,27.19,31.76,36.34,41.88,47.42
48041,42.73,38.48,34.22,32.71,31.21,35.16,39.12
48043,11.56,32.06,52.56,41.88,31.21,33.3,35.39
48045,9.65,23.21,36.77,43.42,50.06,33.16,16.26
48047,98.06,96.76,95.45,96.9,98.34,50.3,2.26
48049,12.13,13.93,15.73,20.14,24.55,31.1,37.65
48051,36.55,38.1,39.64,49.98,60.32,44.46,28.61
48053,25.76,23.16,20.57,26.78,32.99,25.22,17.44
48055,36.55,28.05,19.55,14.52,9.49,9.83,10.18
48057,55.21,48.81,42.41,59.12,75.83,56.74,37.65
48059,26.81,19.9,12.99,14.55,16.11,25.75,35.39
48061,72.78,76.42,80.07,74.19,68.31,65.55,62.79
48063,76.5,61.33,46.16,54.12,62.07,69.48,76.89
48065,2.96,3.54,4.11,5.28,6.46,5.11,3.76
48067,68.04,71.28,74.53,75.18,75.83,82.57,89.31
48069,9.65,16.1,22.54,13.9,5.25,4.35,3.44
48071,37.76,40.72,43.68,52.0,60.32,71.43,82.53
48073,32.22,35.07,37.92,43.34,48.76,62.82,76.89
48075,20.25,31.33,42.41,69.08,95.76,91.68,87.59
48077,24.86,36.54,48.23,60.28,72.32,42.6,12.89
48079,73.96,63.26,52.56,59.0,65.45,79.97,94.49
48081,8.63,13.08,17.54,16.19,14.84,11.42,7.99
48083,35.5,36.71,37.92,27.02,16.11,41.14,66.17
48085,19.33,19.44,19.55,21.44,23.34,27.0,30.65
48087,15.31,19.5,23.69,55.49,87.29,76.73,66.17
48089,18.53,13.82,9.11,13.66,18.22,23.42,28.61
48091,24.86,22.2,19.55,20.05,20.54,25.6,30.65
48093,28.84,28.02,27.19,19.82,12.45,41.98,71.51
48095,10.09,6.58,3.06,2.5,1.94,2.45,2.96
48097,52.88,48.95,45.02,43.34,41.66,36.16,30.65
48099,70.77,74.64,78.51,84.52,90.54,84.82,79.09
48101,26.81,59.52,92.23,89.49,86.75,88.03,89.31
48103,38.81,23.96,9.11,5.74,2.36,8.16,13.97
48105,32.22,19.4,6.59,3.3,0.0,0.0,0.0
48107,72.78,76.94,81.09,79.18,77.26,67.59,57.92
48109,67.34,43.96,20.57,43.77,66.97,80.5,94.02
48111,25.76,24.15,22.54,22.94,23.34,19.8,16.26
48113,51.74,49.98,48.23,46.56,44.9,48.31,51.72
48115,58.8,58.46,58.13,54.1,50.06,66.95,83.83
48117,22.03,22.86,23.69,29.28,34.87,26.68,18.49
48119,94.43,87.25,80.07,63.49,46.91,45.38,43.86
48121,25.76,25.82,25.88,26.66,27.45,28.03,28.61
48123,26.81,37.52,48.23,56.0,63.76,71.43,79.09
48125,82.87,87.9,92.93,95.88,98.82,86.5,74.19
48127,76.5,85.88,95.26,97.25,99.24,93.62,88.0
48129,12.86,18.27,23.69,14.71,5.73,4.74,3.76
48131,76.5,84.16,91.82,93.49,95.16,93.62,92.08
48133,10.54,17.78,25.02,34.96,44.9,46.16,47.42
48135,17.77,30.72,43.68,56.68,69.68,73.86,78.04
48137,70.77,42.2,13.63,19.87,26.11,13.06,0.0
48139,41.39,36.48,31.58,25.52,19.46,20.71,21.96
48141,57.59,61.12,64.66,66.48,68.31,70.62,72.92
48143,15.31,15.52,15.73,16.45,17.17,34.44,51.72
48145,48.2,44.57,40.94,51.5,62.07,75.69,89.31
48147,49.38,46.53,43.68,40.01,36.34,40.98,45.61
48149,4.62,3.5,2.39,2.85,3.31,18.27,33.23
48151,24.86,37.21,49.57,57.51,65.45,38.32,11.2
48153,28.84,44.81,60.78,63.12,65.45,39.17,12.89
48155,65.46,72.39,79.31,86.6,93.89,93.19,92.49
48157,20.25,25.22,30.18,38.54,46.91,54.85,62.79
48159,23.78,34.4,45.02,61.98,78.95,77.22,75.49
48161,17.06,24.32,31.58,40.82,50.06,34.28,18.49
48163,41.39,46.28,51.16,59.06,66.97,76.42,85.87
48165,7.04,13.3,19.55,28.96,38.38,32.79,27.21
48167,47.06,51.29,55.52,59.64,63.76,66.24,68.71
48169,2.55,4.82,7.1,10.97,14.84,53.67,92.49
48171,28.84,32.8,36.77,33.01,29.24,33.44,37.65
48173,3.85,4.92,5.99,3.0,0.0,0.0,0.0
48175,31.01,57.18,83.35,69.08,54.81,45.1,35.39
48177,43.52,44.27,45.02,37.13,29.24,20.22,11.2
48179,16.17,22.27,28.37,44.34,60.32,57.08,53.85
48181,58.8,59.14,59.47,54.12,48.76,43.94,39.12
48183,28.84,32.07,35.31,36.84,38.38,35.8,33.23
48185,31.01,33.89,36.77,36.56,36.34,48.02,59.71
48187,33.43,30.31,27.19,25.26,23.34,32.52,41.69
48189,49.38,47.2,45.02,57.35,69.68,52.54,35.39
48191,82.36,79.94,77.52,86.34,95.16,95.56,95.96
48193,22.86,23.28,23.69,12.81,1.94,5.57,9.2
48195,3.09,4.18,5.28,20.08,34.87,66.06,97.26
48197,82.36,58.29,34.22,56.06,77.9,61.76,45.61
48199,28.84,25.69,22.54,23.54,24.55,26.58,28.61
48201,48.2,50.38,52.56,56.44,60.32,66.62,72.92
48203,51.74,60.56,69.37,60.54,51.72,61.61,71.51
48205,3.09,2.58,2.07,1.61,1.15,1.02,0.89
48207,24.86,53.3,81.73,87.81,93.89,88.86,83.83
48209,34.54,37.09,39.64,43.28,46.91,54.17,61.43
48211,5.35,12.45,19.55,31.29,43.03,60.54,78.04
48213,58.8,54.98,51.16,47.1,43.03,58.61,74.19
48215,71.89,74.3,76.7,77.3,77.9,80.87,83.83
48217,69.91,72.76,75.61,77.66,79.71,76.32,72.92
48219,32.22,43.87,55.52,64.5,73.47,75.76,78.04
48221,30.25,19.42,8.6,9.92,11.24,40.7,70.15
48223,49.38,43.65,37.92,36.39,34.87,36.99,39.12
48225,57.59,40.64,23.69,14.71,5.73,10.41,15.09
48227,34.54,40.35,46.16,58.54,70.92,75.42,79.92
48229,38.81,35.89,32.98,59.2,85.41,88.55,91.69
48231,83.25,82.92,82.59,66.32,50.06,49.8,49.55
48233,26.81,25.25,23.69,41.12,58.54,70.1,81.67
48235,35.5,22.3,9.11,38.71,68.31,65.55,62.79
48237,19.33,20.51,21.68,18.26,14.84,16.67,18.49
48239,16.17,21.02,25.88,26.0,26.11,36.76,47.42
48241,89.88,88.43,86.98,87.14,87.29,91.62,95.96
48243,19.33,20.94,22.54,34.72,46.91,24.03,1.15
48245,69.91,63.45,56.99,55.21,53.44,58.93,64.42
48247,83.92,91.53,99.14,97.76,96.37,92.84,89.31
48249,34.54,38.48,42.41,43.66,44.9,35.16,25.43
48251,42.73,42.57,42.41,35.82,29.24,25.6,21.96
48253,20.25,16.08,11.91,17.62,23.34,46.74,70.15
48255,17.06,15.93,14.8,22.02,29.24,25.6,21.96
48257,60.74,56.65,52.56,61.12,69.68,63.8,57.92
48259,11.11,16.4,21.68,25.46,29.24,33.44,37.65
48261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48263,1.11,2.44,3.76,12.15,20.54,36.13,51.72
48265,43.52,55.82,68.13,57.52,46.91,42.28,37.65
48267,58.8,48.36,37.92,25.8,13.69,15.57,17.44
48269,14.23,14.98,15.73,47.72,79.71,86.86,94.02
48271,95.61,96.45,97.29,83.48,69.68,35.97,2.26
48273,77.3,82.36,87.42,88.76,90.1,80.12,70.15
48275,33.43,31.8,30.18,40.12,50.06,45.88,41.69
48277,41.39,46.98,52.56,52.14,51.72,40.16,28.61
48279,55.21,38.44,21.68,16.46,11.24,23.32,35.39
48281,55.21,61.67,68.13,71.98,75.83,79.18,82.53
48283,36.55,53.46,70.36,48.9,27.45,20.17,12.89
48285,30.25,20.46,10.67,13.39,16.11,17.3,18.49
48287,22.86,30.39,37.92,24.14,10.35,10.26,10.18
48289,28.84,44.81,60.78,65.85,70.92,69.82,68.71
48291,82.87,80.69,78.51,75.41,72.32,79.1,85.87
48293,37.76,58.91,80.07,84.78,89.49,79.1,68.71
48295,9.65,22.48,35.31,47.82,60.32,61.56,62.79
48297,25.76,17.84,9.93,7.83,5.73,9.85,13.97
