FIPS,2014 EPL_CROWD,2015 EPL_CROWD,2016 EPL_CROWD,2017 EPL_CROWD,2018 EPL_CROWD,2019 EPL_CROWD,2020 EPL_CROWD,2021 EPL_CROWD,2022 EPL_CROWD
37073,29.58,47.47,65.36,51.2,37.03,45.24,53.44,34.12,14.79
37075,55.14,30.77,6.4,5.35,4.3,4.09,3.88,10.56,17.24
37077,65.27,62.61,59.95,40.99,22.03,22.9,23.77,29.92,36.08
37079,90.04,89.0,87.97,85.72,83.48,81.81,80.14,83.68,87.21
37081,63.83,64.53,65.23,62.86,60.49,63.96,67.44,69.54,71.65
37083,30.91,33.57,36.23,36.63,37.03,43.68,50.32,53.96,57.59
37085,75.29,73.16,71.03,65.76,60.49,52.06,43.63,47.25,50.87
37087,53.52,54.57,55.62,46.32,37.03,32.31,27.59,27.62,27.65
37089,63.77,66.98,70.2,65.34,60.49,52.06,43.63,39.86,36.08
37091,76.89,69.74,62.59,61.54,60.49,52.06,43.63,35.64,27.65
37093,83.48,82.27,81.06,69.54,58.01,65.19,72.37,69.3,66.24
37095,7.35,45.72,84.08,86.4,88.73,91.8,94.88,47.44,0.0
37097,64.92,68.9,72.87,69.54,66.22,61.39,56.56,58.7,60.83
37099,51.42,51.2,50.97,54.49,58.01,61.42,64.83,70.8,76.77
37101,71.6,66.17,60.74,56.27,51.8,59.62,67.44,71.4,75.37
37103,61.25,47.99,34.73,51.68,68.64,66.74,64.83,48.4,31.98
37105,84.3,80.24,76.19,72.42,68.64,74.39,80.14,80.65,81.16
37107,61.48,64.39,67.3,66.76,66.22,69.3,72.37,76.05,79.73
37109,57.98,57.78,57.59,54.7,51.8,52.62,53.44,59.84,66.24
37111,56.57,64.39,72.21,71.43,70.65,66.53,62.41,64.32,66.24
37113,77.2,64.04,50.88,52.93,54.98,47.6,40.23,33.94,27.65
37115,48.07,57.48,66.89,55.73,44.57,47.44,50.32,58.28,66.24
37117,71.41,62.68,53.96,31.88,9.81,16.79,23.77,37.32,50.87
37119,66.79,65.87,64.95,61.48,58.01,60.21,62.41,65.46,68.5
37121,60.74,39.88,19.01,14.41,9.81,16.79,23.77,22.02,20.27
37123,87.77,88.04,88.32,88.72,89.11,85.6,82.08,74.16,66.24
37125,46.07,45.21,44.35,40.69,37.03,40.33,43.63,33.78,23.93
37127,74.12,75.2,76.28,73.46,70.65,78.88,87.11,82.71,78.3
37129,57.37,51.72,46.07,37.85,29.64,21.86,14.07,14.43,14.79
37131,39.51,32.16,24.8,17.3,9.81,6.85,3.88,23.49,43.11
37133,44.95,45.5,46.04,43.3,40.56,43.99,47.42,45.26,43.11
37135,61.29,56.83,52.37,53.68,54.98,58.7,62.41,63.0,63.6
37137,63.26,63.64,64.02,66.33,68.64,48.11,27.59,15.37,3.15
37139,91.75,83.66,75.58,47.23,18.88,11.38,3.88,5.55,7.22
37141,73.64,62.76,51.89,51.85,51.8,51.06,50.32,58.28,66.24
37143,20.98,32.44,43.9,34.97,26.04,16.48,6.91,19.44,31.98
37145,80.45,81.01,81.57,76.11,70.65,60.48,50.32,44.82,39.33
37147,59.85,55.95,52.05,56.27,60.49,66.43,72.37,63.26,54.15
37149,47.41,59.42,71.44,68.83,66.22,59.83,53.44,53.79,54.15
37151,79.08,73.48,67.88,64.18,60.49,63.96,67.44,65.52,63.6
37153,58.71,52.92,47.12,57.88,68.64,64.11,59.58,72.22,84.86
37155,92.2,88.25,84.3,84.43,84.56,85.46,86.35,87.59,88.83
37157,45.85,50.51,55.17,59.15,63.13,61.36,59.58,49.46,39.33
37159,59.31,64.47,69.63,65.06,60.49,65.35,70.21,71.91,73.62
37161,72.17,73.35,74.53,55.78,37.03,55.5,73.97,76.13,78.3
37163,89.11,86.96,84.81,84.68,84.56,82.35,80.14,84.08,88.01
37165,81.31,73.72,66.13,77.88,89.62,91.38,93.13,93.42,93.7
37167,71.51,75.91,80.32,80.61,80.9,72.87,64.83,69.23,73.62
37169,64.44,58.22,51.99,42.79,33.59,55.38,77.18,73.68,70.19
37171,72.62,69.06,65.49,62.99,60.49,68.84,77.18,69.01,60.83
37173,81.85,73.21,64.57,66.6,68.64,78.83,89.02,90.2,91.38
37175,11.17,24.53,37.89,43.03,48.17,56.5,64.83,67.51,70.19
37177,8.09,34.85,61.6,53.09,44.57,36.08,27.59,27.62,27.65
37179,68.04,63.17,58.29,62.26,66.22,64.32,62.41,64.32,66.24
37181,76.31,80.64,84.97,83.48,81.98,70.78,59.58,56.86,54.15
37183,68.39,68.4,68.42,63.22,58.01,54.16,50.32,52.24,54.15
37185,55.21,34.33,13.44,16.16,18.88,37.72,56.56,53.72,50.87
37187,34.32,38.73,43.14,31.01,18.88,27.44,36.0,19.0,2.0
37189,18.75,25.2,31.65,34.34,37.03,32.31,27.59,27.62,27.65
37191,75.14,72.48,69.82,66.47,63.13,67.75,72.37,74.57,76.77
37193,66.95,58.74,50.53,43.78,37.03,32.31,27.59,29.78,31.98
37195,77.71,77.94,78.16,78.84,79.53,77.53,75.53,72.02,68.5
37197,76.6,77.94,79.27,73.96,68.64,68.04,67.44,71.4,75.37
37199,79.31,64.61,49.92,43.47,37.03,42.22,47.42,49.14,50.87
38001,4.08,4.08,4.08,4.19,4.3,9.18,14.07,7.03,0.0
38003,3.02,3.4,3.79,3.04,2.29,2.15,2.01,3.02,4.04
38005,98.31,98.17,98.03,98.06,98.09,98.36,98.63,98.66,98.7
38007,0.0,0.0,0.0,1.14,2.29,6.7,11.11,5.56,0.0
38009,15.7,11.08,6.46,9.35,12.23,11.67,11.11,23.6,36.08
38011,6.34,23.8,41.26,48.12,54.98,49.3,43.63,35.64,27.65
38013,61.8,66.91,72.02,65.02,58.01,57.28,56.56,53.72,50.87
38015,52.66,55.27,57.88,53.02,48.17,44.2,40.23,39.78,39.33
38017,20.03,30.62,41.2,39.12,37.03,46.79,56.56,58.7,60.83
38019,1.4,8.14,14.87,13.55,12.23,41.22,70.21,35.1,0.0
38021,5.32,27.33,49.35,41.47,33.59,23.83,14.07,23.02,31.98
38023,7.26,5.6,3.95,1.98,0.0,0.0,0.0,30.42,60.83
38025,73.73,69.3,64.88,65.55,66.22,68.22,70.21,58.66,47.12
38027,0.0,0.7,1.4,2.85,4.3,7.71,11.11,21.54,31.98
38029,4.65,4.58,4.52,3.12,1.72,3.62,5.51,7.5,9.48
38031,5.79,5.95,6.11,10.81,15.5,9.28,3.06,1.53,0.0
38033,22.73,25.46,28.18,17.99,7.8,35.11,62.41,31.2,0.0
38035,21.62,32.28,42.95,53.04,63.13,62.77,62.41,63.0,63.6
38037,8.47,22.67,36.87,35.23,33.59,32.71,31.83,35.58,39.33
38039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38041,65.52,49.32,33.11,16.56,0.0,0.0,0.0,3.61,7.22
38043,3.25,13.48,23.72,46.18,68.64,69.42,70.21,48.93,27.65
38045,3.31,3.76,4.2,2.77,1.34,7.7,14.07,23.02,31.98
38047,21.71,21.33,20.95,25.3,29.64,14.82,0.0,15.99,31.98
38049,56.99,31.95,6.91,5.6,4.3,2.99,1.69,2.1,2.51
38051,9.49,9.55,9.61,6.42,3.22,2.62,2.01,6.97,11.93
38053,74.02,83.16,92.3,94.83,97.36,97.31,97.26,97.69,98.12
38055,35.24,36.6,37.95,39.26,40.56,27.32,14.07,28.59,43.11
38057,3.88,26.25,48.62,51.8,54.98,59.9,64.83,59.49,54.15
38059,22.38,19.28,16.17,17.53,18.88,10.97,3.06,6.27,9.48
38061,87.04,89.34,91.63,91.8,91.98,92.56,93.13,92.89,92.65
38063,2.8,7.47,12.13,28.35,44.57,42.4,40.23,30.25,20.27
38065,27.06,18.7,10.35,25.46,40.56,42.1,43.63,54.94,66.24
38067,15.73,11.91,8.09,6.88,5.67,4.36,3.06,3.1,3.15
38069,1.5,1.46,1.43,1.58,1.72,2.39,3.06,4.32,5.57
38071,56.38,63.43,70.49,53.76,37.03,36.52,36.0,25.4,14.79
38073,2.55,2.46,2.36,2.04,1.72,2.39,3.06,4.32,5.57
38075,13.5,18.18,22.86,24.45,26.04,21.42,16.8,28.06,39.33
38077,4.43,4.36,4.3,7.06,9.81,22.9,36.0,31.83,27.65
38079,94.78,95.18,95.57,95.24,94.91,95.5,96.09,96.92,97.74
38081,2.39,12.48,22.57,28.08,33.59,30.59,27.59,15.37,3.15
38083,14.74,10.19,5.64,6.72,7.8,3.9,0.0,0.0,0.0
38085,99.46,99.48,99.49,99.38,99.27,98.96,98.66,98.79,98.92
38087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38089,60.11,70.36,80.61,78.42,76.22,67.9,59.58,68.18,76.77
38091,40.4,26.16,11.91,18.98,26.04,58.61,91.18,92.25,93.32
38093,1.78,2.85,3.92,8.08,12.23,13.15,14.07,10.64,7.22
38095,4.58,41.64,78.7,78.36,78.03,40.02,2.01,1.0,0.0
38097,11.4,11.62,11.84,7.53,3.22,2.46,1.69,2.86,4.04
38099,11.56,16.6,21.65,18.58,15.5,29.56,43.63,31.95,20.27
38101,43.33,47.3,51.26,58.74,66.22,68.22,70.21,70.2,70.19
38103,22.38,17.0,11.62,10.72,9.81,9.28,8.75,31.45,54.15
38105,67.81,79.32,90.83,87.16,83.48,88.88,94.27,94.96,95.64
39001,65.68,50.07,34.45,35.74,37.03,43.68,50.32,41.15,31.98
39003,48.36,39.43,30.5,24.69,18.88,16.48,14.07,26.7,39.33
39005,53.26,54.78,56.29,55.63,54.98,52.65,50.32,52.24,54.15
39007,26.87,37.18,47.5,47.84,48.17,49.24,50.32,46.72,43.11
39009,20.5,40.02,59.54,60.01,60.49,50.36,40.23,36.1,31.98
39011,24.26,27.66,31.07,24.98,18.88,23.24,27.59,31.84,36.08
39013,5.22,5.32,5.41,4.32,3.22,4.36,5.51,7.5,9.48
39015,44.51,42.54,40.56,40.56,40.56,38.28,36.0,41.56,47.12
39017,37.6,36.21,34.83,34.21,33.59,34.8,36.0,36.04,36.08
39019,75.49,63.9,52.31,35.6,18.88,29.56,40.23,39.78,39.33
39021,11.37,21.48,31.58,26.8,22.03,24.81,27.59,23.93,20.27
39023,39.83,34.98,30.12,31.86,33.59,34.8,36.0,33.99,31.98
39025,18.85,19.2,19.55,20.79,22.03,29.02,36.0,36.04,36.08
39027,30.12,41.64,53.17,50.67,48.17,45.9,43.63,35.64,27.65
39029,26.71,37.34,47.98,48.08,48.17,45.9,43.63,35.64,27.65
39031,47.44,51.36,55.27,60.74,66.22,61.39,56.56,42.1,27.65
39033,9.74,10.65,11.56,8.62,5.67,7.21,8.75,20.36,31.98
39035,14.84,16.73,18.62,20.32,22.03,22.9,23.77,23.85,23.93
39037,19.42,18.16,16.91,17.9,18.88,21.32,23.77,22.02,20.27
39039,37.47,37.93,38.4,24.1,9.81,13.3,16.8,22.22,27.65
39041,12.1,10.82,9.55,8.67,7.8,8.27,8.75,10.34,11.93
39043,13.34,9.18,5.03,4.66,4.3,7.71,11.11,11.52,11.93
39045,40.15,37.03,33.91,37.24,40.56,36.2,31.83,31.9,31.98
39047,29.32,31.15,32.98,22.6,12.23,13.15,14.07,20.86,27.65
39049,58.39,58.48,58.58,56.78,54.98,58.7,62.41,63.0,63.6
39051,35.15,32.84,30.53,35.54,40.56,32.16,23.77,22.02,20.27
39053,47.34,53.56,59.79,53.98,48.17,37.88,27.59,40.87,54.15
39055,43.87,49.41,54.95,54.96,54.98,51.2,47.42,45.26,43.11
39057,8.76,11.12,13.47,14.48,15.5,13.3,11.11,14.18,17.24
39059,29.77,26.92,24.07,30.55,37.03,40.33,43.63,41.48,39.33
39061,36.61,36.8,36.99,37.01,37.03,38.63,40.23,38.16,36.08
39063,6.21,6.68,7.16,8.49,9.81,11.94,14.07,13.0,11.93
39065,56.67,54.68,52.69,44.86,37.03,28.5,19.96,37.06,54.15
39067,12.7,18.26,23.81,30.42,37.03,53.62,70.21,68.23,66.24
39069,17.38,14.58,11.78,8.04,4.3,4.09,3.88,4.72,5.57
39071,48.84,45.26,41.67,39.35,37.03,45.24,53.44,57.14,60.83
39073,51.54,45.84,40.15,49.08,58.01,66.77,75.53,70.88,66.24
39075,91.15,90.74,90.32,90.37,90.42,89.05,87.68,87.44,87.21
39077,55.71,43.14,30.56,28.3,26.04,23.0,19.96,21.94,23.93
39079,49.09,43.5,37.92,50.52,63.13,59.84,56.56,70.71,84.86
39081,14.96,12.89,10.82,7.56,4.3,6.52,8.75,10.34,11.93
39083,36.39,36.14,35.88,27.38,18.88,23.24,27.59,35.35,43.11
39085,10.51,11.16,11.81,10.81,9.81,11.94,14.07,17.17,20.27
39087,46.67,36.84,27.0,24.52,22.03,15.39,8.75,14.51,20.27
39089,33.14,32.17,31.2,34.12,37.03,40.33,43.63,41.48,39.33
39091,54.79,48.7,42.6,54.41,66.22,54.92,43.63,52.23,60.83
39093,25.5,21.88,18.27,16.89,15.5,16.15,16.8,20.36,23.93
39095,15.47,17.21,18.94,20.48,22.03,24.81,27.59,27.62,27.65
39097,39.0,38.97,38.94,37.98,37.03,28.5,19.96,17.38,14.79
39099,8.44,8.4,8.37,8.09,7.8,10.94,14.07,14.43,14.79
39101,28.94,27.28,25.63,27.64,29.64,21.86,14.07,20.86,27.65
39103,19.23,21.94,24.64,21.76,18.88,15.0,11.11,10.3,9.48
39105,12.29,26.26,40.24,50.36,60.49,44.04,27.59,15.81,4.04
39107,23.88,17.91,11.94,16.98,22.03,29.02,36.0,33.99,31.98
39109,13.37,15.04,16.71,11.19,5.67,8.39,11.11,15.69,20.27
39111,11.43,10.14,8.85,12.18,15.5,25.75,36.0,37.66,39.33
39113,24.39,25.49,26.58,26.31,26.04,28.94,31.83,33.96,36.08
39115,49.12,44.57,40.02,34.83,29.64,38.53,47.42,56.83,66.24
39117,40.69,48.74,56.8,57.4,58.01,60.21,62.41,65.46,68.5
39119,38.24,36.5,34.77,32.2,29.64,32.82,36.0,41.56,47.12
39121,55.43,32.73,10.03,7.85,5.67,9.87,14.07,15.66,17.24
39123,6.56,5.0,3.44,3.33,3.22,7.16,11.11,9.17,7.22
39125,36.68,45.99,55.3,55.14,54.98,47.6,40.23,32.08,23.93
39127,35.72,33.35,30.98,30.31,29.64,41.54,53.44,50.28,47.12
39129,26.27,26.7,27.13,33.85,40.56,45.44,50.32,48.72,47.12
39131,48.93,53.44,57.94,53.06,48.17,50.8,53.44,53.79,54.15
39133,13.66,11.95,10.25,7.28,4.3,9.18,14.07,19.0,23.93
39135,16.59,19.6,22.6,26.12,29.64,24.8,19.96,17.38,14.79
39137,12.26,8.66,5.06,8.64,12.23,13.15,14.07,32.47,50.87
39139,9.77,14.9,20.03,24.84,29.64,30.74,31.83,31.9,31.98
39141,61.0,54.84,48.68,44.62,40.56,36.2,31.83,23.31,14.79
39143,7.45,8.23,9.01,7.34,5.67,12.81,19.96,18.6,17.24
39145,28.08,30.8,33.52,40.84,48.17,50.8,53.44,52.15,50.87
39147,7.9,7.76,7.61,5.96,4.3,6.52,8.75,16.34,23.93
39149,31.33,39.74,48.14,46.36,44.57,52.08,59.58,62.91,66.24
39151,11.84,13.09,14.33,14.92,15.5,14.78,14.07,15.66,17.24
39153,11.78,10.22,8.66,12.08,15.5,13.3,11.11,14.18,17.24
39155,20.34,23.03,25.72,22.3,18.88,27.44,36.0,31.83,27.65
39157,31.65,34.07,36.49,35.04,33.59,41.96,50.32,44.82,39.33
39159,20.18,21.86,23.53,22.78,22.03,15.39,8.75,9.12,9.48
39161,21.33,18.91,16.49,11.08,5.67,6.29,6.91,7.06,7.22
39163,81.66,79.16,76.66,65.82,54.98,54.21,53.44,53.79,54.15
39165,8.02,7.74,7.45,5.88,4.3,7.71,11.11,17.52,23.93
39167,18.02,21.19,24.36,25.2,26.04,28.94,31.83,29.74,27.65
39169,66.51,67.13,67.75,65.44,63.13,56.72,50.32,48.72,47.12
39171,21.01,25.2,29.39,25.71,22.03,14.47,6.91,7.06,7.22
39173,16.14,16.58,17.03,14.63,12.23,9.57,6.91,10.85,14.79
39175,15.98,20.0,24.01,19.76,15.5,13.3,11.11,11.52,11.93
40001,91.21,92.82,94.43,94.12,93.82,91.76,89.69,85.95,82.21
40003,7.7,9.65,11.59,20.62,29.64,47.24,64.83,64.22,63.6
40005,60.24,53.84,47.44,46.0,44.57,58.47,72.37,76.76,81.16
40007,5.95,13.69,21.43,33.0,44.57,46.0,47.42,32.33,17.24
40009,47.82,48.26,48.71,60.6,72.49,78.26,84.02,77.83,71.65
40011,32.28,38.71,45.14,57.9,70.65,63.6,56.56,44.27,31.98
40013,74.15,77.11,80.07,82.79,85.51,84.3,83.1,79.94,76.77
40015,74.24,75.37,76.5,81.8,87.11,86.73,86.35,79.98,73.62
40017,39.32,49.98,60.65,64.64,68.64,64.11,59.58,67.47,75.37
40019,73.67,77.74,81.82,77.16,72.49,67.45,62.41,58.28,54.15
40021,84.5,85.12,85.74,85.62,85.51,69.47,53.44,63.53,73.62
40023,71.7,71.04,70.39,74.21,78.03,59.13,40.23,54.36,68.5
40025,81.88,87.38,92.87,80.76,68.64,35.85,3.06,1.53,0.0
40027,67.62,67.6,67.59,65.36,63.13,65.28,67.44,65.52,63.6
40029,92.14,81.76,71.38,70.01,68.64,74.89,81.13,85.17,89.21
40031,59.95,57.64,55.33,62.99,70.65,73.91,77.18,73.68,70.19
40033,82.33,78.57,74.82,73.66,72.49,69.96,67.44,38.46,9.48
40035,55.33,56.69,58.04,49.3,40.56,57.26,73.97,71.24,68.5
40037,83.64,85.64,87.65,84.82,81.98,81.56,81.13,82.62,84.12
40039,81.22,83.54,85.86,88.55,91.24,72.34,53.44,55.52,57.59
40041,83.0,79.54,76.09,74.29,72.49,69.96,67.44,74.3,81.16
40043,53.49,33.93,14.36,12.08,9.81,20.82,31.83,39.48,47.12
40045,8.18,7.29,6.4,8.1,9.81,8.36,6.91,15.42,23.93
40047,80.2,81.03,81.85,69.93,58.01,64.11,70.21,71.91,73.62
40049,67.37,67.53,67.69,64.09,60.49,52.06,43.63,52.23,60.83
40051,68.42,62.67,56.92,58.71,60.49,62.66,64.83,70.8,76.77
40053,9.9,9.7,9.49,9.65,9.81,7.66,5.51,26.32,47.12
40055,67.59,42.52,17.45,9.4,1.34,18.67,36.0,52.25,68.5
40057,30.79,49.11,67.43,65.28,63.13,61.36,59.58,32.57,5.57
40059,13.85,28.48,43.11,47.46,51.8,64.49,77.18,81.02,84.86
40061,70.42,75.58,80.74,85.58,90.42,83.8,77.18,75.4,73.62
40063,54.41,47.72,41.04,42.8,44.57,50.56,56.56,55.36,54.15
40065,79.91,77.45,74.98,64.98,54.98,47.6,40.23,28.74,17.24
40067,51.64,44.08,36.52,45.75,54.98,45.49,36.0,31.83,27.65
40069,85.9,72.8,59.69,68.86,78.03,86.15,94.27,94.8,95.32
40071,76.76,73.43,70.11,71.3,72.49,67.45,62.41,58.28,54.15
40073,72.56,61.53,50.49,54.25,58.01,40.89,23.77,38.96,54.15
40075,35.85,39.08,42.31,27.27,12.23,29.83,47.42,56.83,66.24
40077,46.35,62.19,78.03,80.76,83.48,85.58,87.68,82.22,76.77
40079,79.75,75.82,71.89,69.06,66.22,65.53,64.83,66.66,68.5
40081,77.24,72.94,68.64,68.64,68.64,70.5,72.37,69.3,66.24
40083,72.08,78.74,85.39,66.78,48.17,45.9,43.63,50.61,57.59
40085,62.94,65.42,67.91,65.52,63.13,72.6,82.08,85.64,89.21
40087,50.18,44.44,38.71,36.15,33.59,46.58,59.58,65.61,71.65
40089,82.62,86.22,89.81,91.38,92.96,92.07,91.18,88.84,86.51
40091,77.68,85.29,92.9,92.93,92.96,89.66,86.35,79.98,73.62
40093,55.78,68.9,82.01,63.29,44.57,52.08,59.58,64.04,68.5
40095,79.34,81.73,84.11,81.82,79.53,69.56,59.58,68.94,78.3
40097,70.04,75.1,80.17,84.02,87.87,84.0,80.14,79.22,78.3
40099,85.1,88.72,92.33,87.16,81.98,85.84,89.69,89.76,89.82
40101,42.41,45.16,47.91,52.96,58.01,67.6,77.18,81.02,84.86
40103,38.87,40.84,42.82,51.66,60.49,62.66,64.83,68.24,71.65
40105,77.62,68.48,59.34,42.69,26.04,41.3,56.56,62.53,68.5
40107,71.63,75.18,78.73,83.3,87.87,85.94,84.02,84.07,84.12
40109,75.33,75.1,74.88,73.68,72.49,72.43,72.37,72.01,71.65
40111,44.22,46.0,47.79,51.38,54.98,64.47,73.97,77.56,81.16
40113,70.58,73.92,77.27,75.81,74.34,74.94,75.53,73.59,71.65
40115,88.63,89.56,90.48,87.52,84.56,82.84,81.13,78.25,75.37
40117,81.34,84.22,87.11,86.8,86.5,83.32,80.14,80.65,81.16
40119,54.31,68.48,82.65,81.09,79.53,73.48,67.44,53.38,39.33
40121,65.74,59.93,54.12,57.31,60.49,62.66,64.83,55.97,47.12
40123,83.13,80.6,78.06,64.93,51.8,46.02,40.23,39.78,39.33
40125,74.75,73.13,71.51,70.08,68.64,66.74,64.83,62.83,60.83
40127,75.9,73.24,70.58,78.04,85.51,83.8,82.08,69.84,57.59
40129,73.29,39.74,6.18,23.37,40.56,38.28,36.0,29.96,23.93
40131,71.57,72.1,72.62,69.42,66.22,69.3,72.37,73.0,73.62
40133,81.92,82.06,82.2,82.09,81.98,83.74,85.49,80.43,75.37
40135,86.25,88.56,90.86,91.42,91.98,90.2,88.42,85.32,82.21
40137,64.02,58.12,52.21,42.9,33.59,36.91,40.23,38.16,36.08
40139,96.5,96.99,97.48,94.92,92.36,90.02,87.68,88.44,89.21
40141,81.47,80.62,79.78,83.44,87.11,88.06,89.02,76.31,63.6
40143,72.3,72.88,73.45,72.97,72.49,74.01,75.53,74.57,73.62
40145,59.25,64.63,70.01,73.11,76.22,76.7,77.18,77.74,78.3
40147,41.99,43.12,44.25,38.92,33.59,30.59,27.59,25.76,23.93
40149,64.72,67.66,70.61,61.2,51.8,46.02,40.23,47.19,54.15
40151,12.23,6.8,1.37,1.36,1.34,1.68,2.01,2.58,3.15
40153,61.16,50.81,40.46,35.05,29.64,30.74,31.83,37.47,43.11
41001,73.26,69.55,65.84,69.16,72.49,56.36,40.23,30.25,20.27
41003,60.3,64.01,67.72,59.76,51.8,47.72,43.63,43.37,43.11
41005,69.15,65.68,62.21,64.22,66.22,68.22,70.21,66.9,63.6
41007,80.83,73.35,65.87,63.18,60.49,52.06,43.63,45.38,47.12
41009,44.29,46.31,48.33,42.68,37.03,46.79,56.56,58.7,60.83
41011,44.35,57.6,70.84,71.67,72.49,69.96,67.44,70.53,73.62
41013,64.12,75.26,86.41,87.14,87.87,75.14,62.41,60.0,57.59
41015,54.76,57.4,60.04,36.14,12.23,44.71,77.18,81.84,86.51
41017,38.78,50.65,62.53,62.83,63.13,69.33,75.53,74.57,73.62
41019,71.98,71.2,70.42,71.46,72.49,66.04,59.58,58.58,57.59
41021,5.7,28.22,50.75,38.4,26.04,24.9,23.77,16.62,9.48
41023,2.64,20.92,39.19,52.7,66.22,58.27,50.32,44.82,39.33
41025,93.38,80.77,68.16,73.84,79.53,69.56,59.58,76.76,93.95
41027,90.58,89.75,88.92,89.02,89.11,86.56,84.02,84.44,84.86
41029,76.73,76.06,75.39,77.46,79.53,81.77,84.02,83.12,82.21
41031,77.84,82.94,88.03,88.82,89.62,89.32,89.02,90.2,91.38
41033,70.36,76.17,81.98,86.2,90.42,90.64,90.87,91.12,91.38
41035,72.81,74.97,77.14,79.56,81.98,77.18,72.37,64.98,57.59
41037,13.09,18.51,23.94,49.14,74.34,80.73,87.11,86.81,86.51
41039,55.08,59.22,63.36,64.79,66.22,68.22,70.21,71.91,73.62
41041,76.35,74.46,72.56,65.28,58.01,52.72,47.42,49.14,50.87
41043,76.25,76.68,77.11,76.67,76.22,76.7,77.18,80.65,84.12
41045,93.51,92.86,92.2,93.01,93.82,90.75,87.68,91.93,96.18
41047,93.76,93.0,92.23,91.9,91.56,92.2,92.84,93.08,93.32
41049,96.66,97.62,98.57,98.4,98.22,97.56,96.91,97.38,97.84
41051,80.9,80.89,80.87,82.72,84.56,84.29,84.02,83.56,83.11
41053,78.22,67.73,57.24,56.11,54.98,51.2,47.42,60.52,73.62
41055,41.71,38.56,35.4,18.37,1.34,2.2,3.06,4.32,5.57
41057,35.59,38.87,42.15,62.06,81.98,84.83,87.68,87.84,88.01
41059,93.89,94.08,94.27,94.78,95.29,94.48,93.67,90.84,88.01
41061,75.87,78.59,81.31,81.1,80.9,78.22,75.53,76.92,78.3
41063,31.74,45.92,60.11,67.22,74.34,73.35,72.37,78.61,84.86
41065,50.27,63.05,75.84,76.03,76.22,75.88,75.53,79.32,83.11
41067,80.29,83.06,85.83,84.65,83.48,81.12,78.77,79.25,79.73
41069,9.61,9.1,8.6,7.14,5.67,9.87,14.07,13.0,11.93
41071,79.88,81.68,83.48,85.3,87.11,86.3,85.49,85.68,85.87
42001,50.02,49.92,49.82,39.73,29.64,26.7,23.77,20.51,17.24
42003,7.83,8.48,9.14,10.68,12.23,13.15,14.07,13.0,11.93
42005,7.99,10.48,12.96,14.23,15.5,13.3,11.11,11.52,11.93
42007,10.16,13.68,17.19,16.34,15.5,16.15,16.8,13.14,9.48
42009,23.05,33.54,44.03,42.3,40.56,30.26,19.96,15.94,11.93
42011,36.74,37.53,38.33,35.96,33.59,28.68,23.77,29.92,36.08
42013,11.81,15.14,18.47,16.98,15.5,14.78,14.07,10.64,7.22
42015,56.7,46.83,36.96,38.76,40.56,45.44,50.32,48.72,47.12
42017,21.04,20.72,20.41,19.65,18.88,21.32,23.77,25.71,27.65
42019,9.87,7.74,5.6,7.71,9.81,8.36,6.91,7.06,7.22
42021,10.92,10.94,10.95,14.92,18.88,15.0,11.11,10.3,9.48
42023,1.24,3.56,5.89,5.78,5.67,14.72,23.77,16.62,9.48
42025,19.96,29.1,38.24,39.4,40.56,38.28,36.0,29.96,23.93
42027,65.93,62.78,59.63,60.06,60.49,58.53,56.56,60.08,63.6
42029,23.53,24.6,25.66,25.85,26.04,28.94,31.83,27.88,23.93
42031,37.5,34.81,32.12,23.81,15.5,16.15,16.8,15.8,14.79
42033,8.66,12.96,17.26,18.07,18.88,25.36,31.83,23.31,14.79
42035,21.87,25.06,28.24,21.87,15.5,21.54,27.59,25.76,23.93
42037,13.12,12.79,12.45,8.38,4.3,7.71,11.11,8.34,5.57
42039,38.11,34.38,30.66,26.34,22.03,18.05,14.07,17.17,20.27
42041,18.08,16.08,14.07,13.15,12.23,11.67,11.11,12.95,14.79
42043,26.58,34.03,41.48,35.56,29.64,30.74,31.83,31.9,31.98
42045,21.43,25.0,28.56,31.07,33.59,36.91,40.23,41.67,43.11
42047,1.91,2.66,3.41,5.6,7.8,6.65,5.51,5.54,5.57
42049,26.07,29.56,33.05,29.54,26.04,31.02,36.0,31.83,27.65
42051,52.63,56.92,61.22,52.9,44.57,36.08,27.59,25.76,23.93
42053,2.87,3.52,4.17,8.2,12.23,22.03,31.83,27.88,23.93
42055,37.31,32.84,28.37,27.2,26.04,28.94,31.83,35.58,39.33
42057,46.32,36.18,26.04,19.14,12.23,16.1,19.96,20.11,20.27
42059,4.36,7.13,9.9,12.7,15.5,16.15,16.8,17.02,17.24
42061,23.59,22.24,20.89,19.89,18.88,25.36,31.83,31.9,31.98
42063,35.94,37.18,38.43,37.73,37.03,26.92,16.8,15.8,14.79
42065,21.27,20.79,20.31,17.9,15.5,23.67,31.83,42.99,54.15
42067,57.02,57.26,57.5,57.76,58.01,69.57,81.13,85.48,89.82
42069,14.17,18.61,23.05,28.32,33.59,36.91,40.23,33.94,27.65
42071,43.39,47.24,51.1,51.45,51.8,54.18,56.56,55.36,54.15
42073,14.45,14.93,15.41,13.82,12.23,10.49,8.75,13.0,17.24
42075,34.42,41.54,48.65,54.57,60.49,60.04,59.58,58.58,57.59
