FIPS,2014 EPL_DISABL,2015 EPL_DISABL,2016 EPL_DISABL,2017 EPL_DISABL,2018 EPL_DISABL,2019 EPL_DISABL,2020 EPL_DISABL,2021 EPL_DISABL,2022 EPL_DISABL
22057,60.17,61.0,61.83,59.96,58.1,62.04,65.98,64.32,62.65
22059,64.37,57.21,50.05,47.74,45.43,38.77,32.11,38.5,44.89
22061,34.89,33.11,31.33,32.24,33.14,35.74,38.35,31.74,25.14
22063,45.78,46.08,46.39,35.24,24.1,23.54,22.98,26.02,29.05
22065,34.89,26.7,18.5,26.87,35.24,61.72,88.19,85.46,82.72
22067,65.87,60.73,55.59,49.04,42.5,41.68,40.87,49.34,57.81
22069,65.87,66.3,66.73,55.6,44.48,35.8,27.12,41.46,55.81
22071,34.89,34.13,33.37,34.83,36.29,34.2,32.11,32.36,32.61
22073,21.46,21.74,22.03,23.43,24.83,27.34,29.85,31.23,32.61
22075,9.71,7.17,4.62,11.51,18.4,27.64,36.89,38.86,40.82
22077,65.87,70.84,75.8,85.43,95.07,96.71,98.35,97.66,96.98
22079,83.79,78.06,72.33,65.66,58.99,61.84,64.7,66.06,67.42
22081,50.08,46.58,43.08,56.82,70.55,81.64,92.74,88.15,83.55
22083,22.32,30.72,39.13,39.48,39.83,45.87,51.91,46.89,41.87
22085,75.33,64.1,52.88,51.94,51.0,67.24,83.48,85.24,86.99
22087,27.19,23.45,19.71,31.1,42.5,50.48,58.47,66.72,74.96
22089,27.19,22.16,17.13,17.1,17.06,19.74,22.41,35.22,48.04
22091,96.21,94.62,93.03,91.42,89.81,90.45,91.09,94.46,97.84
22093,51.74,52.31,52.88,48.2,43.52,40.2,36.89,30.39,23.89
22095,46.74,42.34,37.95,34.98,32.0,33.95,35.9,44.08,52.27
22097,34.16,30.9,27.63,24.62,21.62,17.83,14.04,22.82,31.59
22099,46.74,47.02,47.31,45.9,44.48,45.82,47.17,49.3,51.42
22101,80.01,72.19,64.37,64.3,64.22,67.62,71.01,69.22,67.42
22103,42.31,43.25,44.19,39.19,34.19,43.05,51.91,53.35,54.79
22105,83.79,84.44,85.1,83.8,82.49,81.16,79.82,81.0,82.18
22107,40.75,34.19,27.63,19.0,10.38,14.15,17.92,42.08,66.24
22109,51.74,44.84,37.95,48.82,59.69,61.21,62.73,61.62,60.52
22111,50.08,53.28,56.48,55.82,55.17,54.48,53.79,52.6,51.42
22113,42.31,46.69,51.07,56.36,61.64,62.49,63.34,64.79,66.24
22115,71.76,69.6,67.43,66.16,64.88,69.36,73.84,78.5,83.17
22117,95.45,94.62,93.79,93.26,92.74,89.8,86.86,90.46,94.05
22119,83.22,80.97,78.73,66.95,55.17,52.81,50.45,50.17,49.89
22121,40.75,40.91,41.07,41.24,41.42,37.82,34.21,30.92,27.62
22123,44.73,36.99,29.26,32.25,35.24,41.21,47.17,53.35,59.53
22125,53.68,36.09,18.5,22.88,27.25,18.18,9.1,18.71,28.32
22127,90.51,86.88,83.25,83.25,83.25,86.42,89.59,84.74,79.89
23001,61.64,58.28,54.92,56.51,58.1,61.4,64.7,65.03,65.35
23003,91.82,91.24,90.67,91.31,91.95,91.2,90.45,89.16,87.88
23005,17.54,16.84,16.14,15.32,14.49,14.26,14.04,12.9,11.77
23007,65.27,61.68,58.1,57.1,56.1,52.8,49.49,58.14,66.78
23009,56.73,53.39,50.05,48.6,47.15,42.75,38.35,36.82,35.28
23011,64.37,62.22,60.08,59.54,58.99,57.88,56.78,57.29,57.81
23013,57.62,57.4,57.18,52.16,47.15,45.68,44.21,35.06,25.9
23015,46.74,49.81,52.88,57.26,61.64,59.7,57.77,55.02,52.27
23017,72.62,72.8,72.97,73.66,74.34,73.78,73.23,70.69,68.15
23019,69.02,71.0,72.97,74.06,75.14,73.08,71.01,71.08,71.14
23021,95.92,96.74,97.55,98.12,98.69,98.22,97.74,95.52,93.29
23023,44.73,38.55,32.38,25.02,17.67,17.18,16.68,17.16,17.63
23025,71.76,78.22,84.69,85.3,85.9,85.4,84.91,80.94,76.96
23027,61.64,59.06,56.48,59.52,62.56,60.52,58.47,61.34,64.21
23029,84.75,85.91,87.07,87.96,88.86,90.47,92.08,92.81,93.54
23031,39.83,40.98,42.12,41.77,41.42,42.46,43.51,43.22,42.92
24001,74.59,75.44,76.28,75.31,74.34,75.08,75.81,75.39,74.96
24003,5.76,6.7,7.64,8.3,8.95,9.44,9.93,9.23,8.53
24005,16.05,15.76,15.47,15.93,16.4,15.57,14.74,15.47,16.19
24009,8.63,11.0,13.37,11.88,10.38,8.26,6.14,5.32,4.49
24011,43.11,45.7,48.3,45.91,43.52,42.2,40.87,40.0,39.13
24013,4.52,6.8,9.07,11.04,13.02,15.47,17.92,19.44,20.97
24015,22.32,22.88,23.43,26.8,30.18,31.14,32.11,28.62,25.14
24017,4.52,3.23,1.94,2.45,2.96,4.55,6.14,6.66,7.19
24019,62.56,61.32,60.08,63.47,66.86,65.78,64.7,63.02,61.34
24021,8.25,7.94,7.64,9.74,11.84,10.01,8.18,6.76,5.35
24023,37.89,42.6,47.31,53.15,58.99,63.05,67.12,68.86,70.6
24025,8.63,10.14,11.65,13.07,14.49,12.68,10.88,10.44,9.99
24027,0.89,0.82,0.76,0.9,1.05,1.39,1.72,1.92,2.13
24029,51.74,43.47,35.21,35.75,36.29,32.52,28.74,35.83,42.92
24031,1.69,1.6,1.5,1.54,1.59,1.95,2.32,2.43,2.55
24033,2.9,3.36,3.82,4.02,4.23,4.78,5.32,5.33,5.35
24035,9.11,9.79,10.47,9.94,9.42,9.47,9.52,7.82,6.11
24037,13.72,15.42,17.13,19.38,21.62,19.45,17.28,14.52,11.77
24039,55.71,57.53,59.34,50.38,41.42,47.6,53.79,53.4,53.01
24041,28.84,32.97,37.09,35.11,33.14,39.18,45.23,52.02,58.8
24043,48.93,50.56,52.18,52.92,53.65,51.57,49.49,47.7,45.91
24045,18.94,15.04,11.14,13.13,15.12,19.35,23.58,21.04,18.49
24047,42.31,42.22,42.12,44.2,46.29,46.25,46.21,46.06,45.91
24510,51.74,50.56,49.38,47.84,46.29,47.89,49.49,52.65,55.81
25001,29.96,32.2,34.45,30.85,27.25,26.24,25.24,28.42,31.59
25003,41.45,44.88,48.3,50.26,52.21,50.85,49.49,45.68,41.87
25005,37.89,37.92,37.95,37.79,37.63,37.99,38.35,37.48,36.62
25007,1.37,1.83,2.29,2.22,2.16,3.74,5.32,5.56,5.79
25009,17.54,18.62,19.71,18.69,17.67,17.79,17.92,17.48,17.05
25011,38.78,37.44,36.1,41.2,46.29,51.54,56.78,58.16,59.53
25013,55.71,54.3,52.88,53.79,54.7,54.82,54.93,54.86,54.79
25015,10.32,11.21,12.1,11.24,10.38,11.16,11.94,13.13,14.32
25017,4.11,3.96,3.82,3.83,3.85,4.2,4.55,4.71,4.87
25019,1.24,1.51,1.78,3.0,4.23,14.74,25.24,16.04,6.84
25021,6.91,6.3,5.7,5.54,5.38,4.96,4.55,4.52,4.49
25023,16.05,15.25,14.45,13.74,13.02,13.21,13.4,12.27,11.14
25025,21.46,21.74,22.03,21.22,20.41,18.84,17.28,17.89,18.49
25027,16.71,17.6,18.5,18.45,18.4,18.92,19.45,20.62,21.79
26001,91.56,92.14,92.71,93.12,93.54,94.49,95.45,93.75,92.05
26003,78.16,77.54,76.92,71.25,65.58,72.36,79.15,75.14,71.14
26005,18.31,14.72,11.14,9.55,7.96,7.72,7.48,7.78,8.08
26007,74.59,74.19,73.8,73.3,72.81,75.09,77.37,78.94,80.5
26009,43.11,48.0,52.88,53.27,53.65,54.29,54.93,51.48,48.04
26011,86.44,85.77,85.1,85.72,86.34,82.08,77.82,78.09,78.36
26013,61.64,57.92,54.19,59.89,65.58,68.98,72.37,75.88,79.38
26015,39.83,35.04,30.25,25.33,20.41,21.41,22.41,26.24,30.07
26017,55.71,58.37,61.03,57.34,53.65,50.41,47.17,48.9,50.62
26019,75.33,68.58,61.83,58.96,56.1,50.16,44.21,46.6,49.0
26021,38.78,39.47,40.15,41.84,43.52,45.34,47.17,39.38,31.59
26023,41.45,40.29,39.13,39.02,38.9,36.56,34.21,37.06,39.9
26025,51.74,52.31,52.88,53.27,53.65,48.58,43.51,40.06,36.62
26027,50.08,58.4,66.73,68.27,69.82,69.4,68.97,61.88,54.79
26029,53.68,50.04,46.39,42.64,38.9,43.04,47.17,41.22,35.28
26031,82.43,82.84,83.25,81.73,80.2,77.02,73.84,75.07,76.3
26033,75.33,71.38,67.43,70.12,72.81,69.56,66.3,67.61,68.92
26035,94.3,92.15,90.0,91.66,93.31,92.54,91.76,92.33,92.9
26037,12.61,14.87,17.13,19.38,21.62,21.66,21.71,22.8,23.89
26039,89.62,85.88,82.14,84.24,86.34,87.76,89.18,89.42,89.66
26041,74.59,73.46,72.33,72.19,72.05,75.2,78.36,72.57,66.78
26043,52.66,60.78,68.9,70.86,72.81,68.08,63.34,61.07,58.8
26045,34.89,43.54,52.18,53.68,55.17,56.82,58.47,54.54,50.62
26047,29.96,33.52,37.09,30.96,24.83,27.34,29.85,26.65,23.45
26049,58.42,59.25,60.08,60.41,60.74,64.52,68.3,67.54,66.78
26051,86.82,87.94,89.05,88.12,87.2,86.58,85.96,83.84,81.71
26053,69.79,62.69,55.59,51.37,47.15,49.17,51.18,55.36,59.53
26055,23.72,24.34,24.96,23.29,21.62,21.22,20.81,20.47,20.14
26057,53.68,50.5,47.31,46.8,46.29,45.25,44.21,47.05,49.89
26059,48.93,45.0,41.07,43.25,45.43,44.47,43.51,44.2,44.89
26061,22.32,18.9,15.47,16.26,17.06,15.9,14.74,13.64,12.54
26063,67.62,62.86,58.1,58.1,58.1,55.0,51.91,51.67,51.42
26065,22.32,21.73,21.14,24.2,27.25,26.24,25.24,27.66,30.07
26067,48.93,43.44,37.95,28.18,18.4,18.54,18.68,23.15,27.62
26069,93.22,92.58,91.95,91.95,91.95,89.4,86.86,85.57,84.28
26071,85.32,81.4,77.49,71.18,64.88,72.35,79.82,82.26,84.7
26073,24.45,22.35,20.25,24.74,29.23,33.06,36.89,37.26,37.64
26075,50.08,50.07,50.05,50.05,50.05,47.64,45.23,43.55,41.87
26077,28.84,27.4,25.95,25.86,25.76,25.12,24.47,22.3,20.14
26079,65.87,72.3,78.73,75.77,72.81,70.56,68.3,70.79,73.27
26081,13.72,15.42,17.13,16.49,15.85,13.9,11.94,10.24,8.53
26083,88.98,85.56,82.14,68.66,55.17,39.38,23.58,25.1,26.63
26085,97.9,97.1,96.31,96.98,97.64,97.54,97.45,97.32,97.2
26087,36.01,38.54,41.07,39.99,38.9,38.62,38.35,38.0,37.64
26089,26.52,24.28,22.03,21.82,21.62,21.66,21.71,27.16,32.61
26091,48.93,50.56,52.18,52.2,52.21,47.03,41.85,38.21,34.58
26093,5.76,7.03,8.31,8.39,8.47,9.43,10.38,9.93,9.48
26095,97.9,97.52,97.13,93.63,90.13,87.9,85.68,90.71,95.74
26097,84.24,78.6,72.97,70.96,68.96,73.66,78.36,77.04,75.72
26099,34.89,35.05,35.21,35.22,35.24,35.22,35.2,34.34,33.47
26101,78.16,77.22,76.28,74.54,72.81,68.76,64.7,69.83,74.96
26103,28.18,31.7,35.21,37.06,38.9,36.56,34.21,36.67,39.13
26105,63.67,65.55,67.43,62.76,58.1,58.28,58.47,57.7,56.92
26107,53.68,53.28,52.88,50.97,49.06,55.58,62.09,63.72,65.35
26109,65.87,69.84,73.8,73.3,72.81,65.64,58.47,57.14,55.81
26111,32.51,30.88,29.26,30.08,30.91,31.51,32.11,31.85,31.59
26113,65.27,70.33,75.39,75.56,75.74,73.08,70.43,70.08,69.74
26115,28.84,26.9,24.96,28.48,32.0,36.44,40.87,40.84,40.82
26117,73.96,74.23,74.5,71.73,68.96,62.87,56.78,56.85,56.92
26119,97.71,97.42,97.13,96.3,95.48,94.81,94.14,94.35,94.56
26121,51.74,52.96,54.19,52.6,51.0,45.29,39.59,38.1,36.62
26123,68.26,71.65,75.04,75.39,75.74,73.37,71.01,72.14,73.27
26125,16.71,16.92,17.13,16.76,16.4,16.14,15.88,14.21,12.54
26127,69.79,69.34,68.9,67.24,65.58,61.18,56.78,58.65,60.52
26129,94.49,94.02,93.54,93.54,93.54,93.73,93.92,92.26,90.61
26131,61.64,69.28,76.92,76.65,76.38,76.32,76.26,78.98,81.71
26133,70.49,69.69,68.9,70.47,72.05,74.15,76.26,77.47,78.68
26135,91.56,92.1,92.65,93.1,93.54,93.6,93.67,92.86,92.05
26137,50.08,55.96,61.83,66.19,70.55,67.62,64.7,61.75,58.8
26139,6.91,6.99,7.07,7.31,7.55,7.52,7.48,6.8,6.11
26141,80.64,80.04,79.43,80.56,81.69,80.76,79.82,76.16,72.51
26143,97.39,97.85,98.31,98.26,98.22,97.95,97.68,96.12,94.56
26145,54.76,55.97,57.18,58.43,59.69,63.4,67.12,66.95,66.78
26147,59.22,60.87,62.53,62.55,62.56,61.43,60.31,59.56,58.8
26149,33.4,38.8,44.19,46.62,49.06,52.44,55.82,57.68,59.53
26151,57.62,59.32,61.03,65.0,68.96,71.1,73.23,70.69,68.15
26153,87.33,86.22,85.1,87.2,89.3,87.24,85.17,85.62,86.06
26155,51.19,51.68,52.18,50.62,49.06,50.48,51.91,50.46,49.0
26157,72.62,74.77,76.92,77.03,77.14,77.75,78.36,77.89,77.41
26159,41.45,44.88,48.3,46.86,45.43,41.16,36.89,32.61,28.32
26161,2.9,2.8,2.71,3.15,3.6,4.25,4.9,5.5,6.11
26163,57.62,57.05,56.48,55.82,55.17,53.18,51.18,49.08,46.99
26165,60.17,59.14,58.1,56.4,54.7,54.82,54.93,60.85,66.78
27001,75.33,73.29,71.25,70.54,69.82,74.48,79.15,81.53,83.9
27003,5.16,5.64,6.11,6.28,6.46,6.49,6.52,5.79,5.06
27005,23.02,21.64,20.25,24.74,29.23,33.79,38.35,39.12,39.9
27007,23.02,21.11,19.2,24.69,30.18,31.75,33.32,37.07,40.82
27009,25.25,26.44,27.63,25.86,24.1,18.02,11.94,11.54,11.14
27011,60.94,59.06,57.18,54.09,51.0,36.7,22.41,24.15,25.9
27013,4.81,5.08,5.35,5.2,5.06,4.8,4.55,7.01,9.48
27015,11.46,9.26,7.07,7.77,8.47,7.69,6.91,10.01,13.11
27017,17.54,16.84,16.14,19.85,23.56,30.96,38.35,42.67,46.99
27019,0.32,0.4,0.48,0.46,0.45,0.57,0.7,0.86,1.02
27021,57.62,56.6,55.59,52.82,50.05,44.82,39.59,41.75,43.91
27023,32.51,31.92,31.33,31.12,30.91,29.83,28.74,37.32,45.91
27025,16.05,16.59,17.13,17.4,17.67,15.16,12.64,11.89,11.14
27027,9.71,7.91,6.11,6.02,5.92,8.15,10.38,12.86,15.34
27029,62.56,60.33,58.1,59.87,61.64,65.64,69.64,68.21,66.78
27031,18.94,18.42,17.89,24.4,30.91,26.94,22.98,24.8,26.63
27033,37.03,37.06,37.09,38.46,39.83,35.97,32.11,31.09,30.07
27035,41.45,38.78,36.1,36.2,36.29,36.1,35.9,39.9,43.91
27037,2.55,2.77,2.99,2.9,2.8,3.42,4.04,4.7,5.35
27039,1.97,1.88,1.78,2.2,2.61,2.8,2.99,3.74,4.49
27041,17.54,20.92,24.29,23.43,22.57,22.49,22.41,19.3,16.19
27043,28.84,26.56,24.29,22.96,21.62,21.66,21.71,24.66,27.62
27045,18.94,19.07,19.2,16.44,13.69,12.59,11.49,10.94,10.4
27047,31.65,33.43,35.21,34.17,33.14,26.98,20.81,24.93,29.05
27049,10.32,11.51,12.7,11.33,9.96,7.64,5.32,5.72,6.11
27051,48.93,41.15,33.37,34.83,36.29,36.59,36.89,41.4,45.91
27053,5.48,5.59,5.7,5.81,5.92,6.22,6.52,6.32,6.11
27055,16.05,12.93,9.81,11.75,13.69,12.81,11.94,12.24,12.54
27057,39.83,42.01,44.19,46.12,48.04,47.6,47.17,43.54,39.9
27059,17.54,22.08,26.62,26.56,26.49,23.3,20.11,21.36,22.62
27061,54.76,55.18,55.59,52.82,50.05,56.07,62.09,65.5,68.92
27063,11.97,8.83,5.7,8.04,10.38,15.6,20.81,28.72,36.62
27065,51.74,59.23,66.73,68.64,70.55,68.26,65.98,58.7,51.42
27067,18.94,17.21,15.47,16.57,17.67,18.56,19.45,23.04,26.63
27069,42.31,41.69,41.07,28.1,15.12,15.5,15.88,12.68,9.48
27071,71.12,64.61,58.1,60.33,62.56,64.84,67.12,71.42,75.72
27073,50.08,46.58,43.08,43.78,44.48,46.49,48.5,49.96,51.42
27075,33.4,30.93,28.46,33.04,37.63,44.77,51.91,50.9,49.89
27077,24.45,22.8,21.14,15.55,9.96,12.58,15.21,18.5,21.79
27079,5.16,6.4,7.64,9.01,10.38,10.94,11.49,9.34,7.19
27081,34.89,33.64,32.38,29.44,26.49,25.04,23.58,25.1,26.63
27083,11.97,9.8,7.64,6.62,5.6,6.89,8.18,13.34,18.49
27085,10.32,12.38,14.45,15.76,17.06,20.02,22.98,27.8,32.61
27087,38.78,34.02,29.26,37.34,45.43,46.3,47.17,53.35,59.53
27089,26.52,23.38,20.25,20.33,20.41,20.61,20.81,20.47,20.14
27091,30.82,33.46,36.1,36.2,36.29,40.76,45.23,48.75,52.27
27093,13.72,13.55,13.37,13.2,13.02,12.26,11.49,14.56,17.63
27095,45.78,48.42,51.07,50.07,49.06,49.76,50.45,50.17,49.89
27097,25.25,23.64,22.03,21.82,21.62,22.02,22.41,23.15,23.89
27099,26.52,24.98,23.43,22.52,21.62,17.51,13.4,15.22,17.05
27101,27.19,28.72,30.25,27.54,24.83,25.04,25.24,23.1,20.97
27103,6.24,9.47,12.7,15.55,18.4,19.6,20.81,19.22,17.63
27105,13.72,11.76,9.81,16.19,22.57,19.92,17.28,21.59,25.9
27107,15.09,14.56,14.04,16.92,19.8,19.62,19.45,25.11,30.77
27109,3.09,4.22,5.35,6.16,6.97,5.94,4.9,4.52,4.14
27111,32.51,32.44,32.38,29.44,26.49,26.8,27.12,30.3,33.47
27113,31.65,28.8,25.95,22.58,19.2,20.46,21.71,30.8,39.9
27115,51.19,59.92,68.64,67.44,66.25,67.94,69.64,70.39,71.14
27117,25.25,25.1,24.96,30.63,36.29,37.32,38.35,33.34,28.32
27119,34.16,30.39,26.62,27.92,29.23,27.66,26.1,24.36,22.62
27121,37.89,35.63,33.37,33.78,34.19,33.76,33.32,30.47,27.62
27123,15.09,15.28,15.47,15.66,15.85,15.53,15.21,16.13,17.05
27125,25.25,23.96,22.67,23.75,24.83,22.14,19.45,23.04,26.63
27127,32.51,29.56,26.62,18.9,11.17,10.55,9.93,10.85,11.77
27129,22.32,19.23,16.14,11.84,7.55,10.48,13.4,17.18,20.97
27131,2.74,4.22,5.7,5.38,5.06,4.23,3.41,3.95,4.49
27133,18.94,17.21,15.47,14.58,13.69,15.8,17.92,16.63,15.34
27135,14.45,12.13,9.81,10.49,11.17,10.78,10.38,9.93,9.48
27137,37.89,39.02,40.15,39.99,39.83,39.09,38.35,39.12,39.9
27139,0.67,0.72,0.76,0.88,0.99,1.36,1.72,1.62,1.53
27141,3.09,2.76,2.42,2.61,2.8,4.28,5.76,4.95,4.14
27143,12.61,12.13,11.65,10.54,9.42,10.68,11.94,16.46,20.97
27145,8.63,9.55,10.47,9.94,9.42,9.68,9.93,10.54,11.14
27147,12.61,12.66,12.7,13.2,13.69,11.6,9.52,9.75,9.99
27149,15.09,17.4,19.71,15.78,11.84,11.11,10.38,11.08,11.77
27151,46.74,41.92,37.09,35.64,34.19,38.02,41.85,49.83,57.81
27153,31.65,31.49,31.33,34.48,37.63,32.78,27.94,29.01,30.07
27155,62.56,69.18,75.8,71.33,66.86,63.58,60.31,48.46,36.62
27157,13.72,13.88,14.04,19.07,24.1,24.67,25.24,23.52,21.79
27159,63.67,65.83,68.0,66.79,65.58,59.26,52.93,49.96,46.99
27161,17.54,18.02,18.5,16.1,13.69,14.22,14.74,15.04,15.34
27163,2.45,2.58,2.71,3.15,3.6,3.82,4.04,3.94,3.85
27165,14.45,11.76,9.07,18.16,27.25,29.68,32.11,24.87,17.63
27167,21.46,31.26,41.07,41.78,42.5,42.18,41.85,38.56,35.28
27169,10.32,12.38,14.45,14.78,15.12,13.0,10.88,10.64,10.4
27171,1.37,1.66,1.94,2.99,4.04,4.17,4.3,3.76,3.21
27173,23.02,21.64,20.25,24.36,28.46,29.72,30.97,28.8,26.63
28001,65.87,58.47,51.07,55.38,59.69,59.08,58.47,51.19,43.91
28003,82.74,82.44,82.14,84.67,87.2,88.52,89.85,90.64,91.44
28005,98.09,93.9,89.72,84.75,79.78,88.16,96.53,97.4,98.28
28007,85.8,82.62,79.43,85.04,90.64,90.54,90.45,82.42,74.39
28009,77.84,76.44,75.04,74.69,74.34,73.1,71.87,81.24,90.61
28011,23.72,42.78,61.83,70.8,79.78,74.71,69.64,67.49,65.35
28013,85.32,84.75,84.18,87.41,90.64,91.79,92.93,91.55,90.17
28015,57.62,62.53,67.43,73.82,80.2,73.25,66.3,76.0,85.71
28017,61.64,62.08,62.53,60.76,58.99,63.98,68.97,68.56,68.15
28019,94.81,95.34,95.86,96.78,97.71,97.58,97.45,97.01,96.56
28021,37.03,39.58,42.12,41.77,41.42,37.82,34.21,26.73,19.25
28023,97.71,95.37,93.03,92.88,92.74,94.64,96.53,96.99,97.45
28025,64.37,53.25,42.12,27.27,12.42,7.48,2.55,2.04,1.53
28027,53.68,47.9,42.12,39.88,37.63,40.16,42.68,41.29,39.9
28029,56.73,59.28,61.83,50.83,39.83,36.58,33.32,39.11,44.89
28031,95.29,94.0,92.71,85.88,79.05,76.44,73.84,72.22,70.6
28033,11.97,13.0,14.04,15.22,16.4,18.26,20.11,18.15,16.19
28035,88.67,86.42,84.18,85.69,87.2,85.86,84.53,83.36,82.18
28037,75.96,78.4,80.83,68.0,55.17,73.37,91.57,93.32,95.07
28039,79.08,81.88,84.69,85.3,85.9,85.54,85.17,84.17,83.17
28041,92.04,93.33,94.62,88.73,82.84,83.16,83.48,89.61,95.74
28043,81.31,85.99,90.67,87.16,83.64,81.4,79.15,79.82,80.5
28045,66.92,67.18,67.43,73.24,79.05,61.28,43.51,57.71,71.91
28047,47.85,48.61,49.38,50.8,52.21,53.0,53.79,63.15,72.51
28049,28.84,25.76,22.67,21.24,19.8,22.14,24.47,31.8,39.13
28051,27.19,30.82,34.45,49.02,63.58,79.24,94.91,97.25,99.59
28053,63.67,55.98,48.3,67.1,85.9,91.42,96.94,97.65,98.35
28055,98.6,90.37,82.14,87.84,93.54,96.32,99.11,99.52,99.94
28057,89.4,87.82,86.25,83.97,81.69,68.76,55.82,48.85,41.87
28059,66.92,67.78,68.64,67.11,65.58,66.35,67.12,75.33,83.55
28061,93.7,87.26,80.83,76.82,72.81,71.23,69.64,73.73,77.82
28063,71.76,62.98,54.19,35.93,17.67,21.88,26.1,32.26,38.43
28065,81.95,84.67,87.39,80.86,74.34,66.9,59.45,73.22,86.99
28067,77.17,73.92,70.68,66.62,62.56,62.33,62.09,58.44,54.79
28069,81.31,81.73,82.14,82.32,82.49,84.68,86.86,87.54,88.23
28071,10.98,10.02,9.07,11.04,13.02,10.6,8.18,6.16,4.14
28073,52.66,48.96,45.27,45.78,46.29,43.26,40.23,39.33,38.43
28075,73.96,75.12,76.28,76.71,77.14,74.76,72.37,70.26,68.15
28077,68.26,62.72,57.18,49.84,42.5,64.09,85.68,91.92,98.15
28079,86.82,88.57,90.32,91.14,91.95,93.11,94.27,93.58,92.9
28081,63.67,63.1,62.53,58.09,53.65,48.58,43.51,38.49,33.47
28083,17.54,17.72,17.89,13.18,8.47,8.55,8.63,18.48,28.32
28085,56.73,53.39,50.05,50.52,51.0,43.94,36.89,39.38,41.87
28087,63.67,56.86,50.05,37.07,24.1,17.24,10.38,12.35,14.32
28089,6.91,7.99,9.07,7.06,5.06,5.6,6.14,7.34,8.53
28091,87.81,88.0,88.19,85.72,83.25,88.0,92.74,90.93,89.12
28093,46.74,40.05,33.37,34.3,35.24,51.77,68.3,73.49,78.68
28095,77.17,70.77,64.37,57.21,50.05,49.77,49.49,41.48,33.47
28097,73.96,76.03,78.1,86.79,95.48,89.48,83.48,85.04,86.61
28099,83.22,82.02,80.83,84.02,87.2,81.73,76.26,73.0,69.74
28101,81.95,80.34,78.73,80.4,82.08,81.82,81.57,83.39,85.21
28103,91.12,90.08,89.05,87.04,85.04,86.38,87.71,91.72,95.74
28105,20.89,18.51,16.14,16.27,16.4,15.81,15.21,12.17,9.13
28107,57.62,54.9,52.18,63.26,74.34,74.71,75.08,70.93,66.78
28109,76.5,78.67,80.83,80.52,80.2,81.3,82.4,83.34,84.28
28111,98.98,98.72,98.47,98.44,98.41,98.08,97.74,98.36,98.98
28113,84.75,82.09,79.43,71.82,64.22,66.26,68.3,71.63,74.96
28115,68.26,72.88,77.49,79.42,81.34,79.85,78.36,75.44,72.51
28117,93.47,90.58,87.68,88.9,90.13,84.24,78.36,73.64,68.92
28119,54.76,60.41,66.06,65.82,65.58,62.52,59.45,60.4,61.34
28121,34.16,33.76,33.37,28.74,24.1,26.02,27.94,29.76,31.59
28123,86.82,87.25,87.68,90.21,92.74,92.16,91.57,85.12,78.68
28125,91.82,85.28,78.73,83.44,88.16,83.26,78.36,83.3,88.23
28127,62.56,66.62,70.68,71.36,72.05,70.18,68.3,74.73,81.16
28129,84.24,85.24,86.25,79.15,72.05,79.01,85.96,84.76,83.55
28131,67.62,73.97,80.32,76.18,72.05,79.88,87.71,88.42,89.12
28133,33.4,30.52,27.63,35.07,42.5,44.84,47.17,43.54,39.9
28135,66.92,76.01,85.1,70.98,56.86,50.54,44.21,50.01,55.81
28137,62.56,61.32,60.08,52.76,45.43,44.06,42.68,45.36,48.04
28139,92.36,87.8,83.25,82.09,80.93,87.54,94.14,89.68,85.21
28141,93.47,93.09,92.71,91.8,90.89,90.99,91.09,90.1,89.12
28143,42.31,43.79,45.27,33.44,21.62,19.77,17.92,12.81,7.7
28145,76.5,75.15,73.8,76.79,79.78,80.68,81.57,79.26,76.96
28147,89.97,89.08,88.19,85.14,82.08,85.4,88.73,91.46,94.18
28149,28.84,28.65,28.46,42.28,56.1,63.27,70.43,75.16,79.89
28151,88.16,81.33,74.5,77.92,81.34,88.81,96.28,96.1,95.93
28153,93.47,93.63,93.79,92.07,90.35,89.76,89.18,82.07,74.96
28155,82.74,83.92,85.1,87.46,89.81,91.02,92.23,87.7,83.17
28157,97.9,97.32,96.75,96.12,95.48,94.7,93.92,94.62,95.32
28159,72.62,74.0,75.39,78.94,82.49,84.36,86.22,90.64,95.07
28161,92.96,86.2,79.43,70.08,60.74,62.43,64.13,68.7,73.27
28163,76.5,71.62,66.73,78.97,91.21,94.25,97.29,96.3,95.32
29001,23.02,21.36,19.71,20.06,20.41,21.41,22.41,17.76,13.11
29003,31.65,34.8,37.95,37.79,37.63,34.87,32.11,24.87,17.63
29005,75.33,73.83,72.33,73.74,75.14,72.06,68.97,66.19,63.41
29007,60.94,53.1,45.27,49.46,53.65,62.33,71.01,74.41,77.82
29009,73.48,69.4,65.33,68.29,71.25,60.85,50.45,51.73,53.01
29011,72.62,77.38,82.14,75.55,68.96,78.1,87.24,87.12,86.99
29013,83.22,78.51,73.8,66.74,59.69,63.0,66.3,66.54,66.78
29015,91.44,94.24,97.04,96.94,96.85,97.15,97.45,95.49,93.54
29017,94.81,95.56,96.31,94.81,93.31,91.88,90.45,85.8,81.16
29019,9.71,8.67,7.64,10.33,13.02,14.12,15.21,17.23,19.25
29021,52.66,52.42,52.18,53.44,54.7,55.74,56.78,60.5,64.21
29023,94.97,95.83,96.69,96.62,96.56,96.42,96.28,93.92,91.57
29025,67.62,69.15,70.68,68.46,66.25,55.74,45.23,44.08,42.92
29027,48.93,50.9,52.88,49.16,45.43,40.32,35.2,31.76,28.32
