FIPS,2014 EPL_SNGPNT,2015 EPL_SNGPNT,2016 EPL_SNGPNT,2017 EPL_SNGPNT,2018 EPL_SNGPNT,2019 EPL_SNGPNT,2020 EPL_SNGPNT
48285,39.06,43.44,47.82,56.56,65.3,52.18,39.05
48287,16.27,25.76,35.24,62.21,89.18,81.56,73.93
48289,79.59,75.03,70.46,44.29,18.12,27.36,36.6
48291,70.2,64.74,59.28,56.7,54.12,51.63,49.14
48293,44.57,54.01,63.45,64.38,65.3,73.7,82.11
48295,10.47,10.82,11.17,30.85,50.53,71.98,93.44
48297,40.31,29.45,18.59,12.97,7.35,24.34,41.34
48299,6.18,6.42,6.65,5.32,3.98,5.57,7.16
48301,14.55,12.54,10.54,5.27,0.0,0.0,0.0
48303,78.0,80.01,82.01,81.39,80.77,73.07,65.37
48305,88.22,89.38,90.54,80.13,69.72,70.67,71.61
48307,18.75,52.64,86.53,86.0,85.48,65.32,45.16
48309,84.94,85.61,86.28,86.55,86.82,87.24,87.65
48311,2.13,8.69,15.25,45.54,75.84,86.88,97.93
48313,79.62,71.16,62.69,65.5,68.32,52.46,36.6
48315,6.88,4.85,2.83,2.58,2.32,8.91,15.5
48317,62.18,64.31,66.44,72.08,77.71,66.53,55.35
48319,34.61,32.75,30.88,25.79,20.69,35.97,51.24
48321,88.32,87.6,86.88,66.03,45.18,51.22,57.26
48323,89.72,93.33,96.94,97.08,97.23,97.58,97.93
48325,42.76,34.75,26.74,36.93,47.12,51.24,55.35
48327,43.43,64.32,85.2,46.86,8.53,4.76,0.99
48329,84.46,81.47,78.48,78.1,77.71,77.2,76.7
48331,74.98,61.99,49.0,44.3,39.61,54.12,68.62
48333,27.7,34.94,42.18,51.42,60.65,67.29,73.93
48335,22.67,17.05,11.43,16.06,20.69,12.32,3.95
48337,26.07,28.7,31.33,32.84,34.35,51.48,68.62
48339,56.8,56.92,57.05,54.7,52.34,49.74,47.14
48341,92.36,86.22,80.07,53.36,26.65,46.01,65.37
48343,45.94,45.96,45.97,34.91,23.85,48.3,72.76
48345,2.2,3.63,5.06,49.7,94.33,95.35,96.37
48347,76.89,74.28,71.67,75.81,79.94,83.8,87.65
48349,92.74,94.04,95.35,91.44,87.52,86.47,85.42
48351,22.99,38.34,53.68,57.16,60.65,73.7,86.76
48353,71.12,80.26,89.4,57.38,25.37,54.28,83.2
48355,93.76,91.92,90.07,87.78,85.48,86.12,86.76
48357,94.75,78.68,62.62,40.99,19.36,58.26,97.17
48359,47.82,29.58,11.33,8.29,5.25,4.6,3.95
48361,68.13,74.77,81.41,78.62,75.84,76.27,76.7
48363,71.51,72.43,73.35,67.84,62.34,55.74,49.14
48365,38.2,30.63,23.05,39.51,55.97,50.56,45.16
48367,26.17,27.89,29.61,26.33,23.05,17.7,12.35
48369,82.33,88.25,94.17,85.48,76.79,42.96,9.13
48371,32.98,21.17,9.36,24.48,39.61,60.38,81.16
48373,76.98,77.41,77.84,74.91,71.98,79.82,87.65
48375,89.33,90.56,91.79,89.04,86.28,87.85,89.43
48377,31.01,37.3,43.58,51.48,59.38,69.79,80.2
48379,41.61,34.62,27.63,23.49,19.36,15.86,12.35
48381,48.74,52.98,57.21,51.2,45.18,56.9,68.62
48383,66.92,74.64,82.36,79.57,76.79,42.96,9.13
48385,79.5,67.75,56.0,43.62,31.23,21.79,12.35
48387,54.28,32.63,10.98,11.74,12.51,12.87,13.24
48389,59.6,34.78,9.96,12.84,15.73,51.02,86.31
48391,86.25,85.92,85.58,82.76,79.94,85.94,91.95
48393,1.11,43.16,85.2,72.29,59.38,30.36,1.34
48395,87.71,82.81,77.91,59.58,41.26,62.23,83.2
48397,34.0,29.37,24.74,24.3,23.85,39.6,55.35
48399,95.48,76.87,58.26,65.71,73.16,52.83,32.5
48401,62.78,66.92,71.06,68.18,65.3,66.96,68.62
48403,51.74,50.86,49.98,32.43,14.87,20.69,26.51
48405,12.64,15.81,18.97,20.56,22.16,28.5,34.85
48407,70.11,64.34,58.58,33.17,7.77,7.74,7.7
48409,91.24,92.08,92.93,91.56,90.19,91.52,92.84
48411,14.45,18.21,21.97,23.67,25.37,15.42,5.47
48413,82.87,48.4,13.94,7.48,1.02,0.8,0.57
48415,69.15,65.87,62.59,47.53,32.47,35.76,39.05
48417,64.82,64.05,63.29,50.6,37.92,64.49,91.06
48419,75.2,79.68,84.15,89.82,95.48,95.34,95.19
48421,52.05,40.49,28.94,26.4,23.85,19.04,14.23
48423,65.71,60.16,54.6,51.8,49.0,55.78,62.57
48425,77.55,82.48,87.42,92.5,97.58,92.17,86.76
48427,97.36,98.28,99.2,98.92,98.63,99.15,99.68
48429,34.29,31.12,27.95,49.54,71.12,82.52,93.92
48431,10.28,43.22,76.15,88.04,99.94,99.18,98.41
48433,8.91,4.84,0.76,2.21,3.66,3.44,3.21
48435,52.98,58.07,63.16,78.36,93.57,94.12,94.68
48437,64.28,78.83,93.38,91.28,89.18,74.14,59.1
48439,85.23,86.15,87.07,87.3,87.52,85.84,84.15
48441,76.09,76.47,76.85,78.4,79.94,75.77,71.61
48443,18.27,13.91,9.55,7.17,4.78,9.01,13.24
48445,87.07,83.6,80.13,81.98,83.83,82.97,82.11
48447,46.13,34.3,22.48,26.04,29.61,50.61,71.61
48449,78.92,73.52,68.13,75.98,83.83,86.8,89.78
48451,62.88,57.12,51.35,54.55,57.75,67.22,76.7
48453,58.99,53.3,47.6,43.6,39.61,43.38,47.14
48455,2.71,8.31,13.91,17.3,20.69,45.42,70.15
48457,13.82,13.6,13.37,14.55,15.73,18.44,21.16
48459,24.42,20.72,17.03,15.95,14.87,36.98,59.1
48461,38.62,37.09,35.56,51.94,68.32,66.21,64.1
48463,69.95,71.22,72.49,79.66,86.82,91.69,96.56
48465,78.96,71.67,64.37,73.11,81.85,87.88,93.92
48467,25.5,23.51,21.52,22.68,23.85,36.49,49.14
48469,94.36,89.56,84.75,76.54,68.32,69.24,70.15
48471,63.96,49.44,34.93,31.43,27.92,50.92,73.93
48473,56.42,65.57,74.72,65.34,55.97,62.3,68.62
48475,86.41,61.24,36.07,23.84,11.62,42.78,73.93
48477,66.6,54.87,43.14,33.1,23.05,22.11,21.16
48479,98.79,98.63,98.47,98.46,98.44,98.08,97.71
48481,74.28,73.83,73.38,80.74,88.09,88.18,88.26
48483,8.28,32.06,55.84,68.84,81.85,83.64,85.42
48485,83.79,85.78,87.77,84.27,80.77,81.44,82.11
48487,93.86,92.16,90.45,91.32,92.2,61.35,30.49
48489,98.22,98.57,98.92,97.93,96.94,96.96,96.98
48491,61.57,54.67,47.76,50.94,54.12,59.11,64.1
48493,55.08,48.78,42.47,37.47,32.47,31.48,30.49
48495,85.42,85.82,86.21,64.76,43.3,52.94,62.57
48497,31.84,35.9,39.96,47.04,54.12,54.74,55.35
48499,13.79,17.11,20.44,31.87,43.3,37.9,32.5
48501,77.05,72.75,68.45,35.62,2.8,3.84,4.87
48503,49.41,57.83,66.25,71.98,77.71,77.92,78.13
48505,99.33,99.33,99.33,99.32,99.3,99.12,98.95
48507,97.74,98.43,99.11,98.98,98.85,99.12,99.4
49001,12.83,25.31,37.79,32.22,26.65,20.44,14.23
49003,35.4,32.34,29.29,23.18,17.06,30.11,43.16
49005,10.0,9.59,9.17,13.11,17.06,26.83,36.6
49007,19.07,34.89,50.72,50.62,50.53,54.81,59.1
49009,3.72,1.91,0.1,0.26,0.41,0.2,0.0
49011,38.36,37.98,37.6,32.76,27.92,37.53,47.14
49013,51.16,43.1,35.05,40.12,45.18,53.13,61.08
49015,16.59,11.5,6.4,13.55,20.69,29.87,39.05
49017,6.62,6.22,5.83,17.72,29.61,21.92,14.23
49019,83.38,83.23,83.09,83.46,83.83,85.3,86.76
49021,23.08,27.03,30.98,31.72,32.47,41.86,51.24
49023,75.61,74.06,72.52,68.26,63.99,62.54,61.08
49025,2.32,1.58,0.83,0.93,1.02,20.04,39.05
49027,35.78,29.0,22.22,23.04,23.85,39.6,55.35
49029,5.03,3.83,2.64,3.07,3.5,15.01,26.51
49031,1.91,2.05,2.2,1.27,0.35,0.18,0.0
49033,6.08,8.39,10.7,11.6,12.51,27.83,43.16
49035,48.87,50.07,51.26,49.19,47.12,44.23,41.34
49037,64.31,68.69,73.07,79.94,86.82,71.08,55.35
49039,10.12,11.81,13.5,9.8,6.11,10.81,15.5
49041,24.74,16.86,8.98,18.45,27.92,25.38,22.85
49043,16.65,21.9,27.16,24.66,22.16,36.7,51.24
49045,66.57,63.32,60.08,64.2,68.32,69.24,70.15
49047,38.68,38.71,38.75,41.02,43.3,46.22,49.14
49049,15.57,13.96,12.35,12.86,13.37,18.11,22.85
49051,34.03,27.64,21.24,14.89,8.53,8.12,7.7
49053,29.16,31.69,34.22,30.44,26.65,31.63,36.6
49055,5.57,3.14,0.7,0.73,0.76,9.74,18.71
49057,63.1,61.36,59.63,64.68,69.72,67.54,65.37
50001,52.15,46.82,41.48,33.42,25.37,17.76,10.15
50003,71.79,70.39,68.99,70.06,71.12,60.13,49.14
50005,60.71,46.05,31.39,27.22,23.05,34.11,45.16
50007,27.03,27.9,28.78,27.72,26.65,25.7,24.76
50009,49.76,51.45,53.14,43.74,34.35,43.9,53.44
50011,63.48,59.23,54.98,54.55,54.12,45.36,36.6
50013,47.72,35.83,23.94,18.22,12.51,10.47,8.43
50015,38.4,47.55,56.7,57.22,57.75,49.54,41.34
50017,51.35,45.79,40.24,39.08,37.92,30.38,22.85
50019,65.9,69.24,72.59,71.86,71.12,49.69,28.26
50021,43.33,33.86,24.39,18.45,12.51,16.84,21.16
50023,56.51,61.42,66.32,66.67,67.02,69.89,72.76
50025,35.18,40.16,45.14,46.13,47.12,51.24,55.35
50027,36.93,32.65,28.37,30.42,32.47,26.82,21.16
51001,53.68,58.63,63.58,61.48,59.38,52.27,45.16
51003,11.65,13.86,16.08,17.1,18.12,27.36,36.6
51005,8.72,10.9,13.09,16.89,20.69,31.92,43.16
51007,13.02,30.86,48.71,43.32,37.92,27.65,17.38
51009,57.47,46.86,36.26,32.09,27.92,23.32,18.71
51011,64.15,63.98,63.8,62.22,60.65,47.75,34.85
51013,3.28,3.7,4.11,4.22,4.33,7.24,10.15
51015,20.22,19.85,19.48,16.42,13.37,14.44,15.5
51017,24.2,20.18,16.17,11.41,6.65,4.49,2.32
51019,25.25,16.9,8.56,10.09,11.62,16.39,21.16
51021,9.9,9.35,8.79,12.92,17.06,14.71,12.35
51023,3.09,5.62,8.15,7.96,7.77,9.54,11.3
51025,58.83,72.6,86.37,87.78,89.18,86.98,84.79
51027,49.57,34.16,18.75,24.18,29.61,30.05,30.49
51029,80.87,81.36,81.85,75.78,69.72,70.67,71.61
51031,46.58,42.47,38.36,39.81,41.26,43.21,45.16
51033,77.3,82.22,87.14,77.73,68.32,69.96,71.61
51035,36.8,40.34,43.87,38.17,32.47,23.98,15.5
51036,26.93,27.15,27.38,16.08,4.78,3.66,2.55
51037,54.76,62.16,69.56,60.04,50.53,62.23,73.93
51041,59.44,60.58,61.73,64.38,67.02,72.58,78.13
51043,18.5,32.48,46.45,43.86,41.26,25.7,10.15
51045,39.48,21.35,3.22,2.48,1.75,8.62,15.5
51047,79.85,79.6,79.34,68.54,57.75,47.18,36.6
51049,66.95,76.17,85.39,71.57,57.75,65.84,73.93
51051,18.62,30.07,41.52,36.38,31.23,51.42,71.61
51053,84.69,82.88,81.06,61.16,41.26,40.16,39.05
51057,25.47,35.1,44.73,65.77,86.82,84.46,82.11
51059,18.78,19.29,19.8,20.24,20.69,29.87,39.05
51061,15.7,14.7,13.69,20.8,27.92,40.68,53.44
51063,1.59,6.35,11.11,10.25,9.39,12.44,15.5
51065,13.53,15.87,18.21,17.64,17.06,23.78,30.49
51067,24.71,27.55,30.4,27.88,25.37,25.06,24.76
51069,30.34,31.0,31.65,34.78,37.92,40.54,43.16
51071,33.24,49.6,65.97,72.96,79.94,46.59,13.24
51073,21.11,17.07,13.02,13.2,13.37,12.86,12.35
51075,4.68,3.48,2.29,3.14,3.98,3.26,2.55
51077,36.26,35.03,33.81,24.34,14.87,29.02,43.16
51079,44.83,33.88,22.92,19.99,17.06,24.78,32.5
51081,92.58,78.55,64.53,61.96,59.38,58.32,57.26
51083,64.98,54.38,43.78,40.85,37.92,58.57,79.22
51085,14.2,14.36,14.52,13.95,13.37,19.94,26.51
51087,80.07,74.64,69.21,66.6,63.99,68.96,73.93
51089,54.03,61.26,68.48,54.04,39.61,39.33,39.05
51091,1.81,1.7,1.59,2.63,3.66,2.21,0.76
51093,34.8,32.58,30.37,43.17,55.97,58.53,61.08
51095,23.21,19.98,16.75,17.44,18.12,26.48,34.85
51097,19.93,13.34,6.75,18.18,29.61,15.33,1.05
51099,51.7,37.84,23.97,26.79,29.61,33.1,36.6
51101,49.09,42.4,35.72,44.92,54.12,34.81,15.5
51103,27.98,16.28,4.58,5.62,6.65,14.75,22.85
51105,22.89,23.99,25.09,26.51,27.92,47.6,67.28
51107,29.1,27.82,26.55,23.62,20.69,26.6,32.5
51109,30.09,30.84,31.58,26.87,22.16,14.93,7.7
51111,54.19,59.54,64.88,56.0,47.12,54.1,61.08
51113,10.82,19.05,27.28,16.7,6.11,17.18,28.26
51115,18.59,14.69,10.79,5.98,1.18,1.06,0.95
51117,46.23,41.1,35.98,50.64,65.3,63.94,62.57
51119,5.32,6.81,8.31,7.21,6.11,3.92,1.72
51121,13.94,15.26,16.59,16.16,15.73,20.24,24.76
51125,45.5,65.22,84.94,67.74,50.53,26.22,1.91
51127,17.0,12.8,8.6,8.57,8.53,6.24,3.95
51131,21.9,45.3,68.7,65.52,62.34,56.79,51.24
51133,24.39,14.6,4.81,17.21,29.61,36.38,43.16
51135,80.71,75.95,71.19,80.69,90.19,81.48,72.76
51137,66.13,76.88,87.62,84.74,81.85,55.06,28.26
51139,55.97,61.51,67.05,48.33,29.61,27.18,24.76
51141,28.62,25.94,23.27,27.25,31.23,23.36,15.5
51143,40.11,42.96,45.81,49.96,54.12,56.61,59.1
51145,14.84,14.56,14.29,9.86,5.44,6.94,8.43
51147,84.08,76.18,68.29,53.95,39.61,49.36,59.1
51149,71.67,67.98,64.28,52.77,41.26,58.98,76.7
51153,72.49,68.45,64.41,62.53,60.65,62.38,64.1
51155,35.31,33.75,32.19,26.44,20.69,16.96,13.24
51157,2.07,3.83,5.6,7.91,10.22,6.72,3.21
51159,43.08,32.0,20.92,12.29,3.66,2.78,1.91
51161,20.66,26.8,32.95,33.65,34.35,36.7,39.05
51163,7.13,7.5,7.86,9.44,11.02,14.86,18.71
51165,18.88,17.13,15.38,20.38,25.37,20.43,15.5
51167,13.59,10.69,7.8,10.15,12.51,14.94,17.38
51169,7.83,7.64,7.45,6.78,6.11,17.18,28.26
51171,53.93,45.06,36.2,38.73,41.26,29.98,18.71
51173,45.72,47.3,48.87,54.76,60.65,74.15,87.65
51175,77.62,86.66,95.7,93.71,91.72,74.49,57.26
51177,63.74,57.26,50.78,49.89,49.0,46.08,43.16
51179,61.99,65.59,69.18,71.17,73.16,71.66,70.15
51181,74.66,64.09,53.52,45.72,37.92,63.85,89.78
51183,82.46,87.81,93.16,92.68,92.2,90.5,88.8
51185,13.09,9.28,5.48,9.0,12.51,22.5,32.5
51187,75.58,73.11,70.65,64.2,57.75,57.51,57.26
51191,30.15,22.8,15.44,17.4,19.36,16.79,14.23
51193,24.13,16.48,8.82,7.13,5.44,22.24,39.05
51195,36.17,47.44,58.71,64.92,71.12,60.13,49.14
51197,44.51,35.29,26.07,32.84,39.61,38.1,36.6
51199,44.7,42.96,41.23,52.61,63.99,65.64,67.28
51510,16.11,17.46,18.82,17.94,17.06,19.96,22.85
51520,98.25,96.3,94.36,92.66,90.96,85.58,80.2
51530,83.99,78.46,72.94,48.0,23.05,38.24,53.44
51540,49.32,48.97,48.62,48.81,49.0,56.55,64.1
51550,77.91,78.14,78.38,80.12,81.85,83.64,85.42
51570,72.94,80.06,87.17,88.46,89.75,91.6,93.44
51580,59.47,64.24,69.02,62.5,55.97,64.95,73.93
51590,94.4,92.95,91.5,93.36,95.22,95.49,95.77
51595,98.85,99.32,99.78,99.8,99.81,99.9,100.0
51600,13.34,11.36,9.39,6.0,2.61,5.52,8.43
51610,33.62,26.36,19.1,30.18,41.26,56.44,71.61
51620,96.34,96.74,97.13,98.12,99.11,98.71,98.31
51630,94.17,94.82,95.48,89.24,83.0,77.31,71.61
51640,74.63,79.19,83.76,85.64,87.52,87.14,86.76
51650,91.56,92.23,92.9,90.82,88.73,90.56,92.39
51660,45.21,67.92,90.64,88.46,86.28,83.72,81.16
51670,99.11,99.06,99.01,98.46,97.9,97.74,97.58
51678,18.18,12.66,7.13,5.73,4.33,3.23,2.13
51680,77.59,82.66,87.74,85.37,83.0,85.32,87.65
51683,86.31,74.42,62.53,63.92,65.3,75.81,86.31
51685,61.6,69.64,77.68,83.94,90.19,88.25,86.31
51690,93.54,92.47,91.4,94.46,97.52,97.34,97.17
51700,94.84,94.57,94.3,93.93,93.57,94.86,96.15
51710,94.46,94.73,95.0,94.28,93.57,94.48,95.39
51720,52.94,67.46,81.98,89.81,97.64,87.17,76.7
51730,97.33,97.47,97.61,96.88,96.15,94.7,93.25
51735,32.89,26.99,21.08,26.78,32.47,20.8,9.13
51740,96.37,97.02,97.68,95.62,93.57,91.68,89.78
51750,65.68,48.74,31.81,20.6,9.39,9.26,9.13
51760,90.26,88.8,87.33,83.64,79.94,78.32,76.7
51770,84.59,88.32,92.04,92.12,92.2,92.07,91.95
51775,69.56,75.85,82.14,75.93,69.72,62.54,55.35
51790,57.94,60.25,62.56,61.6,60.65,58.0,55.35
51800,84.24,86.68,89.11,83.41,77.71,78.46,79.22
51810,77.08,78.35,79.62,77.16,74.69,75.7,76.7
51820,88.7,92.31,95.92,92.01,88.09,91.0,93.92
51830,52.47,31.44,10.41,26.85,43.3,54.34,65.37
51840,74.15,75.09,76.03,81.16,86.28,83.72,81.16
53001,92.68,91.55,90.42,93.68,96.94,95.43,93.92
53003,62.94,58.8,54.66,56.2,57.75,34.52,11.3
53005,61.51,66.88,72.24,67.29,62.34,66.97,71.61
53007,52.69,50.16,47.63,44.44,41.26,48.3,55.35
53009,27.6,28.06,28.53,31.44,34.35,30.43,26.51
53011,64.57,61.02,57.47,50.39,43.3,44.23,45.16
53013,60.94,41.3,21.65,15.09,8.53,24.94,41.34
53015,73.26,66.62,59.98,66.57,73.16,65.21,57.26
53017,73.99,76.76,79.53,81.26,83.0,79.2,75.4
53019,48.58,42.81,37.03,43.02,49.0,34.51,20.02
53021,97.48,97.86,98.25,97.94,97.64,93.71,89.78
53023,2.26,3.4,4.55,6.16,7.77,6.32,4.87
53025,85.45,84.94,84.43,80.14,75.84,78.97,82.11
53027,62.08,64.0,65.93,63.29,60.65,45.57,30.49
53029,13.24,17.66,22.09,18.91,15.73,15.62,15.5
53031,3.88,3.93,3.98,3.82,3.66,6.04,8.43
53033,22.8,21.66,20.53,19.94,19.36,22.06,24.76
53035,48.77,47.5,46.23,45.7,45.18,46.16,47.14
53037,21.49,21.08,20.66,15.44,10.22,10.76,11.3
53039,27.0,32.84,38.68,23.6,8.53,9.34,10.15
53041,48.36,48.36,48.36,43.98,39.61,42.38,45.16
53043,4.65,8.44,12.23,13.55,14.87,11.65,8.43
53045,30.47,36.76,43.04,40.48,37.92,34.2,30.49
53047,72.81,72.98,73.16,80.94,88.73,89.54,90.36
53049,10.35,16.44,22.54,25.23,27.92,27.22,26.51
53051,60.87,57.29,53.71,53.92,54.12,51.63,49.14
53053,73.67,71.76,69.85,67.58,65.3,58.27,51.24
53055,24.45,16.33,8.21,9.62,11.02,12.62,14.23
53057,65.2,57.94,50.68,42.52,34.35,33.43,32.5
53059,11.52,12.08,12.64,20.28,27.92,44.5,61.08
53061,49.67,48.67,47.66,45.48,43.3,39.07,34.85
53063,52.59,54.15,55.71,60.51,65.3,59.37,53.44
53065,37.41,30.93,24.45,19.66,14.87,9.41,3.95
53067,60.62,59.38,58.13,58.76,59.38,50.36,41.34
53069,82.49,55.81,29.13,15.6,2.07,1.37,0.67
53071,46.55,43.84,41.13,39.52,37.92,39.63,41.34
53073,32.57,29.44,26.3,25.08,23.85,25.18,26.51
53075,5.92,6.67,7.42,7.6,7.77,9.54,11.3
53077,95.96,95.99,96.02,96.24,96.47,93.42,90.36
54001,37.73,40.6,43.46,39.8,36.13,21.64,7.16
54003,87.87,84.96,82.04,81.94,81.85,65.5,49.14
54005,42.98,45.34,47.69,44.47,41.26,32.06,22.85
54007,15.98,10.95,5.92,7.66,9.39,6.46,3.53
54009,51.42,42.22,33.01,43.56,54.12,49.64,45.16
54011,78.06,66.06,54.06,55.01,55.97,57.54,59.1
54013,88.76,50.51,12.26,17.21,22.16,12.68,3.21
54015,7.1,8.47,9.84,9.62,9.39,17.95,26.51
54017,29.51,15.5,1.5,2.05,2.61,1.64,0.67
54019,58.33,57.38,56.42,51.77,47.12,39.81,32.5
54021,19.48,16.6,13.72,14.3,14.87,8.1,1.34
54023,20.5,15.22,9.93,9.66,9.39,6.46,3.53
54025,22.0,27.84,33.68,28.76,23.85,26.06,28.26
54027,10.63,17.22,23.81,32.54,41.26,28.38,15.5
54029,25.44,29.45,33.46,42.0,50.53,49.83,49.14
54031,28.24,47.69,67.14,51.64,36.13,24.68,13.24
54033,30.63,38.48,46.32,38.78,31.23,42.34,53.44
54035,33.27,22.52,11.78,11.4,11.02,7.94,4.87
54037,59.31,56.92,54.54,44.44,34.35,25.87,17.38
54039,54.31,58.61,62.91,66.32,69.72,64.41,59.1
54041,37.34,46.05,54.76,49.03,43.3,34.03,24.76
54043,60.65,39.26,17.86,11.65,5.44,5.63,5.82
54045,24.86,29.19,33.52,42.02,50.53,53.9,57.26
54047,28.37,41.42,54.47,37.58,20.69,17.46,14.23
54049,45.53,44.6,43.68,44.43,45.18,53.13,61.08
54051,23.59,26.14,28.69,24.02,19.36,25.93,32.5
54053,50.3,44.1,37.89,29.29,20.69,20.92,21.16
54055,59.06,67.13,75.2,76.46,77.71,74.66,71.61
54057,46.45,48.28,50.11,62.4,74.69,58.92,43.16
54059,16.62,25.2,33.78,37.52,41.26,46.25,51.24
54061,11.94,13.77,15.6,15.24,14.87,26.96,39.05
54063,29.61,29.02,28.43,26.14,23.85,14.83,5.82
54065,1.5,1.34,1.18,1.18,1.18,2.36,3.53
54067,5.64,7.84,10.03,23.08,36.13,47.61,59.1
54069,37.76,48.28,58.8,48.36,37.92,51.64,65.37
54071,4.55,9.15,13.75,20.2,26.65,22.02,17.38
54073,43.17,51.68,60.2,67.44,74.69,58.01,41.34
54075,6.94,7.13,7.32,6.38,5.44,3.39,1.34
54077,15.6,19.93,24.26,19.08,13.91,10.54,7.16
54079,48.39,49.42,50.46,43.3,36.13,51.7,67.28
54081,45.05,55.81,66.57,63.61,60.65,65.4,70.15
54083,32.09,25.92,19.74,24.67,29.61,26.23,22.85
54085,22.29,30.23,38.17,35.32,32.47,24.92,17.38
54087,19.74,17.82,15.89,18.29,20.69,26.6,32.5
54089,8.15,26.84,45.53,52.46,59.38,63.33,67.28
54091,21.94,23.72,25.5,30.82,36.13,44.78,53.44
54093,3.69,7.1,10.51,17.18,23.85,31.45,39.05
54095,9.46,16.88,24.29,20.01,15.73,9.14,2.55
54097,42.41,40.89,39.38,58.08,76.79,60.98,45.16
54099,38.59,45.5,52.4,38.89,25.37,18.33,11.3
54101,63.01,63.83,64.66,75.07,85.48,57.98,30.49
54103,27.86,26.95,26.04,37.52,49.0,30.67,12.35
54105,20.31,22.04,23.78,23.82,23.85,13.53,3.21
54107,35.94,50.19,64.44,63.39,62.34,63.22,64.1
54109,28.53,42.6,56.67,44.57,32.47,18.0,3.53
55001,6.05,5.22,4.39,5.87,7.35,4.95,2.55
55003,68.99,69.36,69.72,60.13,50.53,43.56,36.6
55005,50.53,41.23,31.93,43.95,55.97,52.55,49.14
55007,10.76,11.03,11.3,14.18,17.06,11.44,5.82
55009,65.93,68.59,71.25,72.21,73.16,67.86,62.57
55011,50.72,39.82,28.91,27.14,25.37,22.04,18.71
55013,36.45,43.16,49.86,56.1,62.34,42.6,22.85
55015,35.05,38.85,42.66,40.29,37.92,38.48,39.05
55017,39.57,45.88,52.18,54.96,57.75,45.13,32.5
55019,40.15,40.08,40.02,33.34,26.65,29.58,32.5
55021,48.65,47.14,45.62,46.37,47.12,44.23,41.34
55023,39.16,49.33,59.5,49.56,39.61,29.16,18.71
55025,38.9,35.75,32.6,31.1,29.61,38.38,47.14
55027,33.17,35.82,38.46,45.4,52.34,48.75,45.16
55029,9.55,7.6,5.64,12.5,19.36,25.93,32.5
55031,81.12,80.74,80.36,76.17,71.98,74.34,76.7
55033,32.28,31.69,31.1,30.35,29.61,21.92,14.23
55035,26.23,26.72,27.22,29.84,32.47,37.82,43.16
55037,27.35,16.73,6.11,7.32,8.53,8.83,9.13
55039,50.43,46.0,41.58,38.86,36.13,36.36,36.6
55041,55.17,59.7,64.22,66.97,69.72,51.11,32.5
55043,30.53,32.98,35.43,30.4,25.37,25.94,26.51
55045,49.73,48.06,46.39,51.18,55.97,57.54,59.1
55047,33.97,30.22,26.46,24.76,23.05,31.05,39.05
55049,16.43,21.03,25.63,26.78,27.92,26.34,24.76
55051,31.49,39.98,48.46,53.1,57.75,33.09,8.43
55053,68.16,67.42,66.67,68.2,69.72,67.54,65.37
55055,46.32,44.5,42.69,47.51,52.34,50.74,49.14
55057,41.9,31.79,21.68,24.16,26.65,23.34,20.02
55059,89.59,87.85,86.12,83.98,81.85,81.03,80.2
55061,6.3,7.28,8.25,11.99,15.73,18.44,21.16
55063,32.38,26.78,21.17,24.54,27.92,33.48,39.05
55065,28.72,37.4,46.07,49.2,52.34,43.59,34.85
55067,41.71,43.25,44.79,40.46,36.13,39.64,43.16
55069,13.47,18.24,23.02,29.58,36.13,27.42,18.71
55071,20.44,20.95,21.46,25.53,29.61,32.23,34.85
55073,41.45,40.43,39.41,29.38,19.36,25.93,32.5
55075,30.82,35.06,39.29,44.91,50.53,37.64,24.76
55077,23.65,21.28,18.91,18.51,18.12,15.24,12.35
55078,99.04,99.34,99.65,99.78,99.9,99.33,98.76
55079,95.03,95.22,95.42,95.2,94.97,94.11,93.25
55081,71.6,74.54,77.49,75.32,73.16,61.15,49.14
55083,9.39,10.96,12.54,15.95,19.36,15.86,12.35
55085,6.59,6.65,6.72,6.42,6.11,5.03,3.95
55087,47.18,50.68,54.19,46.06,37.92,35.21,32.5
55089,6.34,8.8,11.27,13.5,15.73,26.16,36.6
55091,17.7,18.46,19.23,25.85,32.47,26.82,21.16
55093,26.9,26.66,26.42,27.17,27.92,19.04,10.15
55095,61.1,59.4,57.69,55.9,54.12,45.36,36.6
55097,19.87,19.58,19.29,25.26,31.23,28.87,26.51
55099,12.13,19.07,26.01,24.93,23.85,24.3,24.76
55101,79.94,82.79,85.64,87.18,88.73,89.08,89.43
55103,27.54,23.56,19.58,32.38,45.18,46.16,47.14
55105,86.53,87.87,89.21,87.34,85.48,76.38,67.28
55107,62.05,53.2,44.35,41.14,37.92,39.63,41.34
55109,57.72,53.98,50.24,48.68,47.12,44.23,41.34
55111,53.36,48.04,42.73,47.54,52.34,41.42,30.49
55113,49.63,54.28,58.93,67.86,76.79,62.96,49.14
55115,51.1,42.52,33.94,30.93,27.92,33.48,39.05
55117,35.66,35.23,34.8,39.05,43.3,45.22,47.14
55119,29.83,29.65,29.48,37.33,45.18,44.17,43.16
55121,68.9,65.46,62.02,59.0,55.97,47.51,39.05
55123,24.55,19.44,14.33,15.7,17.06,17.89,18.71
55125,23.18,21.84,20.5,23.58,26.65,22.68,18.71
55127,51.96,44.73,37.5,41.34,45.18,38.84,32.5
55129,34.99,26.1,17.22,17.14,17.06,12.38,7.7
